2.69123	-0.244822	0.014820810100-0.000464403	7.8213e-06	-6.70218e-08	2.29069e-10	1.27577	-0.0442695	0.00223367	-5.44083e-05	6.99352e-07-4.56142e-09	1.19489e-11
2.60581	-0.225339	0.013234510100-0.000402333	6.57462e-06	-5.46812e-08	1.8148e-10	1.37139	-0.0464812	0.00204524	-4.49406e-05	5.3188e-07-3.24404e-09	8.06655e-12
3.54078	-0.451899	0.034348310100-0.00134242	2.80325e-05	-2.96752e-07	1.24982e-09	5.22334	-0.389994	0.0144256	-0.000275939	2.89428e-06-1.58426e-08	3.55124e-11
19.4204	-3.9311	0.35058110100-0.0164779	0.000429583	-5.89215e-06	3.32426e-08	1600.09	-108.402	3.06071	-0.0460705	0.000389899-1.75901e-06	3.3048e-09
2.96967	-0.274414	0.01746110100-0.000579459	1.03017e-05	-9.29088e-08	3.33629e-10	1.58955	-0.0544357	0.00203543	-3.87285e-05	4.00252e-07-2.14819e-09	4.77523e-12
2.4835	-0.196777	0.012463210100-0.00041389	7.34328e-06	-6.59258e-08	2.35344e-10	1.67101	-0.0680852	0.00281456	-5.96046e-05	6.86915e-07-4.09982e-09	9.99866e-12
2.00708	-0.111837	0.0067178110100-0.000218192	3.81489e-06	-3.38979e-08	1.20334e-10	0.864516	0.0247159	-0.00126238	3.0717e-05	-3.85133e-072.39318e-09	-5.73313e-12
4.9993	-0.780307	0.063801710100-0.00263117	5.77815e-05	-6.45368e-07	2.88326e-09	22.0959	-1.59984	0.0501368	-0.000830061	7.66398e-06-3.74508e-08	7.58283e-11
0.926741	0.225384	-0.0276184101000.00143744	-3.76829e-05	4.90285e-07	-2.52282e-09	206.245	-14.8054	0.442434	-0.00701176	6.21824e-05-2.92711e-07	5.71755e-10
