!-T20,dT20-mode-4 
!-run-angle-(83.17,89.16,95.17,101.2,111.21,119.21)
 1 -0.105422 0.0295405 -0.135643 0.0101563 -0.247752 0.0119156 -0.366643 0.0210153 -0.581723 0.166956 -0.583746 0.182267
2 -0.0327131 0.00261345 -0.0973966 0.00604479 -0.18288 0.00343066 -0.272631 0.00646889 -0.4412 0.0106179 -0.495324 0.0178588
3 -0.0207332 0.00628757 -0.0815275 0.00903832 -0.156478 0.0161863 -0.231704 0.0231468 -0.367413 0.0478349 -0.418458 0.0192647
4 -0.0262436 0.00489512 -0.103436 0.0102334 -0.198228 0.00752843 -0.295238 0.0308688 -0.471719 0.019994 -0.539404 0.0847858
5 -0.0233619 0.00315945 -0.0916541 0.00408095 -0.164111 0.00662864 -0.258457 0.0175877 -0.411231 0.0125597 -0.460388 0.0285744
6 -0.0230651 0.00320067 -0.0857395 0.012728 -0.167699 0.00543817 -0.258884 0.00741153 -0.411616 0.00911061 -0.4803 0.0188372
7 -0.042349 0.00327945 -0.107904 0.0028109 -0.188756 0.00520543 -0.285797 0.0147416 -0.438108 0.00627291 -0.492887 0.0127084
8 -0.0399325 0.00430633 -0.104408 0.00640587 -0.19446 0.0130034 -0.284297 0.0154765 -0.441502 0.0233086 -0.491867 0.0330678
9 -0.0551156 0.00577335 -0.118756 0.00546781 -0.193547 0.00943245 -0.285795 0.012673 -0.45004 0.0197145 -0.478111 0.0211198
10 -0.0509128 0.00487343 -0.120094 0.00810085 -0.198785 0.00600909 -0.294271 0.0269038 -0.442628 0.0599192 -0.496397 0.0130397
11 -0.0461742 0.00382775 -0.11272 0.00555762 -0.194458 0.0172892 -0.288643 0.0251982 -0.437188 0.0168418 -0.487393 0.0192519
12 -0.053792 0.00332517 -0.120993 0.005655 -0.198035 0.0151113 -0.287183 0.0179961 -0.436772 0.0353394 -0.481419 0.00913513
13 -0.0640537 0.00397504 -0.134893 0.00478988 -0.208784 0.0184074 -0.297251 0.00478125 -0.459897 0.0556725 -0.507674 0.0687407
14 -0.0570662 0.00615565 -0.127703 0.0109004 -0.199574 0.0261962 -0.293956 0.0403757 -0.44832 0.133775 -0.47529 0.021841
15 -0.0590967 0.0165238 -0.111853 0.0185264 -0.184847 0.0210295 -0.276868 0.0260082 -0.418907 0.0369763 -0.468399 0.0501214
16 -0.0436477 0.00334257 -0.116047 0.00422667 -0.203425 0.0163322 -0.29556 0.0187897 -0.44127 0.0401143 -0.509165 0.0594782
17 -0.107415 0.0410611 -0.145233 0.0439059 -0.249993 0.0511595 -0.38418 0.0706642 -0.480437 0.0877473 -0.510373 0.089053
18 -0.0812666 0.00504057 -0.14757 0.00719829 -0.227351 0.00965162 -0.318598 0.0136733 -0.469355 0.0188983 -0.537094 0.0233279
19 -0.0798301 0.00291351 -0.146437 0.0034505 -0.225593 0.00975525 -0.310973 0.00637413 -0.457755 0.00963694 -0.513029 0.0272065
20 -0.0911814 0.00571156 -0.163944 0.00691472 -0.242854 0.0035194 -0.328547 0.00854349 -0.481115 0.0206343 -0.528602 0.0421959
21 -0.0868062 0.0206389 -0.159382 0.00551176 -0.237082 0.00718692 -0.324346 0.00801711 -0.466957 0.0134888 -0.529894 0.0143705
22 -0.0847833 0.00513253 -0.157414 0.0119207 -0.234892 0.00584475 -0.325797 0.0048852 -0.476037 0.011622 -0.525847 0.0419833
