!-T21,dT21-mode-4 
!-run-angle-(83.17,89.16,95.17,101.2,111.21,119.21)
 1 -0.272666 0.0773263 -0.26439 0.0238608 -0.298888 0.0244723 -0.333065 0.0332206 -0.250135 0.0825877 -0.177366 0.104308
2 -0.221858 0.00762677 -0.247811 0.0115222 -0.272462 0.00675633 -0.278274 0.00719119 -0.216638 0.0135142 -0.153374 0.0104105
3 -0.176142 0.0418675 -0.21094 0.0219952 -0.229969 0.0248264 -0.230672 0.0256588 -0.164046 0.0280009 -0.148382 0.0166739
4 -0.223172 0.0160111 -0.267643 0.02751 -0.291323 0.0149852 -0.293917 0.0368971 -0.210642 0.0193101 -0.191239 0.0352206
5 -0.204362 0.00902945 -0.221701 0.00861693 -0.258504 0.0120997 -0.257266 0.0163048 -0.231668 0.0132143 -0.152821 0.015517
6 -0.209567 0.0107612 -0.216558 0.0293253 -0.273484 0.0101469 -0.24835 0.0101367 -0.194267 0.0122313 -0.163325 0.0150824
7 -0.219578 0.0150367 -0.240801 0.00680334 -0.279069 0.00607067 -0.266803 0.0203708 -0.221525 0.010401 -0.148139 0.00925381
8 -0.204531 0.0101745 -0.23026 0.01247 -0.24489 0.0197384 -0.232955 0.0165687 -0.215944 0.0197425 -0.156238 0.0223908
9 -0.200487 0.0138098 -0.235314 0.0117212 -0.246878 0.015192 -0.260774 0.0176001 -0.234327 0.0216489 -0.123444 0.0218664
10 -0.223794 0.0139471 -0.257662 0.0127162 -0.267487 0.0154123 -0.281601 0.0252404 -0.225599 0.0361943 -0.14857 0.0226501
11 -0.215876 0.0089823 -0.235445 0.0110547 -0.254926 0.0275055 -0.24753 0.0375428 -0.193452 0.0146936 -0.154889 0.0169747
12 -0.21396 0.0106714 -0.22991 0.0108495 -0.250216 0.0202234 -0.242399 0.0251482 -0.192682 0.0386332 -0.138383 0.0106714
13 -0.216263 0.00979775 -0.225134 0.0101997 -0.245452 0.0242454 -0.225398 0.0109618 -0.212645 0.0761597 -0.161771 0.0488925
14 -0.206511 0.0156788 -0.242072 0.0222154 -0.277659 0.0399175 -0.284297 0.0577102 -0.240072 0.0919975 -0.194972 0.0270999
15 -0.154134 0.0341659 -0.171714 0.0411177 -0.187429 0.0434109 -0.252807 0.0522224 -0.328305 0.0643106 -0.266773 0.0875465
16 -0.209411 0.00914493 -0.22539 0.00961645 -0.246788 0.0259531 -0.232273 0.0194255 -0.195673 0.0138376 -0.12234 0.0239235
17 -0.371812 0.103295 -0.233519 0.0941196 -0.461524 0.106957 -0.304693 0.109812 -0.518648 0.160067 -0.0591091 0.159831
18 -0.229994 0.0122459 -0.258999 0.013386 -0.269454 0.0138171 -0.271536 0.0141902 -0.231319 0.0156863 -0.151831 0.0166553
19 -0.227384 0.00636593 -0.244834 0.00630059 -0.269232 0.0160215 -0.25423 0.00580728 -0.215569 0.00773858 -0.147225 0.00866773
20 -0.22173 0.0177096 -0.251215 0.0143467 -0.26667 0.00445467 -0.250298 0.0115868 -0.233047 0.0355845 -0.157386 0.01151
21 -0.232349 0.0482193 -0.244877 0.0109081 -0.250103 0.0113828 -0.26632 0.0115693 -0.204103 0.0160969 -0.182695 0.0178322
22 -0.218109 0.0193659 -0.238194 0.0291634 -0.262752 0.0102869 -0.24227 0.00708044 -0.217609 0.00997227 -0.142746 0.0102162
