!-T22,dT22-mode-2 
!-run-angle-(83.17,89.16,95.17,101.2,111.21,119.21)
 1 -0.144569 0.035149 -0.1653 0.0400361 -0.172261 0.0416953 -0.163371 0.0398948 -0.153913 0.0386026 -0.146491 0.0374528
2 -0.135691 0.00638858 -0.150065 0.00703252 -0.160758 0.007518 -0.16744 0.00788905 -0.146518 0.00729807 -0.139647 0.00717123
3 -0.0966543 0.0139116 -0.107801 0.0154895 -0.112615 0.0161802 -0.119244 0.0171783 -0.109616 0.0160825 -0.0957284 0.0143134
4 -0.142671 0.0123807 -0.159125 0.0137437 -0.16623 0.014355 -0.176015 0.0153121 -0.161804 0.0147764 -0.141304 0.0135317
5 -0.130315 0.00739092 -0.144015 0.0081269 -0.151045 0.00851376 -0.158845 0.00905057 -0.149598 0.00901069 -0.131611 0.00837109
6 -0.130798 0.00753393 -0.146293 0.00837928 -0.162624 0.00925328 -0.1583 0.00917737 -0.155355 0.00944975 -0.134589 0.00866257
7 -0.130337 0.00538704 -0.146039 0.00599759 -0.154845 0.00634971 -0.159017 0.00659343 -0.150679 0.00657986 -0.13926 0.00632712
8 -0.133397 0.0122952 -0.152551 0.0139484 -0.161055 0.0147143 -0.167354 0.0153948 -0.146245 0.0142104 -0.145503 0.0144332
9 -0.125075 0.00961267 -0.143137 0.0108031 -0.155511 0.0116604 -0.156194 0.0119782 -0.152407 0.012694 -0.1408 0.0125138
10 -0.117051 0.00940851 -0.126176 0.010109 -0.133561 0.010678 -0.1453 0.0117007 -0.136462 0.0116731 -0.118186 0.0107275
11 -0.129349 0.00899327 -0.144442 0.00998209 -0.156663 0.0107854 -0.165188 0.0114691 -0.155113 0.0113086 -0.144244 0.0108727
12 -0.101296 0.00605142 -0.109111 0.00650218 -0.115593 0.00687728 -0.122307 0.00733212 -0.11364 0.00714834 -0.109646 0.0070795
13 -0.118894 0.00935697 -0.125623 0.0098744 -0.137575 0.0107643 -0.139081 0.0110254 -0.130379 0.0109209 -0.116243 0.010254
14 -0.116622 0.01314 -0.112704 0.0128305 -0.129765 0.0145869 -0.135408 0.0154413 -0.124154 0.0152143 -0.13552 0.0166629
15 -0.150291 0.021091 -0.14407 0.0211299 -0.176566 0.0242176 -0.168885 0.025389 -0.137617 0.0278983 -0.184682 0.0336897
16 -0.125399 0.00625618 -0.136443 0.0067807 -0.14479 0.00716924 -0.150647 0.0075908 -0.141535 0.00766602 -0.136459 0.00766865
17 -0.101435 0.0407398 -0.148213 0.0494238 -0.194299 0.0589495 -0.175604 0.0581502 -0.150331 0.0639814 -0.196027 0.0748034
18 -0.128371 0.00948516 -0.140087 0.0103163 -0.154645 0.0113038 -0.159211 0.0117945 -0.154974 0.0120324 -0.147113 0.0117664
19 -0.116384 0.00413684 -0.129585 0.00457651 -0.139402 0.00489935 -0.141211 0.00504152 -0.139366 0.00522418 -0.126823 0.00497193
20 -0.120113 0.00440062 -0.131301 0.00478441 -0.146934 0.00531511 -0.147665 0.0054093 -0.142042 0.0054653 -0.130578 0.00521945
21 -0.116595 0.00532517 -0.133507 0.00587384 -0.145471 0.00626901 -0.144133 0.00658594 -0.142789 0.00753237 -0.130445 0.00767062
22 -0.123836 0.00463449 -0.138256 0.0051263 -0.145444 0.00538044 -0.1503 0.00563958 -0.142045 0.00571713 -0.134816 0.00565972
