!-T20,dT20-mode-2 
!-run-angle-(83.17,89.16,95.17,101.2,111.21,119.21)
 1 -0.154258 0.0369068 -0.157654 0.0377383 -0.281397 0.0669354 -0.386597 0.0918691 -0.59993 0.142479 -0.581421 0.138152
2 -0.0304161 0.0018076 -0.0966098 0.00452174 -0.194072 0.00883377 -0.281563 0.012765 -0.461158 0.0208621 -0.506563 0.0229174
3 -0.0153394 0.00266935 -0.0622814 0.00897378 -0.120063 0.0170959 -0.193341 0.0274641 -0.323942 0.0459738 -0.383199 0.0543709
4 -0.0226424 0.00296061 -0.0919333 0.00800111 -0.177225 0.0149221 -0.285389 0.0238645 -0.478169 0.0398792 -0.565639 0.047142
5 -0.00679783 0.00156449 -0.0844697 0.00480457 -0.166072 0.00906 -0.255261 0.0138265 -0.416165 0.022471 -0.479237 0.0258607
6 -0.00879748 0.00163099 -0.0776363 0.00453691 -0.163613 0.00906815 -0.261731 0.0143869 -0.422423 0.0231491 -0.491989 0.026941
7 -0.0457876 0.00210018 -0.117976 0.00475879 -0.194787 0.00771837 -0.303043 0.0119421 -0.470961 0.0185278 -0.521435 0.0205124
8 -0.0686329 0.00647061 -0.14474 0.0129547 -0.236945 0.0209862 -0.334 0.0295058 -0.527331 0.0465225 -0.549813 0.048526
9 -0.0884748 0.00665888 -0.164384 0.0116188 -0.24222 0.0168582 -0.350933 0.0242741 -0.529356 0.0365394 -0.552676 0.0381844
10 -0.0663214 0.00540876 -0.135697 0.0104636 -0.214672 0.0163536 -0.294605 0.0223827 -0.422143 0.0320473 -0.521097 0.0395062
11 -0.0683437 0.00485553 -0.152978 0.0102601 -0.252056 0.0167294 -0.35045 0.0232104 -0.514742 0.0340638 -0.595215 0.0393719
12 -0.0641187 0.00383049 -0.12763 0.00737682 -0.197338 0.0113239 -0.272319 0.0155983 -0.408565 0.0233821 -0.451738 0.0258521
13 -0.087979 0.0068292 -0.166502 0.0125767 -0.231266 0.0173752 -0.321655 0.0241125 -0.493013 0.0369147 -0.527313 0.0394917
14 -0.0777083 0.00870388 -0.154477 0.0165977 -0.217417 0.0231842 -0.294004 0.0312767 -0.465454 0.0494134 -0.499143 0.0530063
15 -0.086561 0.0127051 -0.168926 0.0199371 -0.168814 0.0202004 -0.330794 0.0362995 -0.559026 0.0600675 -0.435903 0.0485916
16 -0.0372911 0.00227507 -0.115466 0.00556699 -0.195273 0.00917711 -0.291083 0.0135995 -0.450961 0.0210134 -0.531887 0.0247588
17 -0.124779 0.0366601 -0.278323 0.0710675 -0.334475 0.0844376 -0.626354 0.154555 -0.742376 0.183809 -0.830718 0.205554
18 -0.147852 0.0104741 -0.213231 0.0149728 -0.30543 0.0213377 -0.409372 0.0285614 -0.587787 0.0409815 -0.677557 0.047222
19 -0.130505 0.00444044 -0.194871 0.00655901 -0.277099 0.00927811 -0.365652 0.0122271 -0.517528 0.0172955 -0.572151 0.0191194
20 -0.154778 0.00542187 -0.234227 0.00813998 -0.310245 0.0107519 -0.398413 0.0137944 -0.539409 0.018674 -0.59942 0.0207488
21 -0.154243 0.00576202 -0.228993 0.0082309 -0.312216 0.0110317 -0.39603 0.0139349 -0.551045 0.0193517 -0.615697 0.0216041
22 -0.14991 0.00529569 -0.215948 0.007545 -0.297274 0.0103301 -0.395587 0.0137208 -0.547226 0.0189726 -0.592319 0.0205383
