15	15	185	0.0408848	0.0034012	5
15	15	195	0.0534205	0.00299916	6
15	15	205	0.0665567	0.00339885	7
15	15	215	0.0721157	0.00348525	8
15	15	225	0.100389	0.00409448	9
15	15	235	0.129281	0.00456762	10
15	15	245	0.181406	0.00535517	11
15	15	255	0.229813	0.00601395	12
15	15	265	0.352006	0.00734781	13
15	15	275	0.585448	0.0095378	14
15	18	185	0.0438677	0.00319756	5
15	18	195	0.0667398	0.00316718	6
15	18	205	0.105525	0.00378025	7
15	18	215	0.109581	0.0039079	8
15	18	225	0.118348	0.00401184	9
15	18	235	0.125294	0.00418636	10
15	18	245	0.144516	0.0043806	11
15	18	255	0.154445	0.00450335	12
15	18	265	0.206552	0.0051396	13
15	18	275	0.274979	0.00597593	14
15	20	185	0.066939	0.00349115	5
15	20	195	0.0929002	0.00372865	6
15	20	205	0.122484	0.00394195	7
15	20	215	0.153084	0.00436316	8
15	20	225	0.172003	0.00460376	9
15	20	235	0.168044	0.00456099	10
15	20	245	0.174192	0.00457152	11
15	20	255	0.18163	0.00461863	12
15	20	265	0.191571	0.00471504	13
15	20	275	0.206747	0.0048937	14
15	25	175	0.117071	0.00371395	4
15	25	185	0.174305	0.00436772	5
15	25	195	0.241898	0.00496531	6
15	25	205	0.32507	0.00561886	7
15	25	215	0.3502	0.00576741	8
15	25	225	0.339445	0.00572534	9
15	25	235	0.318745	0.00547437	10
15	25	245	0.257777	0.00492582	11
15	25	255	0.206778	0.00441385	12
15	25	265	0.145261	0.00368491	13
15	25	275	0.0823904	0.00277766	14
15	28	175	0.237138	0.00486985	4
15	28	185	0.316136	0.00541813	5
15	28	195	0.400388	0.00593696	6
15	28	205	0.472439	0.00635239	7
15	28	215	0.468979	0.00632073	8
15	28	225	0.421446	0.00600808	9
15	28	235	0.334172	0.00534913	10
15	28	245	0.239725	0.00451372	11
15	28	255	0.16077	0.00368486	12
15	28	265	0.119403	0.00317178	13
15	30	165	0.168292	0.00380638	3
15	30	175	0.295374	0.00518369	4
15	30	185	0.418216	0.00594454	5
15	30	195	0.498639	0.00635565	6
15	30	205	0.507565	0.00641929	7
15	30	215	0.472184	0.0061803	8
15	30	225	0.379755	0.0055428	9
15	30	235	0.260943	0.00472047	10
15	30	245	0.175027	0.0037395	11
15	30	255	0.114997	0.00304637	12
15	30	265	0.0996302	0.00277901	13
15	33	165	0.261148	0.00682457	3
15	33	175	0.421925	0.00867199	4
15	33	185	0.532368	0.00964272	5
15	33	195	0.548169	0.00966329	6
15	33	205	0.51817	0.00940439	7
15	33	215	0.396486	0.00828777	8
15	33	225	0.289258	0.00704486	9
15	33	235	0.165613	0.00538699	10
15	33	245	0.0953444	0.00409236	11
15	33	255	0.0699549	0.0035254	12
15	33	265	0.0434182	0.00291261	13
15	35	165	0.382419	0.0100447	3
15	35	175	0.524375	0.0119256	4
15	35	185	0.617719	0.0124913	5
15	35	195	0.589704	0.0121903	6
15	35	205	0.494119	0.0111859	7
15	35	215	0.354349	0.00946992	8
15	35	225	0.205898	0.00730326	9
15	35	235	0.121388	0.00572649	10
15	35	245	0.0721973	0.00428737	11
15	35	255	0.0552407	0.00384841	12
18	15	175	0.0397263	0.00266362	4
18	15	185	0.0434592	0.00247633	5
18	15	195	0.0450586	0.00252278	6
18	15	205	0.0627311	0.00292357	7
18	15	215	0.0899204	0.00347555	8
18	15	225	0.140703	0.00427052	9
18	15	235	0.212407	0.00525901	10
18	15	245	0.315905	0.00636005	11
18	15	255	0.489585	0.00796446	12
18	15	265	0.952465	0.0110107	13
18	15	275	0.824089	0.0105483	14
18	18	175	0.0476215	0.00260654	4
18	18	185	0.0389077	0.00221768	5
18	18	195	0.0461705	0.00233208	6
18	18	205	0.0581437	0.00257557	7
18	18	215	0.0704607	0.0028433	8
18	18	225	0.0999424	0.0033141	9
18	18	235	0.12436	0.00369233	10
18	18	245	0.183589	0.00443652	11
18	18	255	0.282134	0.00551284	12
18	18	265	0.480726	0.00715918	13
18	18	275	0.499687	0.00733251	14
18	20	175	0.0478366	0.00258729	4
18	20	185	0.0392445	0.00224211	5
18	20	195	0.050217	0.00241032	6
18	20	205	0.0743463	0.00274048	7
18	20	215	0.0957282	0.00311355	8
18	20	225	0.114177	0.00342085	9
18	20	235	0.144903	0.00375415	10
18	20	245	0.190278	0.00434568	11
18	20	255	0.269857	0.00512095	12
18	20	265	0.379045	0.00605562	13
18	20	275	0.294521	0.00531966	14
18	25	165	0.0617782	0.00256697	3
18	25	175	0.0689665	0.00264545	4
18	25	185	0.111085	0.00315654	5
18	25	195	0.173122	0.00374382	6
18	25	205	0.228759	0.00425309	7
18	25	215	0.291886	0.0048016	8
18	25	225	0.325765	0.00505278	9
18	25	235	0.348545	0.00524958	10
18	25	245	0.353715	0.00524398	11
18	25	255	0.289383	0.00474922	12
18	25	265	0.176307	0.00376635	13
18	28	165	0.0931425	0.00274471	3
18	28	175	0.134815	0.00324034	4
18	28	185	0.208934	0.00394209	5
18	28	195	0.327174	0.00483587	6
18	28	205	0.414716	0.00543926	7
18	28	215	0.4852	0.00584607	8
18	28	225	0.475718	0.0057757	9
18	28	235	0.425359	0.00545189	10
18	28	245	0.318809	0.00471277	11
18	28	255	0.209992	0.00383901	12
18	28	265	0.0921795	0.00256175	13
18	30	165	0.115234	0.00303589	3
18	30	175	0.188898	0.00378065	4
18	30	185	0.303423	0.00456705	5
18	30	195	0.442923	0.00547297	6
18	30	205	0.560334	0.00613896	7
18	30	215	0.548524	0.00606574	8
18	30	225	0.481039	0.00565655	9
18	30	235	0.366386	0.00492758	10
18	30	245	0.225576	0.00387	11
18	30	255	0.152853	0.00318497	12
18	33	155	0.0901662	0.00364447	2
18	33	165	0.178336	0.005228	3
18	33	175	0.311346	0.00666844	4
18	33	185	0.479745	0.00830934	5
18	33	195	0.621632	0.0093823	6
18	33	205	0.642942	0.0095561	7
18	33	215	0.557969	0.00891405	8
18	33	225	0.395448	0.0075522	9
18	33	235	0.22785	0.00566921	10
18	33	245	0.129162	0.00431419	11
18	33	255	0.108804	0.00387416	12
18	35	155	0.127085	0.00532139	2
18	35	165	0.228039	0.00723008	3
18	35	175	0.407242	0.00935191	4
18	35	185	0.605724	0.0112698	5
18	35	195	0.687024	0.0121526	6
18	35	205	0.65573	0.0117365	7
18	35	215	0.499557	0.0102573	8
18	35	225	0.283121	0.00772836	9
18	35	235	0.148568	0.00573627	10
18	35	245	0.0889214	0.00437027	11
18	35	255	0.0615956	0.00358613	12
20	15	165	0.0323576	0.00225052	3
20	15	175	0.0377795	0.00217221	4
20	15	185	0.0373635	0.00213904	5
20	15	195	0.0457767	0.00246982	6
20	15	205	0.0655566	0.0028955	7
20	15	215	0.10646	0.00368775	8
20	15	225	0.168662	0.00447938	9
20	15	235	0.272727	0.00562544	10
20	15	245	0.423678	0.00705697	11
20	15	255	0.778458	0.00960136	12
20	15	265	1.65943	0.0137346	13
20	18	165	0.0304073	0.00200539	3
20	18	175	0.0361075	0.00224616	4
20	18	185	0.0345895	0.00206971	5
20	18	195	0.0367879	0.00203306	6
20	18	205	0.0498313	0.00227326	7
20	18	215	0.0722036	0.00270185	8
20	18	225	0.0962842	0.00306728	9
20	18	235	0.148074	0.00381739	10
20	18	245	0.25449	0.00494509	11
20	18	255	0.474599	0.00680598	12
20	18	265	1.03349	0.00993794	13
20	20	165	0.0334546	0.00200628	3
20	20	175	0.0356013	0.00210191	4
20	20	185	0.0327037	0.00186147	5
20	20	195	0.0438755	0.00203672	6
20	20	205	0.0550971	0.00226583	7
20	20	215	0.0800718	0.00269973	8
20	20	225	0.104977	0.00304394	9
20	20	235	0.150008	0.00362422	10
20	20	245	0.246423	0.0046364	11
20	20	255	0.431709	0.00617352	12
20	20	265	0.690334	0.00774645	13
20	25	165	0.0490531	0.00223971	3
20	25	175	0.0491868	0.00207259	4
20	25	185	0.0789436	0.00244609	5
20	25	195	0.128753	0.00306247	6
20	25	205	0.185729	0.00365364	7
20	25	215	0.253025	0.00429233	8
20	25	225	0.342413	0.00491078	9
20	25	235	0.434099	0.00552471	10
20	25	245	0.472206	0.00574857	11
20	25	255	0.388409	0.00520508	12
20	28	155	0.0463274	0.00198406	2
20	28	165	0.0665655	0.00233748	3
20	28	175	0.0911408	0.00255334	4
20	28	185	0.158667	0.00322572	5
20	28	195	0.256154	0.00407226	6
20	28	205	0.381331	0.00492096	7
20	28	215	0.487528	0.00557511	8
20	28	225	0.57208	0.00601398	9
20	28	235	0.543459	0.0058565	10
20	28	245	0.410727	0.00508043	11
20	28	255	0.242806	0.00391193	12
20	30	155	0.0814574	0.00237914	2
20	30	165	0.0832587	0.00243982	3
20	30	175	0.138196	0.0030443	4
20	30	185	0.241118	0.00387378	5
20	30	195	0.400364	0.00495444	6
20	30	205	0.53117	0.00569448	7
20	30	215	0.627257	0.00616272	8
20	30	225	0.605334	0.00602843	9
20	30	235	0.475858	0.00530543	10
20	30	245	0.280966	0.00408274	11
20	30	255	0.137672	0.00286059	12
20	33	155	0.0997156	0.00371601	2
20	33	165	0.143421	0.00443422	3
20	33	175	0.238848	0.00560994	4
20	33	185	0.410892	0.0073148	5
20	33	195	0.600407	0.00878938	6
20	33	205	0.71683	0.00957596	7
20	33	215	0.688157	0.00936119	8
20	33	225	0.488347	0.00790963	9
20	33	235	0.297616	0.00611862	10
20	33	245	0.142586	0.00425472	11
20	33	255	0.098723	0.00308881	12
20	35	155	0.108869	0.00476356	2
20	35	165	0.165725	0.00583542	3
20	35	175	0.341307	0.00810944	4
20	35	185	0.55303	0.0102452	5
20	35	195	0.762912	0.0120277	6
20	35	205	0.813871	0.0123887	7
20	35	215	0.652945	0.011114	8
20	35	225	0.391815	0.00869031	9
20	35	235	0.187762	0.00595593	10
20	35	245	0.0903374	0.00429171	11
25	15	155	0.0281277	0.00172767	2
25	15	165	0.0356501	0.00184315	3
25	15	175	0.0321337	0.0018641	4
25	15	185	0.0426898	0.00213004	5
25	15	195	0.0689354	0.00260722	6
25	15	205	0.104298	0.00315321	7
25	15	215	0.162691	0.00390695	8
25	15	225	0.261557	0.0049579	9
25	15	235	0.479477	0.00678341	10
25	15	245	1.43858	0.0115016	11
25	18	155	0.0251402	0.0015471	2
25	18	165	0.0341882	0.00176472	3
25	18	175	0.030065	0.0016178	4
25	18	185	0.037464	0.00174147	5
25	18	195	0.0439874	0.00189566	6
25	18	205	0.064592	0.00228117	7
25	18	215	0.098855	0.00282141	8
25	18	225	0.163143	0.00357821	9
25	18	235	0.316308	0.00501481	10
25	18	245	0.86854	0.00826775	11
25	18	255	1.30742	0.0101013	12
25	20	155	0.030066	0.00163532	2
25	20	165	0.0325063	0.00155958	3
25	20	175	0.0312748	0.00158813	4
25	20	185	0.0380495	0.00170171	5
25	20	195	0.0515949	0.00196331	6
25	20	205	0.073933	0.00233013	7
25	20	215	0.130855	0.00304148	8
25	20	225	0.263971	0.00436537	9
25	20	235	0.679874	0.00695999	10
25	20	245	1.59008	0.0105175	11
25	25	155	0.0314435	0.00159863	2
25	25	165	0.0314153	0.00145083	3
25	25	175	0.0371469	0.00150989	4
25	25	185	0.0465157	0.00167079	5
25	25	195	0.0719878	0.00205759	6
25	25	205	0.132862	0.00276702	7
25	25	215	0.264006	0.00389537	8
25	25	225	0.560422	0.00565897	9
25	25	235	1.12327	0.00795907	10
25	25	245	1.08166	0.00779463	11
25	28	145	0.0385479	0.00169323	1
25	28	155	0.0328371	0.00149579	2
25	28	165	0.0440364	0.00157001	3
25	28	175	0.0654006	0.00186977	4
25	28	185	0.113133	0.00243995	5
25	28	195	0.22633	0.00342019	6
25	28	205	0.457264	0.00485307	7
25	28	215	0.87225	0.00668258	8
25	28	225	1.29377	0.00809051	9
25	28	235	1.01828	0.00717395	10
25	30	145	0.0300261	0.00149785	1
25	30	155	0.0363548	0.00160301	2
25	30	165	0.0391544	0.00150438	3
25	30	175	0.0689287	0.00188067	4
25	30	185	0.130809	0.00257507	5
25	30	195	0.255946	0.00358518	6
25	30	205	0.530273	0.00513682	7
25	30	215	0.995605	0.00697714	8
25	30	225	1.32051	0.00795078	9
25	30	235	0.961208	0.00675826	10
25	30	245	0.273435	0.00364682	11
25	33	145	0.0432023	0.00245613	1
25	33	155	0.048876	0.00249769	2
25	33	165	0.0799666	0.00291177	3
25	33	175	0.158218	0.00414313	4
25	33	185	0.365273	0.00619262	5
25	33	195	0.763244	0.00893541	6
25	33	205	1.28665	0.0114906	7
25	33	215	1.41294	0.0119708	8
25	33	225	0.822371	0.00913142	9
25	33	235	0.269547	0.0052689	10
25	35	145	0.0453877	0.00300772	1
25	35	155	0.0542918	0.00308355	2
25	35	165	0.105795	0.0041239	3
25	35	175	0.220703	0.00599256	4
25	35	185	0.519904	0.00902694	5
25	35	195	1.04426	0.0126751	6
25	35	205	1.52889	0.0152081	7
25	35	215	1.33704	0.0141232	8
25	35	225	0.607229	0.00958815	9
25	35	235	0.178404	0.0052892	10
28	15	145	0.024369	0.00142054	1
28	15	155	0.0272921	0.00162242	2
28	15	165	0.0338593	0.001711	3
28	15	175	0.0384506	0.0018508	4
28	15	185	0.0476983	0.0021135	5
28	15	195	0.0794778	0.00260522	6
28	15	205	0.120061	0.00318672	7
28	15	215	0.188048	0.00402926	8
28	15	225	0.346563	0.005487	9
28	15	235	0.913667	0.00873306	10
28	18	145	0.0256298	0.00134878	1
28	18	155	0.0290756	0.00151751	2
28	18	165	0.0345973	0.00165033	3
28	18	175	0.0385917	0.00171465	4
28	18	185	0.0496661	0.00194447	5
28	18	195	0.0752769	0.00234255	6
28	18	205	0.115119	0.00283764	7
28	18	215	0.208224	0.00387082	8
28	18	225	0.522721	0.00614464	9
28	18	235	1.29115	0.00951391	10
28	20	145	0.0251874	0.00144402	1
28	20	155	0.0329249	0.00145603	2
28	20	165	0.0313306	0.00147366	3
28	20	175	0.0359443	0.00159184	4
28	20	185	0.0482549	0.00178119	5
28	20	195	0.0634602	0.00202063	6
28	20	205	0.101457	0.00253433	7
28	20	215	0.192407	0.00354407	8
28	20	225	0.523323	0.00587864	9
28	20	235	2.01458	0.011253	10
28	25	145	0.0223136	0.00129979	1
28	25	155	0.0357412	0.00138752	2
28	25	165	0.030408	0.00131197	3
28	25	175	0.0396587	0.00145655	4
28	25	185	0.0542147	0.0016912	5
28	25	195	0.0965046	0.0022433	6
28	25	205	0.225511	0.00341241	7
28	25	215	0.619279	0.00565798	8
28	25	225	1.60007	0.00901198	9
28	25	235	1.08216	0.0074455	10
28	28	145	0.0265424	0.00134528	1
28	28	155	0.030769	0.00126539	2
28	28	165	0.0378975	0.00136291	3
28	28	175	0.0508845	0.00156505	4
28	28	185	0.0909737	0.00207337	5
28	28	195	0.200215	0.00305881	6
28	28	205	0.505436	0.00486205	7
28	28	215	1.25472	0.00757669	8
28	28	225	1.88341	0.00926642	9
28	28	235	0.64022	0.00543018	10
28	30	135	0.0200626	0.00128321	0
28	30	145	0.0210312	0.00121705	1
28	30	155	0.0320753	0.00126473	2
28	30	165	0.0417769	0.00140207	3
28	30	175	0.0709394	0.00180346	4
28	30	185	0.138754	0.00253885	5
28	30	195	0.337288	0.00394724	6
28	30	205	0.897995	0.00632611	7
28	30	215	1.77791	0.00874601	8
28	30	225	1.4429	0.0078561	9
28	30	235	0.269399	0.00344846	10
28	33	135	0.0328709	0.00206958	0
28	33	145	0.0248312	0.00173248	1
28	33	155	0.0381301	0.00191738	2
28	33	165	0.0688595	0.00258132	3
28	33	175	0.14183	0.00373086	4
28	33	185	0.377254	0.00605653	5
28	33	195	0.957022	0.00954388	6
28	33	205	1.78072	0.0128157	7
28	33	215	1.53052	0.0118168	8
28	33	225	0.48064	0.00664245	9
28	35	135	0.0305788	0.00234177	0
28	35	145	0.0331062	0.00225996	1
28	35	155	0.0567397	0.0028581	2
28	35	165	0.103803	0.00390454	3
28	35	175	0.267266	0.00618823	4
28	35	185	0.705738	0.00994099	5
28	35	195	1.53284	0.0144735	6
28	35	205	1.83829	0.0158224	7
28	35	215	0.703036	0.00987888	8
28	35	225	0.16751	0.00474266	9
30	15	145	0.0160374	0.00132101	1
30	15	155	0.0208705	0.00142203	2
30	15	165	0.0233297	0.00151501	3
30	15	175	0.0352241	0.00176344	4
30	15	185	0.05219	0.00212889	5
30	15	195	0.0770688	0.00250271	6
30	15	205	0.114072	0.00304867	7
30	15	215	0.182849	0.0038903	8
30	15	225	0.454803	0.00601775	9
30	15	235	0.373156	0.00416278	10
30	18	135	0.0220191	0.00123035	0
30	18	145	0.0212122	0.00128806	1
30	18	155	0.0231935	0.00135299	2
30	18	165	0.0275673	0.0013994	3
30	18	175	0.0366569	0.00164211	4
30	18	185	0.0523979	0.00189841	5
30	18	195	0.0679781	0.00215645	6
30	18	205	0.120553	0.00286951	7
30	18	215	0.247721	0.00415007	8
30	18	225	0.843711	0.00742725	9
30	20	135	0.0112449	0.0010158	0
30	20	145	0.0241152	0.00127099	1
30	20	155	0.0223356	0.00122976	2
30	20	165	0.0281295	0.00134332	3
30	20	175	0.0331146	0.00145478	4
30	20	185	0.0464962	0.0017011	5
30	20	195	0.0616952	0.00194808	6
30	20	205	0.106026	0.00254829	7
30	20	215	0.240907	0.003864	8
30	20	225	0.955055	0.00752876	9
30	25	135	0.021493	0.00134205	0
30	25	145	0.0271443	0.0011924	1
30	25	155	0.0261962	0.0011595	2
30	25	165	0.0265913	0.00121024	3
30	25	175	0.0351848	0.00133027	4
30	25	185	0.0489991	0.00155936	5
30	25	195	0.0974903	0.00217537	6
30	25	205	0.230245	0.0033711	7
30	25	215	0.765473	0.00612535	8
30	25	225	2.753	0.0114889	9
30	28	135	0.0203545	0.00112601	0
30	28	145	0.0284926	0.00116454	1
30	28	155	0.0273452	0.00112885	2
30	28	165	0.0338704	0.00123711	3
30	28	175	0.0490022	0.00147717	4
30	28	185	0.0964532	0.0020924	5
30	28	195	0.263214	0.00340974	6
30	28	205	0.767383	0.00580814	7
30	28	215	2.7335	0.0108459	8
30	28	225	1.00969	0.00664292	9
30	30	135	0.0230965	0.00120256	0
30	30	145	0.0206219	0.00103172	1
30	30	155	0.028813	0.00113419	2
30	30	165	0.0365096	0.00125305	3
30	30	175	0.0675979	0.00170955	4
30	30	185	0.157506	0.00261315	5
30	30	195	0.432708	0.00436275	6
30	30	205	1.29624	0.00732088	7
30	30	215	2.67351	0.0104042	8
30	30	225	0.449983	0.00435864	9
30	33	135	0.024941	0.00168375	0
30	33	145	0.0266793	0.00159613	1
30	33	155	0.0332121	0.0017456	2
30	33	165	0.0588628	0.00230844	3
30	33	175	0.143255	0.00359593	4
30	33	185	0.414213	0.00613194	5
30	33	195	1.10897	0.00995177	6
30	33	205	2.90102	0.0157989	7
30	33	215	0.912203	0.00879825	8
30	33	225	4.44848	0.0207954	9
30	35	135	0.0219678	0.00200093	0
30	35	145	0.0274198	0.00195949	1
30	35	155	0.0326739	0.00217269	2
30	35	165	0.0603013	0.00287753	3
30	35	175	0.14705	0.00450859	4
30	35	185	0.413796	0.00757991	5
30	35	195	1.25361	0.0128863	6
30	35	205	2.52114	0.017903	7
30	35	215	0.713633	0.00968906	8
30	35	225	0.128455	0.00408588	9
33	15	135	0.0205037	0.00221524	0
33	15	145	0.0149791	0.00382988	1
33	15	155	0.0170677	0.00427787	2
33	15	165	0.0304491	0.00255005	3
33	15	175	0.0378176	0.00289231	4
33	15	185	0.0475739	0.00323073	5
33	15	195	0.0666666	0.00354659	6
33	15	205	0.103057	0.00465772	7
33	15	215	0.228846	0.00680111	8
33	15	225	0.0691972	0.00396251	9
33	18	135	0.0197778	0.00208985	0
33	18	145	0.018822	0.00196035	1
33	18	155	0.0255109	0.00203317	2
33	18	165	0.0292276	0.00227311	3
33	18	175	0.0379644	0.00248196	4
33	18	185	0.0526443	0.00299976	5
33	18	195	0.0802437	0.00364281	6
33	18	205	0.137628	0.00499287	7
33	18	215	0.391783	0.00807309	8
33	20	135	0.0120104	0.0020735	0
33	20	145	0.0154325	0.00167649	1
33	20	155	0.0236696	0.00200174	2
33	20	165	0.0304151	0.00218284	3
33	20	175	0.0347461	0.00243098	4
33	20	185	0.0379488	0.00247061	5
33	20	195	0.0662246	0.00314681	6
33	20	205	0.120519	0.00430173	7
33	20	215	0.382976	0.00756829	8
33	20	225	0.339106	0.00621347	9
33	25	135	0.0197212	0.00171467	0
33	25	145	0.0262252	0.00181095	1
33	25	155	0.0279481	0.00197688	2
33	25	165	0.030856	0.00196312	3
33	25	175	0.0386485	0.00216987	4
33	25	185	0.0595983	0.00272364	5
33	25	195	0.135197	0.00408666	6
33	25	205	0.499948	0.00784112	7
33	25	215	0.978169	0.0107932	8
33	28	135	0.022537	0.00151828	0
33	28	145	0.0190679	0.00140897	1
33	28	155	0.0222632	0.00151475	2
33	28	165	0.0246962	0.00154403	3
33	28	175	0.0343078	0.00181902	4
33	28	185	0.0619823	0.0024328	5
33	28	195	0.179582	0.00412369	6
33	28	205	0.554015	0.00715885	7
33	28	215	1.0038	0.00963999	8
33	30	135	0.0219214	0.00144004	0
33	30	145	0.0223828	0.00147029	1
33	30	155	0.0234728	0.00148298	2
33	30	165	0.0328242	0.00172789	3
33	30	175	0.0584463	0.00228504	4
33	30	185	0.153103	0.0036664	5
33	30	195	0.490575	0.00658075	6
33	30	205	0.973857	0.00919019	7
33	30	215	0.407593	0.00599389	8
33	33	135	0.0203667	0.00127352	0
33	33	145	0.0228739	0.00137991	1
33	33	155	0.0212915	0.00138858	2
33	33	165	0.0368441	0.00174036	3
33	33	175	0.085197	0.00267075	4
33	33	185	0.260012	0.00464812	5
33	33	195	0.660975	0.0073049	6
33	33	205	0.690134	0.00738052	7
33	33	215	0.138056	0.00340492	8
33	35	135	0.0191977	0.0015482	0
33	35	145	0.0206813	0.00163307	1
33	35	155	0.0229565	0.00179639	2
33	35	165	0.0452453	0.00241009	3
33	35	175	0.125781	0.00396545	4
33	35	185	0.393353	0.00689162	5
33	35	195	0.701189	0.00899226	6
33	35	205	0.426199	0.00708412	7
33	35	215	2.0475	0.0141816	8
35	15	135	0.00240175	0.00101181	0
35	15	145	0.0157903	0.00395517	1
35	15	155	0.0263781	0.00730989	2
35	15	165	0.0233726	0.0071831	3
35	15	175	0.0366398	0.00370683	4
35	15	185	0.0500832	0.00414394	5
35	15	195	0.0685418	0.00494319	6
35	15	205	0.105468	0.00616143	7
35	15	215	0.120046	0.00639931	8
35	18	135	0.00577377	0.00218246	0
35	18	145	0.0175405	0.00691682	1
35	18	155	0.00797575	0.00245048	2
35	18	165	0.0304878	0.00302867	3
35	18	175	0.0406358	0.00336579	4
35	18	185	0.0505079	0.00369589	5
35	18	195	0.0791239	0.00475154	6
35	18	205	0.169787	0.00702113	7
35	18	215	3.93926	0.00539936	8
35	20	135	0.0359086	0.0112562	0
35	20	145	0.0215975	0.00240923	1
35	20	155	0.0202847	0.00240437	2
35	20	165	0.0325107	0.00292428	3
35	20	175	0.0319525	0.00294626	4
35	20	185	0.0588906	0.00382782	5
35	20	195	0.0985529	0.00503953	6
35	20	205	0.286324	0.00841378	7
35	25	135	0.0219997	0.00211078	0
35	25	145	0.0217672	0.00223242	1
35	25	155	0.0300321	0.00243748	2
35	25	165	0.0295713	0.00244459	3
35	25	175	0.0364732	0.00274102	4
35	25	185	0.0634642	0.00353438	5
35	25	195	0.15064	0.00551763	6
35	25	205	0.500793	0.00992933	7
35	25	215	0.217685	0.00635925	8
35	28	135	0.0179891	0.00190762	0
35	28	145	0.0257125	0.00224379	1
35	28	155	0.0219154	0.0020499	2
35	28	165	0.0288538	0.00229848	3
35	28	175	0.0392445	0.00265436	4
35	28	185	0.0862331	0.00395926	5
35	28	195	0.27325	0.0070463	6
35	28	205	0.660357	0.0107239	7
35	30	135	0.0193872	0.00168611	0
35	30	145	0.0195715	0.00171594	1
35	30	155	0.0222624	0.00179298	2
35	30	165	0.0314513	0.00205456	3
35	30	175	0.0487154	0.00267665	4
35	30	185	0.153783	0.00466238	5
35	30	195	0.43243	0.00763901	6
35	30	205	0.397988	0.00733182	7
35	33	135	0.022335	0.00167075	0
35	33	145	0.0185105	0.00158989	1
35	33	155	0.0237147	0.00179272	2
35	33	165	0.0313136	0.00196093	3
35	33	175	0.0691975	0.0029875	4
35	33	185	0.201233	0.00504668	5
35	33	195	0.435949	0.00732449	6
35	33	205	0.273381	0.00584743	7
35	35	135	0.0164223	0.0014981	0
35	35	145	0.0220259	0.00169843	1
35	35	155	0.0226904	0.00179434	2
35	35	165	0.0522887	0.00257397	3
35	35	175	0.137929	0.00419086	4
35	35	185	0.327974	0.00631169	5
35	35	195	0.321217	0.0061651	6
35	35	205	0.811797	0.00989884	7
15	15	185	0.0668111	0.00412167	5
15	15	195	0.0836316	0.00390534	6
15	15	205	0.106742	0.00421153	7
15	15	215	0.122116	0.00448532	8
15	15	225	0.151703	0.0049576	9
15	15	235	0.192155	0.00553305	10
15	15	245	0.258055	0.00641827	11
15	15	255	0.328741	0.00715268	12
15	15	265	0.469197	0.00847937	13
15	15	275	0.670234	0.0101592	14
15	18	185	0.0784507	0.00411902	5
15	18	195	0.103084	0.00405398	6
