0.772	-0.47959	0.0726427	-0.595298	0.0955197	-0.0650628	0.102414	-1.64069	0.15
0.776	-0.411456	0.0379657	-0.370237	0.0492105	-0.165973	0.0577294	-1.62224	0.15
0.78	-0.354793	0.0244388	-0.266437	0.0328979	-0.10386	0.0383025	-1.6078	0.15
0.784	-0.367484	0.0184396	-0.279816	0.0252558	-0.03903	0.0256328	-1.6104	0.15
0.788	-0.37738	0.0155472	-0.316671	0.0208196	-0.100657	0.0176886	-1.61453	0.15
0.792	-0.374915	0.0128018	-0.36095	0.0171348	-0.116489	0.0120876	-1.62014	0.15
0.796	-0.320269	0.0108902	-0.339125	0.0146858	-0.103444	0.00901831	-1.61821	0.15
0.8	-0.321858	0.00975858	-0.355374	0.0133863	-0.109898	0.00762299	-1.6209	0.15
0.804	-0.254487	0.0103979	-0.326139	0.0138594	-0.102047	0.00776675	-1.61778	0.15
0.808	-0.228239	0.0102961	-0.362593	0.0137907	-0.105302	0.00781499	-1.6243	0.15
0.812	-0.161657	0.0108011	-0.328968	0.0140243	-0.126296	0.00796586	-1.62051	0.15
0.816	-0.0733015	0.00999431	-0.248902	0.0132315	-0.144014	0.00760668	-1.60765	0.15
0.82	-0.0125084	0.00884533	-0.11768	0.0121895	-0.195696	0.00700357	-1.58513	0.15
0.824	0.0657959	0.00886814	0.0223239	0.0124299	-0.232983	0.00700002	-1.5591	0.15
0.828	0.108492	0.00877202	0.131585	0.0130936	-0.269921	0.00731592	-1.54124	0.15
0.832	0.156292	0.010177	0.303246	0.0156652	-0.285831	0.00893403	-1.51106	0.15
0.836	0.218816	0.0124332	0.467258	0.020269	-0.312418	0.0114897	-1.47834	0.15
0.84	0.207655	0.0183589	0.543846	0.0306867	-0.319456	0.0181254	-1.4623	0.15
0.844	0.186953	0.0420035	0.440918	0.0665277	-0.40717	0.0375545	-1.46304	0.15
0.848	0.283794	0.0992415	-0.118631	0.164976	-0.066504	0.0949886	-1.50999	0.15
0.772	-0.337047	0.0340807	-0.315731	0.0445596	-0.156664	0.056193	-1.61264	0.3
0.776	-0.411023	0.0201165	-0.370038	0.0276213	-0.142317	0.0314376	-1.62452	0.3
0.78	-0.374906	0.0167073	-0.334974	0.0223323	-0.0593729	0.023072	-1.61931	0.3
0.784	-0.338895	0.0140516	-0.322837	0.0185175	-0.102349	0.0166311	-1.6166	0.3
0.788	-0.361281	0.01126	-0.306763	0.0154407	-0.103492	0.012062	-1.61368	0.3
0.792	-0.327815	0.00976183	-0.321929	0.0132703	-0.11639	0.00895649	-1.61579	0.3
0.796	-0.308557	0.00838265	-0.335187	0.0114648	-0.0994685	0.00702938	-1.61806	0.3
0.8	-0.285428	0.00807384	-0.349049	0.010913	-0.10488	0.00639219	-1.62094	0.3
0.804	-0.260541	0.00838929	-0.353098	0.0112573	-0.116748	0.0065203	-1.62221	0.3
0.808	-0.205574	0.00870169	-0.353698	0.0114003	-0.102417	0.00656726	-1.62271	0.3
0.812	-0.185974	0.00873687	-0.316505	0.0116732	-0.124654	0.0068611	-1.61771	0.3
0.816	-0.093042	0.0089693	-0.228379	0.0119954	-0.148361	0.00699034	-1.60121	0.3
0.82	-0.0238055	0.00923774	-0.0996725	0.0124774	-0.205684	0.00711737	-1.57891	0.3
0.824	0.00683898	0.00949652	-0.0382717	0.0131013	-0.225535	0.00735288	-1.56755	0.3
0.828	0.0797673	0.0105551	0.100063	0.015153	-0.258779	0.00869958	-1.54612	0.3
0.832	0.150955	0.0118344	0.206314	0.0179764	-0.257069	0.0102174	-1.5287	0.3
0.836	0.197511	0.0119509	0.367052	0.0187281	-0.308559	0.010523	-1.4972	0.3
0.84	0.200164	0.0112512	0.501645	0.0186748	-0.295367	0.0105848	-1.47249	0.3
0.844	0.212651	0.0182667	0.521042	0.0313412	-0.310704	0.017882	-1.46549	0.3
0.848	0.142475	0.0810993	0.385609	0.137499	-0.326473	0.0807303	-1.45901	0.3
0.772	-0.379737	0.0263233	-0.365566	0.0367957	-0.121015	0.0407975	-1.62265	0.45
0.776	-0.383397	0.0196422	-0.305123	0.0272772	-0.097585	0.0285785	-1.61481	0.45
0.78	-0.407923	0.0159648	-0.354298	0.0223396	-0.096944	0.0219344	-1.62187	0.45
0.784	-0.347914	0.0140152	-0.327055	0.0189512	-0.0951819	0.0165981	-1.61717	0.45
0.788	-0.362465	0.0113872	-0.332055	0.0157922	-0.127418	0.0119149	-1.61686	0.45
0.792	-0.308225	0.0104096	-0.325462	0.0140469	-0.113372	0.00932268	-1.61595	0.45
0.796	-0.322154	0.00903992	-0.36059	0.0122173	-0.113754	0.00753173	-1.62135	0.45
0.8	-0.290675	0.00891326	-0.348841	0.0119806	-0.100123	0.00719444	-1.62148	0.45
0.804	-0.265697	0.0088231	-0.374972	0.0118567	-0.110028	0.00701726	-1.62485	0.45
0.808	-0.217075	0.00892432	-0.340409	0.0118852	-0.118984	0.00692489	-1.62067	0.45
0.812	-0.17277	0.00935886	-0.335037	0.0122854	-0.129035	0.00719107	-1.61928	0.45
0.816	-0.10674	0.0101264	-0.22157	0.013217	-0.16088	0.0076604	-1.59891	0.45
0.82	-0.0622267	0.0111058	-0.1578	0.0146194	-0.184891	0.00847165	-1.58717	0.45
0.824	-0.00452274	0.0116455	-0.156893	0.0153595	-0.230871	0.00895582	-1.5868	0.45
0.828	0.0505476	0.013639	0.044258	0.019339	-0.239195	0.0109409	-1.55504	0.45
0.832	0.147249	0.0145059	0.220795	0.0222377	-0.261873	0.0128241	-1.52749	0.45
0.836	0.200297	0.0141924	0.353193	0.0224137	-0.264426	0.01274	-1.50329	0.45
0.84	0.191277	0.0124237	0.437846	0.0205809	-0.264383	0.0116646	-1.48921	0.45
0.844	0.184374	0.0165294	0.547119	0.0283625	-0.269397	0.0162329	-1.47034	0.45
0.848	0.222937	0.0510275	0.457767	0.0886317	-0.369721	0.0501306	-1.46406	0.45
0.772	-0.39251	0.0277322	-0.354335	0.0398276	-0.0284724	0.0446069	-1.62169	0.6
0.776	-0.400717	0.0212487	-0.252656	0.0305358	-0.0991933	0.0323303	-1.60448	0.6
0.78	-0.377267	0.0171417	-0.331801	0.0238589	-0.0942278	0.0233661	-1.61709	0.6
0.784	-0.363987	0.0146933	-0.330968	0.0201407	-0.0852442	0.017028	-1.61696	0.6
0.788	-0.344646	0.0125946	-0.286343	0.017495	-0.109035	0.0132619	-1.60974	0.6
0.792	-0.308756	0.0111363	-0.319869	0.0151576	-0.107461	0.0101681	-1.6155	0.6
0.796	-0.300453	0.0098482	-0.347022	0.0132933	-0.0834858	0.00834859	-1.61974	0.6
0.8	-0.290161	0.00950767	-0.351181	0.0128892	-0.097003	0.00780152	-1.62119	0.6
0.804	-0.236489	0.00951793	-0.334678	0.0127469	-0.104757	0.00770014	-1.62	0.6
0.808	-0.216886	0.00931838	-0.347398	0.0123056	-0.0992056	0.00729683	-1.62176	0.6
0.812	-0.167032	0.0102546	-0.294987	0.0134355	-0.121737	0.00789522	-1.61146	0.6
0.816	-0.13347	0.0111967	-0.217155	0.0149657	-0.164408	0.00884216	-1.59902	0.6
0.82	-0.114903	0.0128344	-0.241527	0.0165921	-0.180945	0.00964593	-1.6006	0.6
0.824	-0.0367671	0.0143789	-0.154535	0.0196465	-0.155142	0.0114239	-1.58667	0.6
0.828	0.0242318	0.0167162	-0.0403648	0.0229204	-0.214367	0.0131811	-1.5678	0.6
0.832	0.098034	0.0172255	0.152881	0.0254759	-0.254689	0.0144819	-1.53586	0.6
0.836	0.180991	0.0167093	0.385965	0.0265562	-0.279344	0.0148832	-1.49877	0.6
0.84	0.19579	0.0150691	0.459242	0.0250301	-0.252166	0.0140118	-1.48723	0.6
0.844	0.17441	0.0171963	0.523382	0.0287935	-0.244448	0.0157809	-1.47347	0.6
0.848	0.220294	0.0422636	0.489448	0.0703512	-0.297989	0.0412624	-1.47063	0.6
