0.772	-0.400261	0.0550734	-0.367891	0.0753982	-0.23894	0.0990361	-1.60729	0.15
0.776	-0.414529	0.0221981	-0.366998	0.0316943	-0.0928495	0.0351389	-1.62503	0.15
0.78	-0.390562	0.0160447	-0.326312	0.0229718	-0.115274	0.0242662	-1.62051	0.15
0.784	-0.341035	0.0142692	-0.32321	0.0193229	-0.092901	0.0184368	-1.61822	0.15
0.788	-0.352662	0.0117347	-0.33444	0.016204	-0.103598	0.0132686	-1.6206	0.15
0.792	-0.354368	0.00997572	-0.31544	0.0145312	-0.126012	0.0101251	-1.61792	0.15
0.796	-0.33461	0.00822326	-0.37803	0.0119844	-0.111176	0.00740132	-1.62779	0.15
0.8	-0.283164	0.00778948	-0.363691	0.0110911	-0.109821	0.00640984	-1.62555	0.15
0.804	-0.27394	0.00796492	-0.364152	0.0112436	-0.101136	0.00626937	-1.62535	0.15
0.808	-0.225654	0.00841735	-0.352366	0.0118863	-0.106595	0.00670596	-1.62337	0.15
0.812	-0.189877	0.00863699	-0.347535	0.0122526	-0.11877	0.00684908	-1.62341	0.15
0.816	-0.12365	0.00890344	-0.270244	0.0125708	-0.139453	0.00710024	-1.61068	0.15
0.82	-0.0529489	0.00886369	-0.176952	0.0126056	-0.185267	0.00721802	-1.59404	0.15
0.824	0.0294672	0.00902127	-0.031191	0.0130615	-0.206236	0.00741652	-1.56707	0.15
0.828	0.0668745	0.00918324	0.0554903	0.0139417	-0.249524	0.00784844	-1.55276	0.15
0.832	0.118468	0.0101507	0.221634	0.0161297	-0.299689	0.00899047	-1.52241	0.15
0.836	0.204104	0.0115013	0.349811	0.0187989	-0.308858	0.0105772	-1.49911	0.15
0.84	0.220206	0.013097	0.534979	0.0231926	-0.324782	0.0130263	-1.46664	0.15
0.844	0.205563	0.0216507	0.499558	0.0378992	-0.310995	0.0211706	-1.47514	0.15
0.848	0.227492	0.0659037	0.364036	0.137807	-0.369094	0.0675115	-1.48279	0.15
0.772	-0.367139	0.030973	-0.431678	0.0494461	-0.109101	0.0553528	-1.63939	0.3
0.776	-0.378033	0.0192598	-0.356837	0.0290471	-0.155596	0.030102	-1.62625	0.3
0.78	-0.38751	0.0153107	-0.309654	0.0217648	-0.0794452	0.0227002	-1.61587	0.3
0.784	-0.38593	0.0124197	-0.322707	0.0175699	-0.105575	0.0166383	-1.61796	0.3
0.788	-0.354738	0.0105678	-0.326402	0.0147	-0.0968837	0.0121529	-1.61771	0.3
0.792	-0.345318	0.0094889	-0.3137	0.0131314	-0.121554	0.00953301	-1.61542	0.3
0.796	-0.307817	0.00842165	-0.344455	0.0114398	-0.103875	0.00730194	-1.62	0.3
0.8	-0.299507	0.0076997	-0.343007	0.0106391	-0.0974648	0.00631287	-1.61971	0.3
0.804	-0.278892	0.00790952	-0.346677	0.010787	-0.100832	0.00621096	-1.6199	0.3
0.808	-0.240067	0.00819296	-0.343384	0.0110904	-0.105329	0.00632262	-1.62043	0.3
0.812	-0.203509	0.0085176	-0.342168	0.0114748	-0.119644	0.0065687	-1.61953	0.3
0.816	-0.129499	0.0089137	-0.280599	0.0121053	-0.135248	0.00694763	-1.61023	0.3
0.82	-0.0776597	0.00903671	-0.177604	0.0127068	-0.183312	0.00721332	-1.59225	0.3
0.824	0.00302437	0.00968511	-0.0745335	0.0135598	-0.216858	0.00763364	-1.57373	0.3
