0.129247		0.000355431		0.0096068510100	0.00109678		0.0112617		1.0695		0
0.0834596		0.000203893		0.050803710100	0.00010622		0.00265598		1.18623		0
0.0891307		0.000178338		0.057013910100	0.000112416		0.0025573		1.21208		0
0.173096		-5.21792e-05		0.0020672410100	0.000238308		0.00175715		1.05957		0
0.0269464		-1.7695e-05		0.022900110100	8.84576e-06		0.00266991		1.06816		0
0.0271887		-5.65375e-05		0.024265510100	8.23176e-06		0.00281993		1.07395		0
0.0279096		-7.50008e-05		0.024221510100	7.94208e-06		0.00287029		1.04874		0
0.0279096		-7.50008e-05		0.024221510100	7.94208e-06		0.00287029		1.04874		0
