2.33132	-0.146877	0.0062853710100-0.000129449	1.27311e-06	-4.78648e-09	0.984041	-0.00463337	0.000173605	-2.22385e-06	1.01675e-08
2.19302	-0.134427	0.0058726610100-0.000123139	1.22948e-06	-4.68343e-09	1.05475	-0.00991319	0.000312169	-3.72905e-06	1.59076e-08
2.01425	-0.106566	0.0045363810100-9.52777e-05	9.68508e-07	-3.79156e-09	0.933795	0.000717435	2.75292e-05	-6.66238e-07	4.36863e-09
2.17864	-0.122346	0.005306410100-0.00011207	1.12784e-06	-4.31873e-09	1.23722	-0.0183985	0.000485696	-5.31441e-06	2.12714e-08
2.06703	-0.110804	0.0050645410100-0.000114466	1.23699e-06	-5.0898e-09	1.13636	-0.00993156	0.000260853	-2.89721e-06	1.22341e-08
2.15446	-0.135002	0.007222410100-0.000191037	2.40405e-06	-1.14683e-08	1.46915	-0.0259986	0.000555728	-5.30915e-06	1.97143e-08
1.13656	0.0238299	-0.0014719101002.09013e-05	1.66803e-07	-4.03566e-09	-4.00878	0.241209	-0.00425758	3.27164e-05	-9.14012e-08
2.27794	-0.189915	0.013297410100-0.00045808	7.5699e-06	-4.80361e-08	-2.67611	0.168643	-0.00279311	1.9798e-05	-4.92649e-08
1.2075	0.0758036	-0.00623454101000.000180863	-2.26307e-06	1.03486e-08	1.07928	-0.00368191	0.000148211	-2.28217e-06	1.23757e-08
