25	20	245	0.828256	0.0962302	0.0137558	-0.0118437	0.0187918	-0.250249	0.0111387	0.142725	11	242.85	0.028664
25	25	235	0.815142	-0.228041	0.0129063	-0.274761	0.017907	-0.107189	0.0105888	0.367413	10	232.01	0.20806
25	28	215	0.810165	-0.327006	0.0121116	-0.263184	0.0175706	-0.0765284	0.0104361	0.408772	8	218.45	0.27069
25	30	215	0.803413	-0.354561	0.0110141	-0.237457	0.0161419	-0.074773	0.00962419	0.416614	8	216.98	0.27983
25	33	205	0.792059	-0.378593	0.0134509	-0.180824	0.0202331	-0.0933943	0.0186818	0.414647	7	203.5	0.24706
25	35	195	0.788082	-0.37794	0.0168996	-0.138433	0.0255737	-0.0759038	0.0345383	0.411814	6	199.33	0.20152
28	18	235	0.834285	0.2	0.0151403	0.138649	0.021094	-0.267946	0.0123256	0.214374	10	238.62	0.023225
28	20	235	0.826959	0.111691	0.0113119	0.0536959	0.0154248	-0.25577	0.00913263	0.079733	10	235.63	-0.02452
28	25	225	0.812901	-0.146537	0.0108452	-0.20632	0.0145297	-0.161841	0.00851531	0.190064	9	221.97	-0.024232
28	28	215	0.805665	-0.297051	0.0101415	-0.249427	0.014004	-0.102275	0.00813219	0.142808	8	215.24	-0.01022
28	30	205	0.801898	-0.333449	0.0105886	-0.234197	0.0149212	-0.112395	0.00886108	0.20388	7	209.46	-0.0084564
28	33	195	0.792615	-0.391629	0.0139928	-0.189003	0.020523	-0.0488292	0.0190317	0.218801	6	199.23	-0.016881
28	35	195	0.77996	-0.416398	0.0137439	-0.167349	0.0207615	-0.116048	0.0294279	0.181893	6	192.2	-0.024477
30	25	215	0.815579	-0.104674	0.0140842	-0.176619	0.0184614	-0.171567	0.0109604	0.181887	8	218.67	-0.0079173
30	28	205	0.806309	-0.249025	0.0124983	-0.230128	0.0164955	-0.105111	0.00976128	0.176537	7	208.74	-0.017676
30	30	205	0.795594	-0.319039	0.00849669	-0.227338	0.0117523	-0.132444	0.00708478	0.155522	7	203.74	-0.015578
30	33	195	0.787072	-0.389732	0.0120365	-0.202448	0.0172915	-0.12725	0.0157548	0.179603	6	195.13	0.00033479
30	35	195	0.777891	-0.372618	0.01357	-0.185287	0.0195286	-0.110622	0.0259073	0.179717	6	193.55	0.024298
33	25	205	0.814138	-0.0166727	0.0267478	-0.0865115	0.0367623	-0.160089	0.0341023	0.47522	7	209.01	0.29014
33	28	205	0.802698	-0.170019	0.0218383	-0.204789	0.0293842	-0.152277	0.0275378	0.418622	7	206.29	0.26407
33	30	195	0.796279	-0.287429	0.0212447	-0.222542	0.0288065	-0.124808	0.0259975	0.405786	6	197.35	0.27984
