15	15	185	126.442	35.3423	0.838283	0.0152473	0.0851228	-0.179058	0.120875	0.124598	0.0728353	0	5
15	15	195	135.01	37.4954	0.847018	-0.158974	0.0917029	-0.147638	0.130568	0.0576162	0.0756207	0	6
15	15	205	138.908	41.1799	0.851626	0.0627799	0.0750985	-0.142267	0.118694	-0.112847	0.0714613	0	7
15	15	215	141.543	47.6384	0.854389	0.0824934	0.0790789	-0.171799	0.10985	-0.0344124	0.0652174	0.851634	8
15	15	225	145.185	54.7713	0.857434	0.0714074	0.0749819	-0.17963	0.0966729	-0.0316278	0.058744	0.689885	9
15	15	235	149.298	57.8746	0.859817	0.118688	0.0629589	-0.00964696	0.0844586	-0.0904686	0.052237	0.501149	10
15	15	245	151.408	62.7294	0.859666	0.0863523	0.0490165	0.0882464	0.0722576	-0.169129	0.0417678	0.341128	11
15	15	255	152.716	70.7374	0.857203	0.125131	0.0462829	0.156565	0.0657443	-0.170622	0.0392026	0.311946	12
15	15	265	153.688	83.4367	0.853005	0.206115	0.0376872	0.132199	0.0538603	-0.211413	0.0311731	0.458329	13
15	15	275	154.425	102.393	0.847788	0.221197	0.0309552	0.159294	0.0442978	-0.240185	0.0259651	0.736432	14
15	18	185	118.669	34.9181	0.832281	-0.186254	0.0740174	-0.0396674	0.106233	-0.0401542	0.0628828	0	5
15	18	195	128.14	36.8417	0.841215	-0.224738	0.0628793	-0.0493847	0.0948222	-0.206956	0.0560408	0	6
15	18	205	133.297	39.787	0.846503	-0.0684531	0.0561182	-0.0528332	0.0915495	-0.0066359	0.0536016	0.878942	7
15	18	215	137.288	43.8433	0.850113	-0.120702	0.0584104	-0.203438	0.0819072	-0.110598	0.0498676	0.718171	8
15	18	225	139.927	50.2009	0.851492	-0.129475	0.05933	-0.180506	0.0821781	-0.0497784	0.0525976	0.537704	9
15	18	235	143.643	54.0047	0.852894	-0.0747937	0.061578	-0.260778	0.0773055	-0.0206096	0.0474076	0.371458	10
15	18	245	145.778	59.8297	0.852136	-0.0822931	0.0530462	-0.194841	0.0713878	-0.196683	0.0432936	0.335342	11
15	18	255	147.295	67.8741	0.849345	0.061055	0.0518816	-0.194291	0.0695249	-0.13394	0.0403242	0.420468	12
15	18	265	148.44	80.135	0.845071	-0.0318305	0.0454809	-0.156052	0.0623778	-0.144456	0.0377397	0.623864	13
15	18	275	149.336	99.0221	0.83994	0.0907656	0.0427348	-0.14606	0.055862	-0.213732	0.0319449	0.79872	14
15	20	185	115.382	34.8486	0.829088	-0.100784	0.0544902	-0.109249	0.0853117	-0.0482969	0.0469232	0	5
15	20	195	124.61	36.8277	0.83758	-0.228985	0.0559313	-0.103083	0.0802765	-0.0894292	0.0472462	0	6
15	20	205	129.901	39.6205	0.842519	-0.205523	0.0531953	-0.0299618	0.0751401	-0.141585	0.0428762	0.792372	7
15	20	215	133.848	43.4047	0.845676	-0.194942	0.0497748	-0.109574	0.0686353	-0.0675212	0.0415251	0.613044	8
15	20	225	136.895	48.8169	0.846959	-0.199345	0.0461943	-0.168896	0.0645988	-0.079121	0.0395752	0.422104	9
15	20	235	140.229	52.9985	0.847559	-0.281821	0.0444445	-0.182294	0.0651058	-0.0820717	0.0384769	0.349679	10
15	20	245	142.319	58.8944	0.846041	-0.194637	0.0469195	-0.286748	0.0629219	-0.0211684	0.038561	0.411885	11
15	20	255	143.93	66.8264	0.842736	-0.162959	0.0474006	-0.276145	0.0623939	-0.0886522	0.0365877	0.58918	12
15	20	265	145.096	80.0897	0.838364	-0.181737	0.0476568	-0.320504	0.062052	-0.0817212	0.0359981	0.747042	13
15	20	275	146.04	99.3109	0.83301	-0.181392	0.0469341	-0.266155	0.0633385	-0.0549787	0.0363679	0	14
15	25	175	105.59	34.1784	0.817015	-0.187392	0.0449781	0.000504223	0.0644069	-0.164353	0.0365759	0	4
15	25	185	115.092	35.8444	0.824997	-0.188871	0.0371783	0.0252119	0.0551444	-0.0957827	0.0318939	0.809131	5
15	25	195	120.93	38.1964	0.829516	-0.184693	0.0327901	-0.0146803	0.0480124	-0.148524	0.0276964	0.616244	6
15	25	205	125.35	41.0459	0.83203	-0.161306	0.0289727	-0.0642563	0.0432003	-0.0771006	0.0254436	0.416543	7
15	25	215	128.781	44.8775	0.832603	-0.203431	0.0301334	-0.0483175	0.0431224	-0.0142773	0.0253774	0.338084	8
15	25	225	131.651	49.0835	0.831724	-0.229438	0.0285585	-0.118211	0.0424665	-0.0447067	0.0246609	0.448341	9
15	25	235	133.895	54.3504	0.82927	-0.303136	0.0299347	-0.18524	0.0449394	-0.0118225	0.0263684	0.663228	10
