0.816	-0.104786	0.0104532	-0.321615	0.0136232	-0.150597	0.00807789	-1.61659	0.45
0.82	-0.0806791	0.0113076	-0.289191	0.0149431	-0.14722	0.00877087	-1.61141	0.45
0.824	-0.0448583	0.011533	-0.259499	0.015636	-0.184455	0.00902375	-1.60552	0.45
0.828	0.027841	0.0129843	-0.152077	0.0180291	-0.228123	0.0101085	-1.58567	0.45
0.832	0.128054	0.0144426	0.069759	0.0215283	-0.246579	0.0121807	-1.55083	0.45
0.836	0.162543	0.0138897	0.140087	0.0210927	-0.280491	0.0117924	-1.53305	0.45
0.84	0.22378	0.0131608	0.334575	0.0211075	-0.251037	0.0120448	-1.50412	0.45
0.844	0.18723	0.0162609	0.388024	0.0282621	-0.246378	0.0160953	-1.50136	0.45
0.848	0.234286	0.045396	0.466333	0.0889653	-0.347965	0.0477456	-1.48981	0.45
0.772	-0.492292	0.0377119	-0.667555	0.0495945	0.140773	0.0544072	-1.65805	0.6
0.776	-0.368847	0.0268604	-0.3915	0.034738	-0.0888673	0.0392641	-1.62822	0.6
0.78	-0.360841	0.0189445	-0.415878	0.0243937	-0.127435	0.0237037	-1.63016	0.6
0.784	-0.357281	0.0153506	-0.420604	0.0197172	-0.1039	0.0172369	-1.62822	0.6
0.788	-0.352419	0.0133023	-0.378713	0.0175507	-0.125979	0.0141974	-1.62496	0.6
0.792	-0.329699	0.0118378	-0.408474	0.015293	-0.0923652	0.0111242	-1.63064	0.6
0.796	-0.323392	0.0103938	-0.404197	0.0136684	-0.113234	0.00876701	-1.6283	0.6
0.8	-0.300342	0.00968267	-0.421148	0.0125074	-0.0980518	0.00780697	-1.63218	0.6
0.804	-0.265153	0.00927997	-0.443154	0.0120392	-0.0939203	0.00718051	-1.63643	0.6
0.808	-0.236267	0.00942135	-0.406899	0.0122527	-0.0897383	0.00736288	-1.63114	0.6
0.812	-0.215148	0.0100956	-0.417457	0.0132914	-0.126135	0.00772047	-1.6302	0.6
0.816	-0.190697	0.0113418	-0.392701	0.0150459	-0.122246	0.00891005	-1.62838	0.6
0.82	-0.14618	0.012691	-0.342491	0.01674	-0.154276	0.00971905	-1.61896	0.6
0.824	-0.0606324	0.0140761	-0.259073	0.0189488	-0.184798	0.0109518	-1.60565	0.6
0.828	0.0310547	0.0156202	-0.197909	0.0211159	-0.172932	0.0122001	-1.59489	0.6
0.832	0.104749	0.0168731	-0.00354613	0.0241981	-0.1966	0.0138478	-1.56256	0.6
0.836	0.187753	0.0159871	0.173779	0.0248672	-0.243381	0.0142564	-1.53171	0.6
0.84	0.197766	0.0146879	0.303962	0.0238938	-0.270936	0.0137068	-1.50743	0.6
0.844	0.194368	0.0169593	0.446343	0.0294923	-0.255865	0.0165102	-1.49014	0.6
0.848	0.243418	0.0335411	0.404357	0.0644229	-0.229108	0.034518	-1.5002	0.6
