1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
0.939031		-0.00490173		0.000207973		-2.93729e-06		1.49175e-08		0
1.02454		-0.00912397		0.000294004		-3.75107e-06		1.7708e-08		0
1.14085		-0.0165246		0.000508786		-6.53982e-06		3.06085e-08		0
1.28449		-0.0255159		0.000751352		-9.48317e-06		4.3473e-08		0
1.1568		-0.0103166		0.000250259		-3.28077e-06		1.82355e-08		0
0.926732		-0.00370473		0.000179999		-2.59749e-06		1.36628e-08		0
1.04303		-0.0128669		0.000458581		-6.39526e-06		3.2768e-08		0
1.13797		-0.0169268		0.000540209		-7.29643e-06		3.67869e-08		0
1.24319		-0.0228865		0.000717396		-9.79172e-06		4.91777e-08		0
1.15051		-0.0106008		0.000286688		-3.87629e-06		2.05444e-08		0
0.877287		-0.00960715		0.000734695		-1.57374e-05		1.1046e-07		0
0.96604		-0.00655843		0.000254092		-3.30817e-06		1.56274e-08		0
1.13599		-0.0195773		0.000690378		-1.00923e-05		5.45736e-08		0
1.21756		-0.0224498		0.000778637		-1.18874e-05		6.71052e-08		0
1.08578		-0.00214832		-2.16304e-05		5.6741e-07		-1.23779e-09		0
