0.963196		-0.00844242		0.000295155		-3.55308e-06		1.49902e-08		0
0.96444		-0.0073777		0.000250509		-2.95035e-06		1.23118e-08		0
1.05004		-0.0125815		0.000378616		-4.35673e-06		1.79221e-08		0
1.14954		-0.016511		0.000445622		-4.89756e-06		1.95767e-08		0
1.16575		-0.0147389		0.000346544		-3.41726e-06		1.26807e-08		0
1.06711		-0.0171664		0.000585375		-7.63558e-06		3.51546e-08		0
1.0572		-0.0145189		0.000471296		-5.88761e-06		2.6217e-08		0
1.11357		-0.0170177		0.000512669		-6.14311e-06		2.64528e-08		0
1.14934		-0.0164604		0.000445398		-4.98685e-06		2.0522e-08		0
1.12616		-0.0112674		0.000249169		-2.4152e-06		9.29895e-09		0
1.04734		-0.0176341		0.000668328		-9.70556e-06		4.97123e-08		0
1.03689		-0.0146406		0.000527034		-7.38221e-06		3.7053e-08		0
1.05786		-0.013196		0.000433788		-5.72999e-06		2.75087e-08		0
1.12493		-0.0153493		0.000435782		-5.2317e-06		2.34524e-08		0
1.17478		-0.0162227		0.000404698		-4.57811e-06		2.05666e-08		0
1.09872		-0.0254432		0.00105225		-1.70162e-05		9.70797e-08		0
1.10795		-0.0226843		0.000841317		-1.24441e-05		6.60739e-08		0
1.07904		-0.012553		0.000375282		-4.8626e-06		2.45436e-08		0
1.08137		-0.0105953		0.0002968		-3.8666e-06		2.03633e-08		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
