2.92698	-0.328258	0.024386610100-0.000979619	2.25597e-05	-2.97114e-07	2.07819e-09	-5.98081e-12	1.86473	-0.0934913	0.00385435	-8.11745e-05	9.30779e-07-5.53401e-09	1.34239e-11
2.92348	-0.327774	0.024360710100-0.000976605	2.2393e-05	-2.93087e-07	2.03432e-09	-5.80361e-12	1.45755	-0.0566536	0.00253368	-5.67674e-05	6.83895e-07-4.2342e-09	1.06387e-11
3.72923	-0.561508	0.051473910100-0.00254798	7.22863e-05	-1.17452e-06	1.01581e-08	-3.62402e-11	-2.4031	0.294331	-0.0105042	0.000197134	-2.04847e-061.11676e-08	-2.48959e-11
2.74266	-0.276178	0.020176110100-0.000800812	1.81621e-05	-2.34653e-07	1.60457e-09	-4.5008e-12	1.68441	-0.0747115	0.00321727	-7.04986e-05	8.35929e-07-5.11269e-09	1.27133e-11
2.53292	-0.235109	0.017400410100-0.000705607	1.6382e-05	-2.16937e-07	1.5223e-09	-4.38712e-12	1.29473	-0.0279629	0.00109588	-2.20763e-05	2.44834e-07-1.43149e-09	3.53019e-12
2.45	-0.209522	0.014838810100-0.000575892	1.28321e-05	-1.64046e-07	1.11966e-09	-3.16331e-12	1.36997	-0.0367682	0.00158731	-3.53052e-05	4.27074e-07-2.67338e-09	6.85674e-12
1.82308	-0.0815832	0.0044964510100-0.000131209	1.8286e-06	-6.70397e-09	-8.98415e-11	7.06403e-13	0.892785	0.0150738	-0.000651087	1.39993e-05	-1.56183e-078.52244e-10	-1.68135e-12
-3.59822	1.24174	-0.127839101000.00692118	-0.000215158	3.86145e-06	-3.72062e-08	1.49021e-10	28.7997	-2.03221	0.0613609	-0.000979418	8.72965e-06-4.12701e-08	8.10978e-11
1.2882	0.0522197	-0.0026885310100-0.000110954	9.90002e-06	-2.48177e-07	2.67738e-09	-1.07109e-11	0.706907	0.04774	-0.00242915	5.89461e-05	-7.39116e-074.61772e-09	-1.12487e-11
