! T11, T22, T20, T21
!  angle     value error(beta)      value error(beta+1)   value error(beta-1)  value error(alpha+1)  value error(alpha-1)  value error(beta+.5)  value error(beta-.5)  value error(alpha+.5)  value error(alpha-.5) value error(ratio.32) value error(ratio .34)  
 1.19e+02      -1.28e-01    1.23e-03    -1.31e-01    8.53e-04    -1.30e-01    1.30e-03  -1.32e-01    1.15e-03    -1.29e-01    1.12e-03 	 -1.32e-01    1.23e-03  -1.29e-01    1.14e-03   -1.30e-01    1.17e-03    -1.30e-01    1.16e-03    -1.31e-01    6.57e-04  -1.32e-01    1.08e-03 
 7.00e+01      4.89e-02    1.43e-02     4.14e-02    3.82e-03     4.19e-02    3.96e-03   4.11e-02    5.82e-03     4.73e-02    1.09e-02  	 4.23e-02    5.48e-03   4.63e-02    1.04e-02    4.13e-02    6.00e-03     4.42e-02    7.94e-03     4.18e-02    4.07e-03   4.15e-02    4.72e-03  
 7.56e+01      1.28e-02    4.14e-03     1.25e-02    4.30e-03     1.28e-02    4.16e-03   1.26e-02    4.29e-03     1.31e-02    4.05e-03  	 1.28e-02    4.35e-03   1.29e-02    4.54e-03    1.26e-02    4.10e-03     1.30e-02    4.15e-03     1.26e-02    4.60e-03   1.26e-02    4.27e-03  
 8.32e+01      -4.79e-02    9.13e-04    -5.74e-02    8.23e-04    -5.10e-02    8.49e-04  -5.53e-02    8.37e-04    -5.76e-02    8.76e-04 	 -5.78e-02    8.01e-04  -4.99e-02    9.23e-04   -5.74e-02    7.98e-04    -5.44e-02    8.41e-04    -4.96e-02    9.36e-04  -5.16e-02    9.64e-04 
 8.92e+01      -1.21e-01    1.24e-03    -1.30e-01    1.05e-03    -1.40e-01    8.66e-04  -1.23e-01    1.09e-03    -1.24e-01    1.06e-03 	 -1.28e-01    1.17e-03  -1.14e-01    1.19e-03   -1.36e-01    9.59e-04    -1.26e-01    9.25e-04    -1.34e-01    7.53e-04  -1.29e-01    1.09e-03 
 9.52e+01      -2.04e-01    1.55e-03    -2.03e-01    1.30e-03    -1.97e-01    1.27e-03  -2.22e-01    1.21e-03    -2.01e-01    1.14e-03 	 -1.99e-01    1.29e-03  -2.13e-01    1.22e-03   -2.10e-01    1.19e-03    -2.06e-01    1.26e-03    -2.10e-01    1.26e-03  -2.06e-01    1.11e-03 
 1.01e+02      -3.01e-01    2.14e-03    -2.98e-01    1.41e-03    -2.95e-01    2.14e-03  -3.02e-01    2.08e-03    -3.05e-01    1.99e-03 	 -2.97e-01    1.41e-03  -2.94e-01    1.77e-03   -3.00e-01    2.11e-03    -2.86e-01    1.97e-03    -3.06e-01    1.86e-03  -3.08e-01    1.49e-03 
 1.11e+02      -4.43e-01    3.24e-03    -4.43e-01    2.78e-03    -4.46e-01    3.21e-03  -4.45e-01    3.21e-03    -4.76e-01    1.56e-03 	 -4.62e-01    2.21e-03  -4.49e-01    3.03e-03   -4.66e-01    1.64e-03    -4.59e-01    1.88e-03    -4.55e-01    2.10e-03  -4.46e-01    2.50e-03 
 1.19e+02      -4.90e-01    4.38e-03    -5.03e-01    2.72e-03    -5.11e-01    4.63e-03  -5.04e-01    3.89e-03    -4.97e-01    3.52e-03 	 -5.05e-01    4.16e-03  -5.06e-01    3.90e-03   -5.23e-01    1.38e-03    -4.94e-01    3.95e-03    -5.16e-01    2.79e-03  -5.02e-01    3.56e-03 
 7.00e+01      -1.24e-01    1.04e-02    -1.24e-01    9.01e-03    -1.24e-01    9.60e-03  -1.23e-01    1.95e-02    -1.25e-01    1.17e-02 	 -1.19e-01    9.53e-03  -1.19e-01    1.12e-02   -1.23e-01    1.13e-02    -1.24e-01    2.36e-02    -1.24e-01    9.78e-03  -1.24e-01    1.43e-02 
 7.56e+01      -1.44e-01    8.77e-03    -1.44e-01    8.74e-03    -1.44e-01    8.75e-03  -1.43e-01    8.75e-03    -1.45e-01    8.74e-03 	 -1.38e-01    8.57e-03  -1.38e-01    8.41e-03   -1.43e-01    8.77e-03    -1.44e-01    8.94e-03    -1.44e-01    8.78e-03  -1.44e-01    8.91e-03 
 8.32e+01      -2.16e-01    2.55e-03    -2.53e-01    2.74e-03    -1.91e-01    1.93e-03  -2.16e-01    2.12e-03    -2.23e-01    2.01e-03 	 -2.35e-01    2.30e-03  -2.01e-01    2.20e-03   -2.18e-01    2.08e-03    -2.17e-01    2.15e-03    -2.17e-01    2.57e-03  -2.17e-01    2.33e-03 
 8.92e+01      -2.38e-01    2.56e-03    -2.81e-01    2.28e-03    -2.12e-01    1.77e-03  -2.43e-01    1.80e-03    -2.42e-01    2.40e-03 	 -2.55e-01    2.82e-03  -2.21e-01    2.47e-03   -2.39e-01    1.79e-03    -2.41e-01    1.80e-03    -2.42e-01    1.62e-03  -2.43e-01    2.33e-03 
 9.52e+01      -2.67e-01    2.44e-03    -3.07e-01    2.60e-03    -2.30e-01    1.99e-03  -2.62e-01    2.26e-03    -2.66e-01    2.45e-03 	 -2.84e-01    2.58e-03  -2.47e-01    1.94e-03   -2.64e-01    2.11e-03    -2.62e-01    2.47e-03    -2.66e-01    2.26e-03  -2.63e-01    2.03e-03 
 1.01e+02      -2.54e-01    2.78e-03    -2.92e-01    2.92e-03    -2.19e-01    2.65e-03  -2.54e-01    2.80e-03    -2.52e-01    2.60e-03 	 -2.71e-01    2.32e-03  -2.40e-01    2.34e-03   -2.50e-01    3.07e-03    -2.57e-01    3.06e-03    -2.52e-01    2.93e-03  -2.53e-01    1.57e-03 
 1.11e+02      -2.14e-01    3.47e-03    -2.49e-01    3.56e-03    -1.87e-01    2.79e-03  -2.13e-01    3.23e-03    -2.17e-01    3.42e-03 	 -2.30e-01    3.63e-03  -2.00e-01    3.04e-03   -2.18e-01    3.12e-03    -2.19e-01    2.90e-03    -2.18e-01    2.91e-03  -2.16e-01    2.70e-03 
 1.19e+02      -1.51e-01    3.28e-03    -1.75e-01    3.89e-03    -1.32e-01    2.88e-03  -1.52e-01    2.99e-03    -1.52e-01    3.62e-03 	 -1.64e-01    3.78e-03  -1.43e-01    3.05e-03   -1.52e-01    3.92e-03    -1.53e-01    3.62e-03    -1.54e-01    3.28e-03  -1.49e-01    3.40e-03 
