17.1478		105.915		3		87
11.783		103.371		3		87
14.8654		103.905		3		87
21.1094		102.366		3		87
10.6453		106.866		3		82
9.76269		101.099		5		80
9.76269		101.099		5		80
9.76269		101.099		5		80
