1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
0.826956		0.00650418		-9.87418e-05		5.01847e-07		1.54358e-10		0
0.896978		0.00131769		8.73201e-06		-4.03516e-07		2.91911e-09		0
0.892883		0.00253383		-4.87351e-05		4.71761e-07		-1.25155e-09		0
0.898019		0.0019627		-2.96441e-05		1.84652e-07		4.86893e-10		0
3.07715		-0.130751		0.00296307		-2.94807e-05		1.09799e-07		0
0.955948		-0.000331815		3.3326e-05		-6.09149e-07		3.61558e-09		0
0.987868		-0.00318924		0.000112659		-1.54352e-06		7.56321e-09		0
0.987505		-0.00202624		4.69565e-05		-4.82461e-07		2.32533e-09		0
1.0196		-0.00453399		0.000117358		-1.32886e-06		6.13654e-09		0
0.987314		-0.00280483		9.02198e-05		-1.26429e-06		7.26355e-09		0
0.989705		-0.00269651		8.23621e-05		-1.03729e-06		4.92747e-09		0
0.963477		0.000151549		-2.46774e-06		-2.5038e-08		6.98566e-10		0
0.989231		-0.00114871		2.08403e-05		-2.07632e-07		1.26229e-09		0
1.15421		-0.0170882		0.000525394		-6.62563e-06		2.97416e-08		0
0.981404		0.00117065		-5.89032e-05		7.45446e-07		-1.99734e-09		0
