1.0062		-0.00458551		0.000103846		-9.74022e-07		3.85963e-09		0
1.01835		-0.00635064		0.000172002		-1.94352e-06		8.50886e-09		0
1.01626		-0.00679055		0.000203358		-2.52313e-06		1.18979e-08		0
1.09281		-0.0126231		0.000390638		-5.06654e-06		2.43839e-08		0
1.09031		-0.0133531		0.000450085		-6.30137e-06		3.2569e-08		0
1.0171		-0.00590714		0.000170891		-2.04101e-06		9.13056e-09		0
1.02607		-0.00599422		0.000167461		-1.97804e-06		8.88753e-09		0
1.04195		-0.00675769		0.000185822		-2.21468e-06		1.01793e-08		0
1.04337		-0.00692672		0.000197285		-2.45783e-06		1.19445e-08		0
1.06186		-0.00965384		0.000305329		-4.10294e-06		2.08406e-08		0
1.00962		-0.0054943		0.000174755		-2.22827e-06		1.0299e-08		0
1.05687		-0.00897224		0.000270463		-3.34012e-06		1.48973e-08		0
1.08046		-0.00991405		0.000288494		-3.51726e-06		1.56803e-08		0
1.07961		-0.00917338		0.00026409		-3.28291e-06		1.53026e-08		0
1.07628		-0.00942296		0.000279428		-3.6419e-06		1.8113e-08		0
0.986329		-0.00153806		3.92415e-05		-4.93038e-07		2.71527e-09		0
1.00521		-0.00175468		2.67248e-05		-2.29652e-07		1.37125e-09		0
0.994596		-0.000159099		-2.98998e-05		5.50202e-07		-2.23249e-09		0
1.03635		-0.00379116		8.02892e-05		-8.2608e-07		3.91706e-09		0
1.0688		-0.00739167		0.000179427		-2.04165e-06		9.69999e-09		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
