2.03091	-0.0933284	0.0029961710100-4.08652e-05	1.9987e-07	0.896748	0.00230275	-3.07856e-06	-3.89097e-07	3.42061e-09
1.98557	-0.0862424	0.0026735610100-3.51562e-05	1.65601e-07	1.06461	-0.00848743	0.000247862	-2.8779e-06	1.23284e-08
1.8356	-0.0706726	0.0021594210100-2.83493e-05	1.34325e-07	1.01009	-0.00421557	0.000141352	-1.79077e-06	8.39005e-09
2.06587	-0.0876746	0.002752510100-3.74645e-05	1.83967e-07	1.08233	-0.00695989	0.000199473	-2.3685e-06	1.0576e-08
1.9903	-0.078032	0.0024849110100-3.49696e-05	1.7847e-07	1.01256	-0.00165281	7.70988e-05	-1.18687e-06	6.52152e-09
1.90502	-0.0713705	0.0023990510100-3.59997e-05	1.95348e-07	1.14559	-0.0100194	0.000270454	-3.06639e-06	1.31e-08
1.66117	-0.0404956	0.0011862710100-1.65174e-05	8.1801e-08	2.75204	-0.10197	0.00217867	-2.01812e-05	6.9482e-08
1.83967	-0.0810447	0.0037865410100-8.07911e-05	6.30772e-07	-2.67611	0.168643	-0.00279311	1.9798e-05	-4.92649e-08
1.54851	0.00240498	-0.00108047101002.51526e-05	-1.6364e-07	1.07928	-0.00368191	0.000148211	-2.28217e-06	1.23757e-08
