   0.00   0.63888E+00   0.59599E+02   0.67538E+02
   4.01   0.70276E+00   0.63610E+02   0.63463E+02
   6.56   0.76665E+00   0.66155E+02   0.60853E+02
   8.52   0.83054E+00   0.68114E+02   0.58831E+02
  10.13   0.89443E+00   0.69728E+02   0.57153E+02
  11.52   0.95832E+00   0.71109E+02   0.55708E+02
  12.73   0.10222E+01   0.72319E+02   0.54435E+02
  13.81   0.10861E+01   0.73396E+02   0.53294E+02
  14.78   0.11500E+01   0.74367E+02   0.52259E+02
  15.66   0.12139E+01   0.75250E+02   0.51311E+02
  16.48   0.12778E+01   0.76061E+02   0.50437E+02
  17.23   0.13416E+01   0.76808E+02   0.49625E+02
  17.92   0.14055E+01   0.77502E+02   0.48868E+02
  18.57   0.14694E+01   0.78149E+02   0.48157E+02
  19.18   0.15333E+01   0.78753E+02   0.47489E+02
  19.75   0.15972E+01   0.79321E+02   0.46857E+02
  20.29   0.16611E+01   0.79855E+02   0.46259E+02
  20.80   0.17250E+01   0.80359E+02   0.45691E+02
  21.28   0.17889E+01   0.80836E+02   0.45150E+02
  21.74   0.18527E+01   0.81288E+02   0.44634E+02
  22.17   0.19166E+01   0.81718E+02   0.44141E+02
  22.59   0.19805E+01   0.82126E+02   0.43668E+02
  22.98   0.20444E+01   0.82516E+02   0.43215E+02
  23.36   0.21083E+01   0.82887E+02   0.42780E+02
  23.72   0.21722E+01   0.83242E+02   0.42361E+02
  24.06   0.22361E+01   0.83582E+02   0.41958E+02
  24.39   0.23000E+01   0.83907E+02   0.41569E+02
  24.71   0.23638E+01   0.84219E+02   0.41193E+02
  25.02   0.24277E+01   0.84518E+02   0.40830E+02
  25.31   0.24916E+01   0.84805E+02   0.40479E+02
  25.60   0.25555E+01   0.85081E+02   0.40139E+02
  25.87   0.26194E+01   0.85346E+02   0.39810E+02
  26.13   0.26833E+01   0.85602E+02   0.39490E+02
  26.39   0.27472E+01   0.85848E+02   0.39180E+02
  26.63   0.28111E+01   0.86086E+02   0.38879E+02
  26.87   0.28749E+01   0.86314E+02   0.38586E+02
  27.10   0.29388E+01   0.86535E+02   0.38301E+02
  27.32   0.30027E+01   0.86748E+02   0.38024E+02
  27.54   0.30666E+01   0.86954E+02   0.37755E+02
  27.75   0.31305E+01   0.87153E+02   0.37492E+02
  27.95   0.31944E+01   0.87345E+02   0.37236E+02
  28.15   0.32583E+01   0.87531E+02   0.36986E+02
  28.34   0.33222E+01   0.87711E+02   0.36742E+02
  28.52   0.33860E+01   0.87885E+02   0.36504E+02
  28.70   0.34499E+01   0.88053E+02   0.36272E+02
  28.88   0.35138E+01   0.88216E+02   0.36045E+02
  29.05   0.35777E+01   0.88374E+02   0.35823E+02
  29.21   0.36416E+01   0.88527E+02   0.35606E+02
  29.38   0.37055E+01   0.88676E+02   0.35394E+02
  29.53   0.37694E+01   0.88819E+02   0.35187E+02
  29.69   0.38333E+01   0.88959E+02   0.34984E+02
  29.83   0.38971E+01   0.89094E+02   0.34785E+02
  29.98   0.39610E+01   0.89224E+02   0.34590E+02
  30.12   0.40249E+01   0.89351E+02   0.34399E+02
  30.26   0.40888E+01   0.89475E+02   0.34212E+02
  30.40   0.41527E+01   0.89594E+02   0.34029E+02
  30.53   0.42166E+01   0.89710E+02   0.33849E+02
  30.66   0.42805E+01   0.89822E+02   0.33673E+02
  30.78   0.43444E+01   0.89931E+02   0.33500E+02
  30.91   0.44083E+01   0.90037E+02   0.33330E+02
  31.03   0.44721E+01   0.90140E+02   0.33163E+02
  31.15   0.45360E+01   0.90240E+02   0.33000E+02
  31.26   0.45999E+01   0.90336E+02   0.32839E+02
  31.38   0.46638E+01   0.90430E+02   0.32681E+02
  31.49   0.47277E+01   0.90521E+02   0.32526E+02
  31.60   0.47916E+01   0.90610E+02   0.32374E+02
  31.70   0.48555E+01   0.90695E+02   0.32225E+02
  31.81   0.49194E+01   0.90779E+02   0.32077E+02
  31.91   0.49832E+01   0.90859E+02   0.31933E+02
  32.01   0.50471E+01   0.90938E+02   0.31791E+02
  32.11   0.51110E+01   0.91014E+02   0.31651E+02
  32.21   0.51749E+01   0.91087E+02   0.31513E+02
  32.31   0.52388E+01   0.91159E+02   0.31378E+02
  32.40   0.53027E+01   0.91228E+02   0.31244E+02
  32.49   0.53666E+01   0.91295E+02   0.31113E+02
  32.58   0.54305E+01   0.91361E+02   0.30984E+02
  32.67   0.54943E+01   0.91424E+02   0.30857E+02
  32.76   0.55582E+01   0.91485E+02   0.30732E+02
  32.85   0.56221E+01   0.91544E+02   0.30609E+02
  32.94   0.56860E+01   0.91602E+02   0.30488E+02
  33.02   0.57499E+01   0.91658E+02   0.30368E+02
  33.10   0.58138E+01   0.91711E+02   0.30250E+02
  33.19   0.58777E+01   0.91764E+02   0.30134E+02
  33.27   0.59416E+01   0.91814E+02   0.30020E+02
  33.35   0.60054E+01   0.91863E+02   0.29907E+02
  33.43   0.60693E+01   0.91910E+02   0.29796E+02
  33.51   0.61332E+01   0.91956E+02   0.29687E+02
  33.58   0.61971E+01   0.92000E+02   0.29579E+02
  33.66   0.62610E+01   0.92042E+02   0.29472E+02
  33.74   0.63249E+01   0.92083E+02   0.29367E+02
  33.81   0.63888E+01   0.92123E+02   0.29264E+02
