   0.00   0.31944E+00   0.50446E+02   0.77010E+02
   5.05   0.38333E+00   0.45394E+02   0.81998E+02
   8.20   0.44721E+00   0.42242E+02   0.85086E+02
  10.58   0.51110E+00   0.39867E+02   0.87397E+02
  12.51   0.57499E+00   0.37942E+02   0.89258E+02
  14.13   0.63888E+00   0.36318E+02   0.90819E+02
  15.54   0.70276E+00   0.34910E+02   0.92163E+02
  16.79   0.76665E+00   0.33667E+02   0.93342E+02
  17.90   0.83054E+00   0.32553E+02   0.94392E+02
  18.91   0.89443E+00   0.31545E+02   0.95336E+02
  19.84   0.95832E+00   0.30624E+02   0.96193E+02
  20.69   0.10222E+01   0.29776E+02   0.96977E+02
  21.47   0.10861E+01   0.28991E+02   0.97698E+02
  22.21   0.11500E+01   0.28260E+02   0.98365E+02
  22.89   0.12139E+01   0.27577E+02   0.98984E+02
  23.54   0.12778E+01   0.26936E+02   0.99562E+02
  24.14   0.13416E+01   0.26332E+02   0.10010E+03
  24.72   0.14055E+01   0.25761E+02   0.10061E+03
  25.26   0.14694E+01   0.25220E+02   0.10109E+03
  25.78   0.15333E+01   0.24706E+02   0.10154E+03
  26.28   0.15972E+01   0.24217E+02   0.10196E+03
  26.75   0.16611E+01   0.23750E+02   0.10236E+03
  27.20   0.17250E+01   0.23304E+02   0.10275E+03
  27.63   0.17889E+01   0.22877E+02   0.10311E+03
  28.04   0.18527E+01   0.22468E+02   0.10345E+03
  28.44   0.19166E+01   0.22075E+02   0.10378E+03
  28.82   0.19805E+01   0.21697E+02   0.10410E+03
  29.19   0.20444E+01   0.21333E+02   0.10440E+03
  29.55   0.21083E+01   0.20982E+02   0.10469E+03
  29.89   0.21722E+01   0.20643E+02   0.10496E+03
  30.23   0.22361E+01   0.20316E+02   0.10522E+03
  30.55   0.23000E+01   0.20000E+02   0.10548E+03
  30.86   0.23638E+01   0.19694E+02   0.10572E+03
  31.17   0.24277E+01   0.19398E+02   0.10595E+03
  31.46   0.24916E+01   0.19111E+02   0.10617E+03
  31.75   0.25555E+01   0.18833E+02   0.10639E+03
  32.02   0.26194E+01   0.18562E+02   0.10659E+03
  32.29   0.26833E+01   0.18300E+02   0.10679E+03
  32.56   0.27472E+01   0.18044E+02   0.10698E+03
  32.81   0.28111E+01   0.17796E+02   0.10717E+03
  33.06   0.28749E+01   0.17554E+02   0.10735E+03
  33.31   0.29388E+01   0.17319E+02   0.10752E+03
  33.55   0.30027E+01   0.17090E+02   0.10768E+03
  33.78   0.30666E+01   0.16867E+02   0.10784E+03
  34.00   0.31305E+01   0.16649E+02   0.10800E+03
  34.23   0.31944E+01   0.16436E+02   0.10814E+03
  34.44   0.32583E+01   0.16229E+02   0.10829E+03
  34.66   0.33222E+01   0.16026E+02   0.10843E+03
  34.86   0.33860E+01   0.15829E+02   0.10856E+03
  35.07   0.34499E+01   0.15635E+02   0.10869E+03
  35.27   0.35138E+01   0.15446E+02   0.10882E+03
  35.46   0.35777E+01   0.15261E+02   0.10894E+03
  35.65   0.36416E+01   0.15081E+02   0.10905E+03
  35.84   0.37055E+01   0.14904E+02   0.10917E+03
  36.03   0.37694E+01   0.14730E+02   0.10928E+03
  36.21   0.38333E+01   0.14561E+02   0.10938E+03
  36.39   0.38971E+01   0.14395E+02   0.10948E+03
  36.56   0.39610E+01   0.14232E+02   0.10958E+03
  36.73   0.40249E+01   0.14072E+02   0.10968E+03
  36.90   0.40888E+01   0.13916E+02   0.10977E+03
  37.07   0.41527E+01   0.13762E+02   0.10986E+03
  37.23   0.42166E+01   0.13612E+02   0.10995E+03
  37.39   0.42805E+01   0.13464E+02   0.11003E+03
  37.55   0.43444E+01   0.13319E+02   0.11011E+03
  37.71   0.44083E+01   0.13177E+02   0.11019E+03
  37.86   0.44721E+01   0.13037E+02   0.11027E+03
  38.01   0.45360E+01   0.12900E+02   0.11034E+03
  38.16   0.45999E+01   0.12765E+02   0.11041E+03
