18.7768		105.56		2		86
15.2049		104.917		2		87
16.9298		105.57		2		85
24.3352		107.088		2		83
20.8691		109.301		2		82
25.0252		104.835		5		79
87.7578		90.6559		25		26
0		0		0		0
