1.04225e-05	0.926482	1.00006	0.896748	0.00230275	-3.07856e-06	-3.89097e-07	3.42061e-09
1.02489e-05	0.932466	1.00006	1.06461	-0.00848743	0.000247862	-2.8779e-06	1.23284e-08
1.07286e-05	0.941977	1.00006	1.01009	-0.00421557	0.000141352	-1.79077e-06	8.39005e-09
8.32301e-06	0.966633	1.00005	1.08233	-0.00695989	0.000199473	-2.3685e-06	1.0576e-08
6.12289e-06	0.992405	1.00003	1.01256	-0.00165281	7.70988e-05	-1.18687e-06	6.52152e-09
5.53218e-06	1.01383	1.00003	1.14559	-0.0100194	0.000270454	-3.06639e-06	1.31e-08
5.19208e-06	1.05273	1.00002	2.75204	-0.10197	0.00217867	-2.01812e-05	6.9482e-08
4.93906e-06	1.05486	1.00002	-2.67611	0.168643	-0.00279311	1.9798e-05	-4.92649e-08
-0.00292138	1.22989	0.993617	1.07928	-0.00368191	0.000148211	-2.28217e-06	1.23757e-08
