1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
0.857169		0.0097596		-0.00025245		2.52004e-06		-8.1965e-09		0
0.917503		0.00320216		-0.000101528		1.26622e-06		-4.84596e-09		0
0.957379		-0.000578982		7.70151e-06		-2.29554e-08		6.29934e-10		0
0.961534		-0.00171503		5.86137e-05		-8.21253e-07		4.97095e-09		0
0.95882		-0.0027388		0.000119582		-1.8724e-06		1.11368e-08		0
0.997985		-0.00382813		0.000143673		-2.0988e-06		1.06252e-08		0
1.03012		-0.00618865		0.0001874		-2.35354e-06		1.07946e-08		0
1.02404		-0.00531028		0.000145174		-1.7046e-06		7.73769e-09		0
1.03814		-0.00605978		0.000163804		-1.95941e-06		9.28023e-09		0
1.05546		-0.00796302		0.000244911		-3.24521e-06		1.63749e-08		0
0.960708		0.000912964		-4.26441e-05		5.64555e-07		-1.95729e-09		0
0.972645		0.000345687		-2.14138e-05		2.47985e-07		-3.79729e-10		0
1.04658		-0.00562384		0.000144586		-1.64617e-06		7.27405e-09		0
1.06544		-0.00711942		0.000192195		-2.28225e-06		1.03879e-08		0
1.07919		-0.0077043		0.000219071		-2.80317e-06		1.38419e-08		0
0.986096		5.24417e-05		-2.25974e-05		3.26784e-07		-9.79318e-10		0
0.963725		0.0023778		-8.7189e-05		1.05298e-06		-3.88589e-09		0
0.977353		0.00186507		-7.49266e-05		8.95235e-07		-3.05595e-09		0
1.14182		-0.0135428		0.000406069		-5.14102e-06		2.33771e-08		0
0.946757		0.00719012		-0.000262057		3.30992e-06		-1.3114e-08		0
