0.761616		0.0093553		-0.000233126		3.64316e-06		-3.13292e-08		1.15755e-10		0
0.783432		0.00716558		-0.000146041		2.07108e-06		-1.82196e-08		7.47447e-11		0
0.745546		0.0106993		-0.000267616		4.08592e-06		-3.43487e-08		1.24663e-10		0
1.01823		-0.00812958		0.000304878		-4.46914e-06		2.80716e-08		-5.32109e-11		0
1.08059		-0.0109876		0.000347324		-4.49814e-06		2.47073e-08		-3.56904e-11		0
1.07645		-0.00876395		0.000238018		-2.29268e-06		4.92648e-09		2.98993e-11		0
1.01274		0.00182795		-0.000205139		5.79904e-06		-6.34872e-08		2.50293e-10		0
1.01274		0.00182795		-0.000205139		5.79904e-06		-6.34872e-08		2.50293e-10		0
