54.6289	68.5094
85.3131	9.53995
85.2342	34.6646
88.4917	24.9875
87.5315	31.1649
89.3813	13.1221
85.5482	33.7088
63.8216	59.737
40.6101	80.1611
77.427	45.5053
84.104	7.85071
89.077	28.6139
26.9612	87.9588
86.6439	32.2153
81.049	38.8135
76.3859	46.7405
53.9998	69.5588
5.309	80.2982
58.8471	65.4297
60.1008	63.7954
77.807	44.5438
37.2602	83.7559
41.1526	80.0891
49.2285	74.3168
5.41706	16.8088
92.0928	20.5138
9.72131	84.7513
64.766	59.2472
2.74869	34.3218
41.5353	79.4991
87.6998	12.748
86.3275	33.3824
20.6333	91.1838
16.5896	90.193
68.5585	54.9664
19.4667	89.6808
86.011	33.503
2.21291	44.1968
44.341	77.3337
57.3715	67.0401
38.44	82.606
60.0096	63.8274
77.6177	44.1258
89.5461	20.1209
84.515	33.0495
12.3751	7.65469
71.9661	51.7297
83.4424	35.9076
52.9927	70.8368
27.3543	88.4823
85.1357	8.0517
3.33777	67.7906
67.4189	56.426
35.2523	84.7186
89.6613	14.4965
26.3066	89.7943
24.5658	3.71763
67.3191	56.3481
25.4815	90.209
87.9107	29.3024
57.5614	65.8756
14.9778	91.8283
58.2067	65.7777
78.7969	5.00502
68.9844	54.292
80.9089	40.8885
88.6272	27.288
30.4072	86.1661
70.1469	3.93524
70.2016	53.1248
25.7997	88.5981
30.9765	85.9146
86.0506	31.6427
90.6905	12.0207
71.0586	52.509
79.6464	6.81456
90.0902	19.4153
74.1217	48.2819
50.4523	72.7156
75.184	47.3245
69.9567	54.2361
82.6398	37.2578
83.9996	34.6548
20.1952	90.0733
79.2529	43.2446
10.9608	88.5654
89.8108	19.5534
33.4688	84.7687
15.3825	91.6529
66.3446	57.3872
49.1882	73.5687
90.9277	23.3877
27.7651	87.5933
25.4743	90.5267
85.7982	31.653
91.3207	13.9417
79.7284	42.2868
35.1559	83.8247
71.1137	51.6018
67.5689	56.6687
83.443	36.3208
54.1325	69.7219
86.7373	31.4653
24.7554	88.74
32.8324	85.7049
16.7622	91.6354
29.0163	87.3812
81.2302	5.55408
50.2513	2.25165
76.8381	46.2446
13.7365	88.1352
76.6088	45.0084
11.9791	88.8032
76.7353	5.26797
50.3604	73.461
89.806	19.8862
90.9862	20.318
36.3741	84.5003
75.3805	47.5752
29.5251	86.4583
91.0741	13.1579
70.0228	3.94608
79.8238	42.2557
70.8194	52.8492
65.9348	57.698
31.9511	85.1742
55.39	68.3458
25.7697	89.986
84.7946	8.92459
28.49	87.9315
48.6991	74.7371
34.3686	85.5301
76.7135	45.1515
19.2602	4.86736
91.3168	19.3596
31.7638	87.1464
59.8546	64.1135
75.4336	47.3803
27.5963	88.4517
4.67195	75.0728
46.7613	76.4131
82.7941	36.2322
89.7316	16.4379
50.2514	72.8888
9.50448	88.6592
47.6638	75.3724
88.5467	24.9359
41.9935	80.0333
62.1613	61.4109
81.9786	38.2512
64.9079	59.3793
45.5959	77.0947
69.1685	54.8218
70.122	53.8012
61.5374	62.4293
26.6772	89.246
75.2239	46.922
25.1446	89.3347
78.9436	42.5774
31.8605	87.1492
90.1759	19.4695
14.1244	91.3616
55.5116	68.2801
40.7608	80.8336
72.5233	51.1901
86.7138	30.2748
87.7254	11.2537
75.7587	47.7921
76.8908	44.9999
88.7913	28.7368
39.7488	81.3828
37.8723	83.3241
60.1923	2.98114
33.2058	85.3657
77.2424	45.2358
7.0147	83.2506
35.6835	84.7324
74.5916	47.6771
71.908	51.1912
37.5677	81.8939
28.4285	86.8497
59.0261	64.7802
53.6636	69.5959
67.0593	56.9017
89.3921	22.6145
89.7254	15.354
90.2945	19.6449
28.1591	87.1141
48.8159	73.8624
38.3057	81.574
91.0341	18.2975
84.4873	34.5376
85.3969	7.74202
89.3512	23.5409
24.7398	90.4768
59.5896	64.1318
16.8161	91.0268
43.2501	79.1139
86.8427	32.1586
38.863	81.7823
89.8183	16.0401
29.7285	88.3553
63.9282	60.0564
60.0142	63.6536
88.597	12.8419
45.0217	77.8401
48.8271	74.8914
89.3732	10.7593
66.4748	57.2943
36.8577	83.5131
48.6601	2.23208
88.8078	28.6498
77.0237	44.8509
14.1538	88.3776
88.4127	28.8565
75.2676	47.8037
90.909	17.3007
38.8517	81.7946
85.5798	31.7412
22.9973	90.8115
33.74	85.1331
79.3248	42.0308
34.4418	84.0358
80.3227	40.3701
90.75	17.784
46.7217	75.6893
59.6659	64.1096
90.0681	13.6065
36.6338	82.9819
84.0088	8.72149
89.9299	12.0803
75.5506	47.2998
83.0507	36.9499
49.2962	73.715
23.0583	91.2403
52.9695	70.8225
28.8492	86.9244
58.7088	65.3287
46.164	2.27459
60.7669	62.6257
75.0058	47.9304
26.7066	87.5083
58.8845	65.3669
72.6904	50.7233
48.5906	74.6154
57.9679	66.1155
71.0947	52.7324
43.2234	78.7634
6.18962	79.2318
91.1196	14.5255
83.784	37.1645
47.2296	76.1022
59.8789	64.4242
6.10098	79.5554
81.8555	39.9704
2.80415	56.6351
83.7177	36.6267
45.9234	76.274
90.9608	19.8486
91.3347	19.274
87.6049	29.6493
33.0656	86.2335
33.1421	84.8387
86.1795	8.50037
69.4172	3.33819
77.865	45.0131
52.2716	71.5553
15.724	90.3818
17.5276	89.5307
91.6426	15.0952
55.2478	68.4609
16.3847	89.1158
79.8271	41.0518
28.8532	88.5971
5.29449	77.4352
84.6063	7.34297
75.628	47.3285
88.7417	11.6199
86.8857	31.1096
83.9925	36.3891
17.5249	90.6298
76.0891	46.2336
29.9095	88.1097
89.8886	20.8726
10.0469	86.0508
89.9152	10.7156
38.0252	83.3471
63.1543	61.4673
85.7524	34.6042
33.834	85.0896
12.9562	91.1129
50.0247	72.9296
67.8609	55.7473
91.8368	15.8428
82.0642	6.12515
79.6587	42.3888
87.2288	32.1225
66.7353	56.8563
89.2073	22.0715
23.1091	3.70214
90.5099	24.8927
77.9362	44.0785
48.703	74.3801
86.4686	31.365
12.4023	7.77096
91.2234	20.7811
57.5638	66.2418
17.4586	89.7151
42.3089	80.0819
89.5023	22.1675
23.572	90.1962
51.1568	72.1068
64.5068	59.1917
8.95431	86.1255
25.684	88.1465
58.8849	64.7689
15.8277	89.2262
65.4982	58.9547
64.0491	59.9245
44.9924	77.8174
26.5089	88.783
38.4161	81.418
82.6455	38.7945
9.48801	88.7254
11.6086	88.8969
49.4848	73.1167
8.02856	83.6055
52.2774	71.3743
88.6265	10.8634
46.3571	76.7874
24.9108	88.8703
91.9275	16.1056
27.5353	87.9348
68.8059	55.303
15.0997	90.0681
89.9337	26.2531
32.1922	86.3135
37.3574	83.4355
87.559	28.2881
73.4137	49.83
49.2235	74.1479
54.6477	68.9312
76.0097	46.5025
11.2136	88.8496
67.266	56.6273
5.13564	75.4963
14.204	91.4111
43.8033	77.8469
42.907	79.2381
4.64523	78.101
89.1356	22.6876
41.8756	79.9537
41.8532	79.9415
17.054	90.6816
52.1102	2.64577
85.2024	34.2556
64.324	60.0034
56.0535	68.391
34.1624	85.3653
89.8482	15.4559
90.6005	16.1488
33.1943	85.913
80.0066	41.7255
84.9463	32.4656
15.89	90.2536
86.2009	31.3452
58.9025	64.8851
87.0873	29.3527
75.9283	47.6129
51.1493	72.2642
39.8318	81.6767
86.9902	32.6392
53.6237	70.0717
46.8086	75.3731
43.5558	79.1431
17.1702	91.2789
91.1727	16.2759
41.8015	80.0577
72.8774	51.1798
83.6856	37.0262
43.5701	78.6937
88.9671	27.3093
87.8237	25.9771
82.467	38.448
90.151	18.5026
90.7635	16.6805
57.5709	66.3919
88.4698	24.327
11.4739	88.6809
31.0756	85.58
31.3488	86.7572
85.7853	33.8887
6.3845	83.145
38.7054	82.3742
29.3647	87.2533
4.72299	20.39
21.1514	91.3496
76.0244	46.1908
32.3741	85.9391
79.3866	42.8791
65.5471	58.2994
18.0864	89.4272
92.2833	17.0651
3.91395	69.0067
68.4788	55.0156
71.0769	52.8818
27.8929	88.375
51.8993	71.429
34.7888	85.4553
4.13541	22.9239
17.5244	91.0409
76.8121	44.912
86.1955	10.193
87.7498	12.5829
13.4733	91.7474
30.8396	86.8618
7.11917	12.8892
89.2708	26.7895
46.9438	76.0884
59.3445	64.7467
62.3342	61.5307
36.4568	84.2685
65.4763	58.6402
14.022	6.65831
45.6778	77.2828
80.7195	40.9148
88.5491	24.1492
13.4008	89.5489
33.4128	84.9438
79.4697	41.6226
91.4424	18.2695
65.9963	58.0732
11.6561	90.7436
29.0955	88.5384
41.9102	79.5178
73.8438	49.391
83.9072	8.40061
58.0714	66.1477
72.3877	50.4708
58.356	65.5673
74.4433	47.702
59.1362	64.9131
35.0713	83.6021
63.6293	60.3632
11.0395	87.8319
46.7962	75.947
80.7747	41.044
10.8386	88.0786
35.2068	84.4351
53.0115	70.3934
80.2332	40.1604
3.1616	66.8474
72.7079	50.0207
79.1986	41.9728
6.09391	77.2911
88.0011	12.8481
38.9158	81.9892
11.9242	7.88335
72.6885	50.1511
79.5058	42.8738
90.6383	22.0225
7.53364	83.422
45.6315	77.1374
29.5252	88.1617
91.3098	13.5077
43.6706	78.767
34.5139	84.8768
35.3493	84.4327
69.2206	54.6992
86.7231	31.1154
37.7269	82.3049
3.66786	68.109
90.5701	13.3135
76.8235	46.079
61.2838	62.4397
88.0132	30.1127
56.2488	67.9261
86.8308	29.3411
90.5961	25.2492
75.8486	46.4595
89.0359	17.1442
52.4478	71.1748
91.4585	17.9927
49.8277	73.1802
26.2247	90.3776
15.3888	92.0081
87.7613	27.3746
45.5362	77.4431
46.4999	76.3428
78.1855	5.6109
89.1301	11.2132
90.9093	12.6519
65.4103	58.989
85.7091	31.5027
49.6423	74.1593
88.426	26.5782
72.7251	50.2922
90.4087	12.3328
85.118	9.44179
56.5196	67.4219
79.6402	41.8332
60.0645	63.8023
77.9637	44.8085
66.1689	57.4626
90.8336	23.5652
31.1093	86.7312
87.5495	28.5091
37.7874	83.5294
40.7744	80.6943
83.1512	8.52149
85.0154	33.9197
28.3224	88.6142
2.39393	34.3885
90.2415	26.438
54.0679	69.1261
42.001	78.9028
71.7194	52.0342
72.4924	50.513
36.3606	84.0042
89.9856	18.3663
17.1842	5.63645
79.6626	41.3019
79.7497	6.69207
80.2814	41.2891
89.6573	27.1888
46.5022	75.5067
68.4354	55.3236
28.6764	87.2781
92.4808	17.7384
80.084	41.1178
80.1168	42.0486
7.6778	83.2428
57.2585	66.4968
9.89128	89.4976
27.4045	88.6148
71.5523	52.0176
90.5293	13.9801
56.2441	67.2138
32.9287	86.0526
29.4399	86.9115
15.6098	91.8301
32.9256	85.3319
78.6793	5.29055
43.691	78.8952
79.5377	41.7029
89.959	18.7485
78.9241	5.79478
15.2464	92.0139
88.8346	27.8661
82.7762	36.3905
79.5995	42.4903
90.7757	19.2219
79.3372	41.6167
60.7758	63.4163
61.7479	61.9586
25.6171	89.8989
61.7909	62.0844
18.0541	92.5232
84.6898	35.9404
88.7443	24.5303
63.0167	60.9523
86.5696	32.7572
58.1765	65.5988
52.9505	70.9382
85.2566	8.02025
59.5807	63.9469
26.9939	89.583
60.934	63.1037
25.7615	3.58506
19.5819	4.46775
87.561	29.4793
43.5289	79.0282
66.2762	57.7937
67.8722	55.8605
19.9278	92.1409
79.2811	43.0802
34.9011	84.3103
72.3661	51.0768
39.1568	2.23069
73.9726	48.845
33.0483	86.4539
33.2584	85.4834
88.0881	29.0073
64.7355	59.302
76.6427	46.1011
88.5113	26.8855
61.0758	63.06
70.7509	3.71969
90.122	18.1852
9.72564	85.9406
10.9206	87.0253
11.4061	89.5152
50.3267	73.1152
86.9064	8.52987
67.8577	56.3577
36.8585	84.269
62.3817	61.7988
39.8691	80.5146
27.2929	87.6755
40.0458	80.8698
44.1934	77.8665
80.5049	40.8396
90.2209	16.361
87.5387	30.1825
64.0378	60.0771
64.7407	59.1606
28.3412	89.3657
64.7882	58.9439
19.0206	91.1394
48.956	74.3253
19.7615	90.4437
76.1981	46.2483
83.7274	37.5182
42.7376	78.97
46.7566	75.5476
8.57395	83.3404
89.2709	10.4645
87.3339	31.8987
90.9747	13.3694
36.9144	83.7043
32.0808	86.2007
55.6354	68.3288
65.6103	58.2344
27.567	3.23333
80.5746	41.4148
4.31494	70.6471
69.1901	53.9262
17.0443	91.9128
40.1867	80.9205
3.35948	64.7659
19.437	91.3502
14.4141	91.7848
89.0756	23.7301
41.9917	79.4695
82.2777	7.19154
90.0395	24.3181
91.5143	23.4674
87.3629	30.2999
51.1598	72.0012
55.9331	68.2629
83.65	35.1761
81.6452	7.48911
20.208	90.8252
81.1893	38.4815
57.3337	66.6752
48.8848	74.0508
83.9513	35.7954
13.0013	7.28951
71.227	51.8558
28.54	87.4553
90.4235	23.4094
79.9962	41.2809
46.4599	76.405
79.5913	41.5073
71.4028	51.9243
84.0234	37.0294
66.7695	3.6713
47.9324	74.496
57.1833	66.877
91.1005	18.0252
30.5853	86.8577
83.8307	35.271
58.4019	65.7567
80.0733	40.7955
65.5436	2.76349
25.3947	89.6343
76.4679	45.4831
82.4968	37.2256
4.4848	76.5495
12.3443	87.3846
85.4835	9.57132
86.2791	8.39671
56.5625	67.3914
88.3671	26.8055
2.63389	32.3696
17.8911	90.9014
4.61468	19.7061
91.1417	21.6083
32.4656	86.4469
51.3079	72.2676
10.8352	88.5432
87.6074	31.5776
92.3938	18.2531
42.6225	79.0702
85.4222	33.7778
22.9163	90.6656
16.5758	91.3372
91.1154	21.9416
59.1296	2.84142
41.8881	80.0834
63.3972	60.8753
36.3125	84.4225
49.3045	73.7812
57.9637	66.2252
24.3857	90.7858
32.8227	86.5823
27.7524	87.5479
5.40132	76.0111
26.082	88.9231
86.748	30.1748
78.0546	44.6446
78.177	44.5458
69.7671	53.7143
32.1157	86.0279
73.174	49.9833
27.8256	2.96879
82.2004	39.1816
91.8942	20.7127
35.6846	83.4001
58.8953	65.2832
89.4467	25.5247
75.0885	47.4679
80.3793	41.5323
38.5495	81.5668
63.6529	60.0862
74.9374	47.9649
27.4332	88.2919
41.9885	79.7742
3.33195	24.5896
78.9746	43.5224
25.6162	88.8609
86.4065	29.5275
43.5227	78.7553
89.8578	21.3448
86.6618	30.2922
84.2226	34.383
58.5063	65.3548
88.1719	13.6411
46.3837	75.793
38.1363	81.917
39.3756	81.7486
31.4207	86.388
71.4275	51.9834
47.4857	75.083
81.7651	39.6192
57.1878	66.828
58.3127	2.74135
82.4981	36.7906
45.854	76.3893
63.7415	60.8088
89.9427	18.2477
82.3411	37.237
25.9271	90.6282
54.226	69.4979
37.9959	82.2783
79.8034	41.4545
20.1523	90.206
71.3928	52.6652
36.1384	83.0212
26.5213	88.649
81.1804	40.7342
70.7707	53.2038
86.0612	10.3189
87.4175	28.445
21.8759	89.7235
44.291	78.642
54.1254	69.0243
78.9759	42.8444
32	86.8172
74.7388	48.2634
87.9565	30.3007
87.9986	28.4387
81.7343	39.6683
90.684	18.5393
30.9681	86.8466
47.9263	75.6726
45.7585	76.8441
53.202	71.0085
67.3536	56.0913
51.2889	72.0729
50.4627	72.4215
37.2478	83.2296
85.3535	33.3011
92.2406	17.4412
66.9766	56.7468
76.5529	45.715
88.2072	28.6081
10.5036	87.593
85.295	32.5217
74.7594	48.6348
64.0966	59.5555
82.6401	7.98645
19.4725	91.7325
62.6584	61.6825
28.9102	88.4745
90.0211	22.6023
51.4288	71.5034
89.635	22.1513
88.6101	26.1217
51.6829	71.2034
83.4885	36.68
91.3469	21.9873
62.4775	62.0592
15.1168	92.2174
63.3779	60.8497
84.4806	35.1409
14.9665	90.1534
82.4878	38.4531
81.2188	40.1123
84.4418	35.5344
87.3487	11.51
70.452	52.916
37.6202	82.1689
59.8866	64.2458
46.3365	76.5242
53.7799	69.6429
76.5139	46.5732
39.8434	81.3056
5.96611	15.1351
92.162	17.7246
2.02552	44.8215
18.8568	89.6337
4.98241	18.4772
2.6399	63.0152
92.4683	17.9921
4.60198	72.5519
73.4215	50.488
60.9622	62.8207
2.79309	30.9982
45.421	76.4515
86.7504	29.8197
84.4532	9.64997
2.60657	57.5348
84.9331	34.144
75.8554	47.1341
36.0881	83.0322
90.5286	14.9944
71.7485	52.0763
27.1263	88.9349
89.6971	23.4167
60.1335	64.0447
89.3656	24.9089
49.8431	72.9879
81.9594	38.4787
17.5549	89.9763
84.1628	34.3434
61.3763	62.7556
16.0143	89.1778
87.1932	30.6368
61.8419	62.17
84.3948	34.3037
67.7204	56.314
83.8566	7.48502
59.1256	65.4997
33.198	85.5319
28.351	87.98
70.0811	53.0726
88.6086	25.8654
85.2302	34.4087
8.47968	83.2088
73.9668	49.3436
19.7775	92.1629
89.131	22.456
83.8703	35.1299
67.7476	55.6683
59.1233	64.666
61.7673	62.5117
37.2954	83.7516
26.811	87.3838
18.8094	91.7994
77.0752	44.3701
83.711	7.20921
8.79233	85.8927
26.9372	89.5684
83.897	35.7318
89.6318	25.4065
40.4773	80.4261
78.2163	43.8046
86.058	8.59133
42.8117	78.6865
71.8623	51.6575
37.9925	82.2473
89.2452	12.8579
13.73	89.0322
90.9395	23.4424
53.6821	69.9742
39.705	81.6922
24.9776	88.9882
48.3846	75.0415
23.4585	88.7696
89.8356	26.6984
82.8237	36.4927
75.4889	47.7208
68.4244	54.8212
27.1536	88.7181
62.5387	61.1999
37.4892	83.0071
74.8871	47.2728
69.5514	3.77631
32.4792	86.9601
77.8944	43.6388
49.391	73.8183
6.64822	14.6748
71.9899	50.9887
3.21132	63.3064
3.88077	23.4573
86.3296	32.2825
74.1446	49.2291
42.2267	79.2567
87.5611	28.7791
72.4149	51.1019
73.6602	49.1334
37.938	82.9013
86.1393	33.9245
80.0412	41.8328
76.4814	46.16
60.6374	63.42
15.9463	91.8657
72.6135	51.3613
43.6158	77.78
79.6958	41.0571
24.5384	3.6697
82.6391	38.1121
78.4953	5.65584
78.6056	43.3146
24.5883	88.6859
86.6102	33.2147
80.1685	41.3534
59.1173	2.36263
39.7818	2.40776
45.4116	77.6172
88.0415	29.5653
2.4938	56.3272
41.0434	80.1354
29.3731	86.916
12.0824	90.6402
43.0894	2.35052
62.6383	61.2735
54.4093	69.2819
65.2017	58.6606
48.0898	74.7923
62.9266	60.9882
16.9072	89.1497
37.4641	82.9862
84.4457	35.685
10.8583	89.7057
90.0707	14.106
77.9659	45.1096
88.7537	23.2198
89.9528	14.6903
67.3379	56.4935
54.6698	69.2049
41.7112	80.0678
75.1888	47.861
88.8599	12.4432
91.6845	21.3704
34.7299	2.60961
62.8797	61.4418
84.2445	34.7057
3.62447	24.977
90.1223	24.2525
88.7496	26.2469
87.1661	28.3681
4.76009	19.6837
29.171	87.3013
73.0414	49.9896
90.0748	15.5952
66.5103	2.91022
41.2704	80.1283
59.5243	64.5729
23.1638	91.164
69.1242	54.3694
76.4611	45.6545
6.68027	84.0459
88.9164	10.5393
66.3273	57.9026
10.9299	87.3966
55.464	68.1253
19.509	89.366
87.5903	30.9008
85.3276	31.4499
11.7659	88.7075
41.6904	79.2691
79.0065	5.60489
89.2234	23.8892
43.1638	78.3773
34.5175	85.2141
53.17	70.5434
81.4846	39.4225
89.8394	23.1404
84.8569	34.7329
20.3684	4.52826
90.3896	22.3438
39.2343	82.1645
74.6912	47.5653
88.8513	28.6401
88.2297	28.6616
70.6783	52.2495
9.60901	89.028
41.7536	80.3408
19.9736	90.5023
37.8752	83.09
28.3149	88.4974
29.9847	86.6717
29.1856	86.8408
90.5233	19.0007
53.8999	69.9779
88.0534	28.7367
39.8882	81.4411
91.6384	17.0578
65.451	58.6961
66.8193	56.6967
61.7924	61.6947
8.5151	10.9507
39.1777	81.2864
58.3311	65.3598
68.7654	55.0173
80.8186	41.2332
27.9623	89.0693
21.9676	91.5571
26.9493	89.127
76.4698	46.8496
17.0643	90.9836
26.5965	87.8982
61.8564	61.7688
86.2019	9.28089
12.5558	89.7518
52.272	70.9527
72.8619	50.3829
40.6186	80.8661
60.8689	62.9618
84.8868	33.514
60.2369	64.2908
73.0248	50.1114
14.7556	91.8945
66.6202	56.9897
25.8133	89.9731
13.4774	90.314
72.3196	50.8947
87.1667	28.7649
48.2294	74.7182
59.1436	64.9106
31.9332	86.9269
62.4681	61.4198
87.2774	28.4835
73.9891	49.0603
75.0614	47.2846
34.9151	85.2742
65.9641	58.206
92.47	15.2926
44.1345	77.5413
17.3317	91.6398
90.3928	20.3751
45.1279	76.9766
49.5708	73.8972
45.45	77.665
37.8134	82.6307
89.2998	16.7868
45.683	76.7241
85.3429	34.6672
11.5612	90.784
91.7899	13.4277
21.0631	90.9454
76.9749	44.9514
66.1056	58.1192
89.1193	17.0697
47.3154	75.985
11.1057	8.51319
63.8943	59.888
83.1343	38.2172
77.0527	45.4032
60.9332	63.0932
67.2289	56.4415
63.7917	60.5592
28.9409	88.8218
83.5452	7.97966
85.3634	33.1947
79.3339	42.5893
50.5007	73.1777
28.9185	89.0761
21.8418	91.1396
61.5777	62.0293
81.9287	38.0411
76.4631	45.5755
41.5861	80.0141
58.9117	65.3637
3.98775	67.9808
60.5987	63.7002
62.7664	61.0177
90.238	26.2739
62.1689	61.5925
36.0351	83.1964
86.2846	30.5849
89.858	19.3431
88.6594	27.6194
77.8895	45.1941
71.079	52.2411
50.7773	72.901
87.298	29.964
89.7698	16.3691
91.78	18.9944
88.3655	29.2529
85.1295	34.2167
67.1519	56.6788
51.7536	71.5831
43.0203	78.5846
11.0854	89.8915
49.278	73.5063
56.0754	67.7714
58.3655	65.4924
88.4153	29.5124
32.9907	85.7646
53.6898	69.7801
51.1866	72.0124
53.3784	69.797
11.4828	8.4666
91.6544	18.6418
5.04226	76.044
3.87436	68.8589
79.5117	41.0806
81.5416	7.45132
87.4085	11.7973
30.8527	86.162
90.3256	22.3141
89.7766	25.1545
74.3957	48.879
92.1057	17.0372
51.7902	71.9741
33.8816	85.8511
16.9087	89.4253
49.5148	73.5965
10.8309	87.192
78.7255	42.5906
81.9821	37.6715
79.9627	5.5336
83.7916	36.1975
50.4241	72.6691
15.876	89.3304
86.9708	32.1521
12.7938	88.861
67.9915	56.116
80	5.13675
52.866	70.458
5.13361	18.3677
32.4617	86.5736
91.6243	20.9193
44.721	77.9211
35.11	84.3338
76.1836	47.2409
88.9906	14.4901
55.7838	68.0404
78.6203	43.4037
42.6737	78.6234
79.066	42.4415
89.4884	25.4852
86.4742	31.7702
23.1459	89.3794
82.8675	38.8124
27.9717	88.2528
84.7082	34.8754
52.4434	71.6546
85.4054	33.2732
77.2473	45.8053
66.0513	58.0425
45.4055	76.7822
88.9018	24.5377
58.4743	65.3351
68.8655	54.6346
17.6083	89.5644
22.7647	89.159
90.126	21.776
80.8638	40.2117
38.015	82.8555
3.79876	23.4473
3.94219	21.8319
12.6287	91.0693
59.5785	63.9344
43.7743	78.4749
78.7507	5.86692
87.164	10.8041
73.1064	50.2988
89.3424	26.9465
6.11414	80.1234
83.479	35.9489
92.3158	15.6627
31.0487	86.8797
46.7556	76.0703
26.274	88.4336
8.13149	11.9891
74.328	49.248
36.4077	84.0835
90.8817	20.3387
15.0822	90.2204
62.4283	61.8157
90.8674	23.7265
53.9906	69.4184
57.0397	66.9027
70.947	52.7812
58.6747	65.9034
87.3098	9.27924
87.0034	31.7139
33.722	84.7691
81.8288	39.177
91.3481	16.6374
47.161	75.3815
91.7541	19.1998
26.6159	88.8319
65.7703	58.7657
56.1344	67.8817
81.9031	7.67697
87.9966	30.4881
12.8019	90.1986
53.0126	70.341
75.4869	47.1099
86.1689	33.8887
86.9088	9.98266
44.7839	76.8937
89.9307	13.1705
3.42899	67.6125
13.6872	90.4221
45.8786	76.241
22.1825	90.6204
72.2787	51.414
20.6734	89.9888
90.1251	16.3133
90.8336	23.5664
53.4724	70.5659
22.7745	90.3714
78.1924	43.1854
29.2716	86.9201
90.5405	21.2976
60.1182	64.2417
87.9351	11.8154
44.7036	77.0523
25.8824	3.26257
26.4591	89.5333
70.5501	53.2934
47.501	75.0774
11.0986	86.3459
82.0759	7.73482
45.1721	77.1851
91.6812	15.148
43.8558	78.5063
69.1826	54.4932
38.1826	83.0528
87.9262	30.341
81.6487	38.1659
25.5923	88.6789
42.5961	2.05524
75.2485	47.7838
45.3638	76.4395
4.91319	18.5707
17.0547	90.3563
56.4944	67.3119
8.65328	10.8274
78.1979	6.00383
28.6398	88.6694
25.9537	89.8241
42.7001	78.6603
89.5451	27.2705
87.2775	31.3591
34.7181	84.3983
33.498	85.4384
27.7774	88.5374
75.6358	47.7381
26.8812	87.8203
67.0232	56.8037
16.296	90.2026
55.7882	68.3111
8.6476	87.4192
8.30894	11.6249
69.8449	54.0094
5.14768	17.6936
85.0273	35.045
73.9262	48.6581
61.9603	62.2859
84.8816	32.726
30.6365	2.64084
48.7903	74.3447
53.153	2.47554
64.84	59.3896
14.0536	91.4769
89.9745	21.6909
32.6391	2.60787
8.34029	85.4109
42.1213	78.9213
77.1509	5.52566
79.8517	41.103
88.1217	29.0057
39.857	80.5534
56.0525	67.5634
