2.25002	-0.144052	0.0064592510100-0.000139332	1.43369e-06	-5.63251e-09	1.15219	-0.0136702	0.00035411	-3.79718e-06	1.51753e-08
2.22012	-0.137985	0.0060739210100-0.000128534	1.29719e-06	-4.99913e-09	1.06913	-0.00849335	0.000245269	-2.84858e-06	1.22443e-08
2.61431	-0.214963	0.011763410100-0.000313652	4.00538e-06	-1.95706e-08	0.0381358	0.0525711	-0.00104889	8.96001e-06	-2.70948e-08
3.66306	-0.417534	0.028600710100-0.000982833	1.65527e-05	-1.08748e-07	-2.77166	0.163231	-0.00258152	1.76159e-05	-4.27243e-08
2.35551	-0.141948	0.0063944110100-0.000140826	1.47797e-06	-5.90277e-09	1.22935	-0.0156929	0.000399	-4.30642e-06	1.73992e-08
2.14093	-0.118	0.0054630110100-0.000124652	1.35357e-06	-5.57738e-09	1.19967	-0.0130928	0.000327879	-3.53431e-06	1.45594e-08
1.89857	-0.0858026	0.0040388610100-9.54534e-05	1.07475e-06	-4.58806e-09	1.19473	-0.0123541	0.000332263	-3.89058e-06	1.71918e-08
2.91042	-0.267569	0.015505510100-0.000418774	5.25472e-06	-2.47527e-08	1.28667	-0.0194422	0.000526841	-6.03219e-06	2.55336e-08
1.33068	0.072272	-0.00845793101000.000337039	-5.81035e-06	3.67112e-08	-2.51704	0.159283	-0.00260656	1.83062e-05	-4.49128e-08
