   0.00   0.12139E+01   0.40020E+02   0.86542E+02
   3.78   0.12778E+01   0.36240E+02   0.90258E+02
   6.24   0.13416E+01   0.33779E+02   0.92654E+02
   8.15   0.14055E+01   0.31867E+02   0.94503E+02
   9.74   0.14694E+01   0.30280E+02   0.96026E+02
  11.11   0.15333E+01   0.28913E+02   0.97329E+02
  12.32   0.15972E+01   0.27709E+02   0.98469E+02
  13.40   0.16611E+01   0.26632E+02   0.99483E+02
  14.37   0.17250E+01   0.25656E+02   0.10039E+03
  15.27   0.17889E+01   0.24763E+02   0.10122E+03
  16.09   0.18527E+01   0.23942E+02   0.10198E+03
  16.86   0.19166E+01   0.23181E+02   0.10268E+03
  17.57   0.19805E+01   0.22472E+02   0.10332E+03
  18.24   0.20444E+01   0.21809E+02   0.10392E+03
  18.86   0.21083E+01   0.21186E+02   0.10448E+03
  19.45   0.21722E+01   0.20600E+02   0.10500E+03
  20.01   0.22361E+01   0.20046E+02   0.10549E+03
  20.54   0.23000E+01   0.19522E+02   0.10595E+03
  21.04   0.23638E+01   0.19024E+02   0.10639E+03
  21.52   0.24277E+01   0.18550E+02   0.10680E+03
  21.97   0.24916E+01   0.18099E+02   0.10718E+03
  22.41   0.25555E+01   0.17668E+02   0.10755E+03
  22.82   0.26194E+01   0.17256E+02   0.10790E+03
  23.22   0.26833E+01   0.16862E+02   0.10823E+03
  23.61   0.27472E+01   0.16483E+02   0.10854E+03
  23.98   0.28111E+01   0.16120E+02   0.10884E+03
  24.33   0.28749E+01   0.15771E+02   0.10913E+03
  24.67   0.29388E+01   0.15435E+02   0.10940E+03
  25.00   0.30027E+01   0.15111E+02   0.10966E+03
  25.32   0.30666E+01   0.14799E+02   0.10991E+03
  25.63   0.31305E+01   0.14498E+02   0.11015E+03
  25.93   0.31944E+01   0.14208E+02   0.11037E+03
  26.22   0.32583E+01   0.13927E+02   0.11059E+03
  26.49   0.33222E+01   0.13655E+02   0.11080E+03
  26.77   0.33860E+01   0.13392E+02   0.11100E+03
  27.03   0.34499E+01   0.13137E+02   0.11119E+03
  27.28   0.35138E+01   0.12890E+02   0.11137E+03
  27.53   0.35777E+01   0.12650E+02   0.11155E+03
  27.77   0.36416E+01   0.12418E+02   0.11172E+03
  28.01   0.37055E+01   0.12192E+02   0.11188E+03
  28.24   0.37694E+01   0.11973E+02   0.11203E+03
  28.46   0.38333E+01   0.11760E+02   0.11218E+03
  28.67   0.38971E+01   0.11553E+02   0.11233E+03
  28.89   0.39610E+01   0.11351E+02   0.11246E+03
  29.09   0.40249E+01   0.11155E+02   0.11260E+03
  29.29   0.40888E+01   0.10964E+02   0.11272E+03
  29.49   0.41527E+01   0.10778E+02   0.11285E+03
  29.68   0.42166E+01   0.10596E+02   0.11296E+03
  29.87   0.42805E+01   0.10420E+02   0.11308E+03
  30.05   0.43444E+01   0.10247E+02   0.11318E+03
  30.23   0.44083E+01   0.10079E+02   0.11329E+03
  30.41   0.44721E+01   0.99149E+01   0.11339E+03
  30.58   0.45360E+01   0.97547E+01   0.11348E+03
  30.75   0.45999E+01   0.95983E+01   0.11358E+03
  30.92   0.46638E+01   0.94456E+01   0.11367E+03
  31.08   0.47277E+01   0.92963E+01   0.11375E+03
  31.24   0.47916E+01   0.91504E+01   0.11383E+03
  31.40   0.48555E+01   0.90078E+01   0.11391E+03
  31.55   0.49194E+01   0.88684E+01   0.11399E+03
  31.70   0.49832E+01   0.87320E+01   0.11406E+03
  31.85   0.50471E+01   0.85986E+01   0.11413E+03
  31.99   0.51110E+01   0.84680E+01   0.11420E+03
  32.14   0.51749E+01   0.83402E+01   0.11426E+03
  32.28   0.52388E+01   0.82151E+01   0.11432E+03
  32.41   0.53027E+01   0.80926E+01   0.11438E+03
  32.55   0.53666E+01   0.79726E+01   0.11444E+03
  32.68   0.54305E+01   0.78550E+01   0.11449E+03
  32.82   0.54943E+01   0.77398E+01   0.11454E+03
  32.95   0.55582E+01   0.76269E+01   0.11459E+03
  33.07   0.56221E+01   0.75163E+01   0.11464E+03
  33.20   0.56860E+01   0.74078E+01   0.11468E+03
  33.32   0.57499E+01   0.73014E+01   0.11472E+03
  33.45   0.58138E+01   0.71971E+01   0.11476E+03
  33.57   0.58777E+01   0.70948E+01   0.11480E+03
  33.69   0.59416E+01   0.69944E+01   0.11484E+03
  33.80   0.60054E+01   0.68958E+01   0.11487E+03
  33.92   0.60693E+01   0.67991E+01   0.11491E+03
  34.03   0.61332E+01   0.67042E+01   0.11494E+03
  34.15   0.61971E+01   0.66111E+01   0.11497E+03
  34.26   0.62610E+01   0.65196E+01   0.11499E+03
  34.37   0.63249E+01   0.64298E+01   0.11502E+03
  34.48   0.63888E+01   0.63416E+01   0.11505E+03
  34.58   0.64527E+01   0.62549E+01   0.11507E+03
  34.69   0.65165E+01   0.61698E+01   0.11509E+03
  34.80   0.65804E+01   0.60861E+01   0.11511E+03
  34.90   0.66443E+01   0.60040E+01   0.11513E+03
  35.00   0.67082E+01   0.59232E+01   0.11514E+03
  35.10   0.67721E+01   0.58438E+01   0.11516E+03
  35.21   0.68360E+01   0.57658E+01   0.11517E+03
  35.31   0.68999E+01   0.56890E+01   0.11519E+03
  35.40   0.69638E+01   0.56136E+01   0.11520E+03
  35.50   0.70276E+01   0.55394E+01   0.11521E+03
  35.60   0.70915E+01   0.54665E+01   0.11522E+03
  35.70   0.71554E+01   0.53948E+01   0.11523E+03
  35.79   0.72193E+01   0.53242E+01   0.11523E+03
  35.88   0.72832E+01   0.52548E+01   0.11524E+03
  35.98   0.73471E+01   0.51865E+01   0.11524E+03
  36.07   0.74110E+01   0.51192E+01   0.11525E+03
  36.16   0.74749E+01   0.50531E+01   0.11525E+03
  36.25   0.75387E+01   0.49880E+01   0.11525E+03
  36.34   0.76026E+01   0.49240E+01   0.11525E+03
  36.43   0.76665E+01   0.48609E+01   0.11525E+03
  36.52   0.77304E+01   0.47988E+01   0.11525E+03
  36.61   0.77943E+01   0.47377E+01   0.11524E+03
  36.70   0.78582E+01   0.46776E+01   0.11524E+03
  36.79   0.79221E+01   0.46183E+01   0.11523E+03
  36.87   0.79860E+01   0.45600E+01   0.11523E+03
  36.96   0.80498E+01   0.45026E+01   0.11522E+03
  37.04   0.81137E+01   0.44460E+01   0.11522E+03
  37.13   0.81776E+01   0.43902E+01   0.11521E+03
  37.21   0.82415E+01   0.43353E+01   0.11520E+03
  37.30   0.83054E+01   0.42813E+01   0.11519E+03
  37.38   0.83693E+01   0.42280E+01   0.11518E+03
  37.46   0.84332E+01   0.41755E+01   0.11517E+03
  37.55   0.84971E+01   0.41238E+01   0.11515E+03
  37.63   0.85610E+01   0.40728E+01   0.11514E+03
  37.71   0.86248E+01   0.40226E+01   0.11513E+03
  37.79   0.86887E+01   0.39731E+01   0.11511E+03
  37.87   0.87526E+01   0.39243E+01   0.11510E+03
  37.95   0.88165E+01   0.38762E+01   0.11508E+03
  38.03   0.88804E+01   0.38288E+01   0.11507E+03
  38.11   0.89443E+01   0.37821E+01   0.11505E+03
  38.19   0.90082E+01   0.37360E+01   0.11503E+03
  38.27   0.90721E+01   0.36906E+01   0.11501E+03
  38.34   0.91359E+01   0.36458E+01   0.11499E+03
  38.42   0.91998E+01   0.36017E+01   0.11497E+03
  38.50   0.92637E+01   0.35581E+01   0.11495E+03
  38.58   0.93276E+01   0.35152E+01   0.11493E+03
  38.65   0.93915E+01   0.34729E+01   0.11491E+03
  38.73   0.94554E+01   0.34311E+01   0.11489E+03
  38.80   0.95193E+01   0.33899E+01   0.11487E+03
  38.88   0.95832E+01   0.33493E+01   0.11484E+03
  38.96   0.96470E+01   0.33093E+01   0.11482E+03
  39.03   0.97109E+01   0.32697E+01   0.11479E+03
  39.11   0.97748E+01   0.32308E+01   0.11477E+03
  39.18   0.98387E+01   0.31923E+01   0.11474E+03
  39.25   0.99026E+01   0.31543E+01   0.11472E+03
  39.33   0.99665E+01   0.31169E+01   0.11469E+03
  39.40   0.10030E+02   0.30800E+01   0.11467E+03
  39.48   0.10094E+02   0.30435E+01   0.11464E+03
  39.55   0.10158E+02   0.30075E+01   0.11461E+03
  39.62   0.10222E+02   0.29720E+01   0.11458E+03
  39.70   0.10286E+02   0.29370E+01   0.11455E+03
  39.77   0.10350E+02   0.29025E+01   0.11452E+03
  39.84   0.10414E+02   0.28683E+01   0.11449E+03
  39.91   0.10478E+02   0.28347E+01   0.11446E+03
  39.98   0.10541E+02   0.28014E+01   0.11443E+03
  40.06   0.10605E+02   0.27686E+01   0.11440E+03
  40.13   0.10669E+02   0.27363E+01   0.11437E+03
  40.20   0.10733E+02   0.27043E+01   0.11434E+03
  40.27   0.10797E+02   0.26727E+01   0.11431E+03
  40.34   0.10861E+02   0.26416E+01   0.11427E+03
  40.41   0.10925E+02   0.26108E+01   0.11424E+03
  40.48   0.10989E+02   0.25805E+01   0.11421E+03
  40.55   0.11053E+02   0.25505E+01   0.11417E+03
  40.62   0.11116E+02   0.25209E+01   0.11414E+03
  40.69   0.11180E+02   0.24917E+01   0.11410E+03
  40.76   0.11244E+02   0.24628E+01   0.11407E+03
  40.83   0.11308E+02   0.24343E+01   0.11403E+03
  40.90   0.11372E+02   0.24062E+01   0.11400E+03
  40.97   0.11436E+02   0.23784E+01   0.11396E+03
  41.04   0.11500E+02   0.23510E+01   0.11392E+03
  41.11   0.11564E+02   0.23239E+01   0.11389E+03
  41.18   0.11628E+02   0.22971E+01   0.11385E+03
  41.25   0.11691E+02   0.22707E+01   0.11381E+03
  41.32   0.11755E+02   0.22446E+01   0.11378E+03
  41.39   0.11819E+02   0.22188E+01   0.11374E+03
