   0.00   0.76665E+00   0.41124E+02   0.85885E+02
   3.62   0.83054E+00   0.37502E+02   0.89442E+02
   6.18   0.89443E+00   0.34941E+02   0.91940E+02
   8.22   0.95832E+00   0.32909E+02   0.93908E+02
   9.92   0.10222E+01   0.31211E+02   0.95543E+02
  11.38   0.10861E+01   0.29746E+02   0.96943E+02
  12.67   0.11500E+01   0.28456E+02   0.98169E+02
  13.83   0.12139E+01   0.27304E+02   0.99258E+02
  14.87   0.12778E+01   0.26262E+02   0.10024E+03
  15.82   0.13416E+01   0.25313E+02   0.10112E+03
  16.70   0.14055E+01   0.24440E+02   0.10193E+03
  17.51   0.14694E+01   0.23633E+02   0.10267E+03
  18.26   0.15333E+01   0.22884E+02   0.10336E+03
  18.96   0.15972E+01   0.22185E+02   0.10399E+03
  19.62   0.16611E+01   0.21529E+02   0.10458E+03
  20.24   0.17250E+01   0.20914E+02   0.10514E+03
  20.82   0.17889E+01   0.20333E+02   0.10565E+03
  21.38   0.18527E+01   0.19784E+02   0.10614E+03
  21.90   0.19166E+01   0.19264E+02   0.10659E+03
  22.40   0.19805E+01   0.18770E+02   0.10702E+03
  22.87   0.20444E+01   0.18300E+02   0.10743E+03
  23.32   0.21083E+01   0.17852E+02   0.10781E+03
  23.76   0.21722E+01   0.17425E+02   0.10818E+03
  24.17   0.22361E+01   0.17015E+02   0.10852E+03
  24.57   0.23000E+01   0.16624E+02   0.10885E+03
  24.95   0.23638E+01   0.16248E+02   0.10916E+03
  25.32   0.24277E+01   0.15887E+02   0.10946E+03
  25.67   0.24916E+01   0.15540E+02   0.10974E+03
  26.01   0.25555E+01   0.15207E+02   0.11001E+03
  26.34   0.26194E+01   0.14885E+02   0.11027E+03
  26.65   0.26833E+01   0.14575E+02   0.11052E+03
  26.96   0.27472E+01   0.14276E+02   0.11075E+03
  27.25   0.28111E+01   0.13988E+02   0.11098E+03
  27.54   0.28749E+01   0.13709E+02   0.11119E+03
  27.82   0.29388E+01   0.13439E+02   0.11140E+03
  28.09   0.30027E+01   0.13177E+02   0.11160E+03
  28.35   0.30666E+01   0.12924E+02   0.11178E+03
  28.60   0.31305E+01   0.12679E+02   0.11197E+03
  28.85   0.31944E+01   0.12441E+02   0.11214E+03
  29.09   0.32583E+01   0.12210E+02   0.11231E+03
  29.32   0.33222E+01   0.11986E+02   0.11247E+03
  29.55   0.33860E+01   0.11768E+02   0.11262E+03
  29.77   0.34499E+01   0.11557E+02   0.11277E+03
  29.98   0.35138E+01   0.11351E+02   0.11291E+03
  30.19   0.35777E+01   0.11151E+02   0.11305E+03
  30.40   0.36416E+01   0.10956E+02   0.11318E+03
  30.60   0.37055E+01   0.10766E+02   0.11330E+03
  30.79   0.37694E+01   0.10582E+02   0.11342E+03
  30.99   0.38333E+01   0.10402E+02   0.11354E+03
  31.17   0.38971E+01   0.10226E+02   0.11365E+03
  31.35   0.39610E+01   0.10055E+02   0.11376E+03
  31.53   0.40249E+01   0.98881E+01   0.11386E+03
  31.71   0.40888E+01   0.97252E+01   0.11396E+03
  31.88   0.41527E+01   0.95662E+01   0.11406E+03
  32.05   0.42166E+01   0.94109E+01   0.11415E+03
  32.21   0.42805E+01   0.92593E+01   0.11424E+03
  32.37   0.43444E+01   0.91111E+01   0.11432E+03
  32.53   0.44083E+01   0.89663E+01   0.11440E+03
  32.69   0.44721E+01   0.88247E+01   0.11448E+03
  32.84   0.45360E+01   0.86863E+01   0.11455E+03
  32.99   0.45999E+01   0.85509E+01   0.11462E+03
  33.14   0.46638E+01   0.84185E+01   0.11469E+03
  33.28   0.47277E+01   0.82889E+01   0.11476E+03
  33.42   0.47916E+01   0.81620E+01   0.11482E+03
  33.56   0.48555E+01   0.80378E+01   0.11488E+03
  33.70   0.49194E+01   0.79162E+01   0.11494E+03
  33.83   0.49832E+01   0.77971E+01   0.11500E+03
  33.97   0.50471E+01   0.76804E+01   0.11505E+03
  34.10   0.51110E+01   0.75661E+01   0.11510E+03
  34.23   0.51749E+01   0.74540E+01   0.11515E+03
  34.35   0.52388E+01   0.73442E+01   0.11519E+03
  34.48   0.53027E+01   0.72365E+01   0.11524E+03
  34.60   0.53666E+01   0.71309E+01   0.11528E+03
  34.73   0.54305E+01   0.70273E+01   0.11532E+03
  34.85   0.54943E+01   0.69257E+01   0.11536E+03
  34.96   0.55582E+01   0.68261E+01   0.11539E+03
  35.08   0.56221E+01   0.67283E+01   0.11543E+03
  35.20   0.56860E+01   0.66323E+01   0.11546E+03
  35.31   0.57499E+01   0.65381E+01   0.11549E+03
  35.42   0.58138E+01   0.64456E+01   0.11552E+03
  35.53   0.58777E+01   0.63548E+01   0.11554E+03
  35.64   0.59416E+01   0.62656E+01   0.11557E+03
  35.75   0.60054E+01   0.61781E+01   0.11559E+03
  35.86   0.60693E+01   0.60921E+01   0.11561E+03
  35.96   0.61332E+01   0.60076E+01   0.11563E+03
  36.07   0.61971E+01   0.59245E+01   0.11565E+03
  36.17   0.62610E+01   0.58430E+01   0.11567E+03
  36.28   0.63249E+01   0.57628E+01   0.11569E+03
  36.38   0.63888E+01   0.56840E+01   0.11570E+03
  36.48   0.64527E+01   0.56065E+01   0.11572E+03
  36.58   0.65165E+01   0.55304E+01   0.11573E+03
  36.67   0.65804E+01   0.54555E+01   0.11574E+03
  36.77   0.66443E+01   0.53819E+01   0.11575E+03
  36.87   0.67082E+01   0.53095E+01   0.11576E+03
  36.96   0.67721E+01   0.52383E+01   0.11577E+03
  37.06   0.68360E+01   0.51682E+01   0.11577E+03
  37.15   0.68999E+01   0.50993E+01   0.11578E+03
  37.25   0.69638E+01   0.50315E+01   0.11578E+03
  37.34   0.70276E+01   0.49648E+01   0.11578E+03
  37.43   0.70915E+01   0.48992E+01   0.11578E+03
  37.52   0.71554E+01   0.48346E+01   0.11579E+03
  37.61   0.72193E+01   0.47710E+01   0.11579E+03
  37.70   0.72832E+01   0.47084E+01   0.11578E+03
  37.79   0.73471E+01   0.46468E+01   0.11578E+03
  37.88   0.74110E+01   0.45862E+01   0.11578E+03
  37.97   0.74749E+01   0.45265E+01   0.11577E+03
  38.05   0.75387E+01   0.44677E+01   0.11577E+03
  38.14   0.76026E+01   0.44098E+01   0.11576E+03
  38.22   0.76665E+01   0.43528E+01   0.11576E+03
  38.31   0.77304E+01   0.42966E+01   0.11575E+03
  38.39   0.77943E+01   0.42413E+01   0.11574E+03
  38.48   0.78582E+01   0.41868E+01   0.11573E+03
  38.56   0.79221E+01   0.41332E+01   0.11572E+03
  38.64   0.79860E+01   0.40803E+01   0.11571E+03
  38.73   0.80498E+01   0.40282E+01   0.11570E+03
  38.81   0.81137E+01   0.39769E+01   0.11568E+03
  38.89   0.81776E+01   0.39263E+01   0.11567E+03
  38.97   0.82415E+01   0.38765E+01   0.11566E+03
  39.05   0.83054E+01   0.38274E+01   0.11564E+03
  39.13   0.83693E+01   0.37790E+01   0.11563E+03
  39.21   0.84332E+01   0.37313E+01   0.11561E+03
  39.29   0.84971E+01   0.36843E+01   0.11559E+03
  39.37   0.85610E+01   0.36379E+01   0.11558E+03
  39.45   0.86248E+01   0.35922E+01   0.11556E+03
  39.53   0.86887E+01   0.35472E+01   0.11554E+03
  39.60   0.87526E+01   0.35028E+01   0.11552E+03
  39.68   0.88165E+01   0.34590E+01   0.11550E+03
  39.76   0.88804E+01   0.34158E+01   0.11548E+03
  39.84   0.89443E+01   0.33733E+01   0.11546E+03
  39.91   0.90082E+01   0.33313E+01   0.11544E+03
  39.99   0.90721E+01   0.32899E+01   0.11541E+03
  40.06   0.91359E+01   0.32490E+01   0.11539E+03
  40.14   0.91998E+01   0.32088E+01   0.11537E+03
  40.21   0.92637E+01   0.31690E+01   0.11534E+03
  40.29   0.93276E+01   0.31299E+01   0.11532E+03
  40.36   0.93915E+01   0.30912E+01   0.11529E+03
  40.44   0.94554E+01   0.30531E+01   0.11527E+03
  40.51   0.95193E+01   0.30155E+01   0.11524E+03
  40.59   0.95832E+01   0.29784E+01   0.11521E+03
  40.66   0.96470E+01   0.29418E+01   0.11519E+03
  40.73   0.97109E+01   0.29056E+01   0.11516E+03
  40.81   0.97748E+01   0.28700E+01   0.11513E+03
  40.88   0.98387E+01   0.28348E+01   0.11510E+03
  40.95   0.99026E+01   0.28001E+01   0.11507E+03
