15	15	185	126.384	35.3572	0.838252	0.0366759	0.0710265	-0.192871	0.0945844	0.0591054	0.0553094	0	5
15	15	195	134.753	37.5766	0.846758	-0.093667	0.0665952	-0.34072	0.0901973	0.0460789	0.0502797	0	6
15	15	205	138.712	41.3572	0.851419	0.15251	0.0621993	-0.201095	0.0961904	-0.148395	0.0560349	0	7
15	15	215	141.6	47.6496	0.854534	-0.00148501	0.0679771	-0.28774	0.0866401	0.0589494	0.0495638	0.788407	8
15	15	225	145.417	54.4851	0.857843	0.0490294	0.0665648	0.0191876	0.0892592	-0.0854903	0.0516865	0.690463	9
15	15	235	149.308	57.7236	0.860154	0.100561	0.0510629	0.0923202	0.0807156	-0.227708	0.048996	0.524193	10
15	15	245	151.365	63.031	0.859849	0.106034	0.0457708	0.33337	0.0753269	-0.158795	0.0432244	0.349081	11
15	15	255	152.699	71.0697	0.857357	0.166444	0.0407993	0.239189	0.0647668	-0.20257	0.0379093	0.350584	12
15	15	265	153.633	84.0939	0.853243	0.19824	0.0364795	0.416511	0.0598129	-0.237049	0.0345461	0.589787	13
15	15	275	154.399	102.61	0.848214	0.231086	0.0341281	0.362923	0.0543816	-0.264533	0.0325663	0.694628	14
15	18	185	118.161	34.9985	0.831861	-0.141759	0.0591481	-0.00364571	0.0862206	-0.0616966	0.049548	0	5
15	18	195	127.554	37.0164	0.84065	-0.11279	0.0490121	-0.0464219	0.0802933	-0.155456	0.0461348	0	6
15	18	205	132.841	40.0593	0.846055	-0.111409	0.0517182	-0.136318	0.0767935	-0.0137895	0.0446803	0.888263	7
15	18	215	136.831	44.3684	0.849744	-0.118579	0.0528101	-0.376122	0.0689683	-0.0505999	0.0429253	0.720578	8
15	18	225	139.723	50.8414	0.851473	-0.0712052	0.0566431	-0.365036	0.0678524	0.0416943	0.0397156	0.532545	9
15	18	235	143.417	54.8428	0.853066	-0.017119	0.0530643	-0.333182	0.068892	-0.171237	0.041411	0.369965	10
15	18	245	145.669	60.8035	0.852336	-0.0649284	0.0498729	-0.355337	0.0636075	-0.175382	0.0374128	0.337708	11
15	18	255	147.239	68.3642	0.849504	-0.0337198	0.0479701	-0.321806	0.0609378	-0.0654521	0.0354088	0.451272	12
15	18	265	148.428	80.9195	0.845377	0.0199445	0.0473673	-0.304673	0.0583415	-0.190802	0.0351742	0.686725	13
15	18	275	149.328	99.2231	0.840338	0.0958579	0.0468268	-0.199975	0.0610549	-0.196217	0.0356997	0.789066	14
15	20	185	114.931	34.9556	0.828721	-0.103781	0.0460382	-0.0652819	0.0716276	-0.0699949	0.0400392	0	5
15	20	195	124.025	36.9518	0.837033	-0.223035	0.0453551	-0.119251	0.0654226	-0.17538	0.0370825	0	6
15	20	205	129.586	39.7871	0.842266	-0.212472	0.0482324	-0.0359485	0.0670378	-0.0595234	0.0383328	0.784519	7
15	20	215	133.461	43.8228	0.845376	-0.188951	0.040665	-0.263722	0.0575429	-0.0493268	0.0336446	0.605327	8
15	20	225	136.731	49.2801	0.847035	-0.212988	0.0417104	-0.213774	0.0597319	-0.0918422	0.0358989	0.413786	9
15	20	235	139.986	53.9139	0.847571	-0.250326	0.0444319	-0.362385	0.0569828	0.00112929	0.034748	0.352594	10
15	20	245	142.243	59.4342	0.846174	-0.190954	0.045163	-0.586369	0.0502478	-0.0447672	0.0299359	0.409615	11
15	20	255	143.864	67.7113	0.843088	-0.145867	0.0486629	-0.494363	0.0538425	-0.0388456	0.0306996	0.579892	12
15	20	265	145.052	80.8872	0.838679	-0.183668	0.0485832	-0.473192	0.0575039	-0.098098	0.0335796	0.753298	13
15	20	275	146.005	99.39	0.833426	-0.187252	0.0567874	-0.520586	0.0628599	-0.0219929	0.0375618	0	14
15	25	175	103.841	34.4522	0.815585	-0.167223	0.038825	0.0376293	0.060155	-0.147836	0.034704	0	4
15	25	185	113.804	36.1294	0.823935	-0.183604	0.0317243	0.155466	0.050762	-0.129986	0.0291225	0.820052	5
15	25	195	120.055	38.5234	0.828893	-0.172201	0.0276625	-0.042916	0.0430197	-0.11718	0.0244091	0.632772	6
15	25	205	124.872	41.3815	0.83182	-0.193474	0.0261912	-0.121094	0.0390767	-0.0449912	0.0226814	0.41649	7
