1.96878	-0.0872718	0.0027790910100-3.75767e-05	1.82252e-07	1.15219	-0.0136702	0.00035411	-3.79718e-06	1.51753e-08
1.94317	-0.0829522	0.0025767210100-3.3917e-05	1.59886e-07	1.06913	-0.00849335	0.000245269	-2.84858e-06	1.22443e-08
2.16817	-0.11328	0.0041074210100-6.41005e-05	3.59308e-07	0.0381358	0.0525711	-0.00104889	8.96001e-06	-2.70948e-08
1.92576	-0.0729083	0.0021906310100-2.8586e-05	1.34878e-07	1.25005	-0.0183869	0.000472628	-5.1108e-06	2.03963e-08
1.85497	-0.0635467	0.0019076910100-2.53907e-05	1.23038e-07	1.16464	-0.0114048	0.000301429	-3.39226e-06	1.43332e-08
1.85146	-0.0615295	0.0018692910100-2.544e-05	1.26417e-07	1.15435	-0.00931281	0.000246285	-2.8522e-06	1.25866e-08
1.64157	-0.0391311	0.0011669210100-1.66733e-05	8.85452e-08	1.14561	-0.00940181	0.00026489	-3.13995e-06	1.39733e-08
1.35993	-0.00718943	-4.81994e-05101002.87586e-06	-2.58116e-08	1.99633	-0.057774	0.0012759	-1.23382e-05	4.49186e-08
1.67187	-0.017442	-0.000189967101009.58175e-06	-7.12829e-08	1.22225	-0.0133005	0.000348499	-3.97543e-06	1.74649e-08
