0.979599		-0.00808831		0.000267603		-3.13896e-06		1.31242e-08		0
1.02722		-0.0110288		0.000347208		-4.10898e-06		1.73131e-08		0
1.08654		-0.0134571		0.000387076		-4.40018e-06		1.80004e-08		0
1.19736		-0.0187627		0.00050585		-5.64299e-06		2.27742e-08		0
1.15909		-0.0121942		0.000287818		-2.9669e-06		1.15547e-08		0
1.01927		-0.0111811		0.000379294		-4.81739e-06		2.18656e-08		0
1.07052		-0.0140692		0.000446888		-5.51385e-06		2.43344e-08		0
1.12672		-0.0163438		0.000481535		-5.71518e-06		2.44871e-08		0
1.15768		-0.0155328		0.000416551		-4.68211e-06		1.9393e-08		0
1.12328		-0.00979273		0.000224739		-2.30423e-06		9.25293e-09		0
1.03967		-0.0139619		0.000510345		-7.14909e-06		3.57811e-08		0
1.08528		-0.0158568		0.000531308		-7.04362e-06		3.36078e-08		0
1.14522		-0.0183314		0.000575109		-7.37961e-06		3.4258e-08		0
1.19895		-0.0196663		0.000569372		-6.96053e-06		3.11734e-08		0
1.09575		-0.00749124		0.000155734		-1.52158e-06		6.54457e-09		0
0.988081		-0.00874078		0.000333247		-4.67599e-06		2.40859e-08		0
1.10393		-0.0190158		0.000681992		-9.7843e-06		5.09186e-08		0
1.07783		-0.0106588		0.000310858		-3.87567e-06		1.89119e-08		0
1.13927		-0.0147905		0.000448931		-5.98126e-06		3.01304e-08		0
1.03651		-0.00436278		7.80371e-05		-8.32837e-07		5.68219e-09		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
