1.02333		-0.0111701		0.000352127		-4.15817e-06		1.74689e-08		0
1.07147		-0.013752		0.000426564		-5.13699e-06		2.19064e-08		0
1.08585		-0.0126128		0.000357081		-4.05082e-06		1.6608e-08		0
1.19659		-0.0185855		0.000500844		-5.61884e-06		2.28187e-08		0
1.15862		-0.0116201		0.000260518		-2.57522e-06		9.72302e-09		0
1.00043		-0.00900476		0.00030181		-3.77801e-06		1.70806e-08		0
1.06441		-0.0132091		0.000421955		-5.25903e-06		2.3442e-08		0
1.13866		-0.0168893		0.000499453		-5.99482e-06		2.59096e-08		0
1.19293		-0.0186265		0.00051788		-6.03495e-06		2.55643e-08		0
1.14122		-0.0105289		0.000235075		-2.37172e-06		9.4265e-09		0
0.989475		-0.00885818		0.000324117		-4.42301e-06		2.1881e-08		0
1.01961		-0.0096783		0.00032813		-4.33071e-06		2.08841e-08		0
1.0831		-0.0124832		0.000386934		-4.90111e-06		2.27161e-08		0
1.1687		-0.0170246		0.000494688		-6.12294e-06		2.78694e-08		0
1.1384		-0.0108558		0.000259464		-2.89088e-06		1.28084e-08		0
0.989794		-0.0103793		0.000423692		-6.49758e-06		3.619e-08		0
1.04805		-0.0130536		0.000449033		-6.06447e-06		2.97855e-08		0
1.07432		-0.0112172		0.000343345		-4.40291e-06		2.12632e-08		0
1.14501		-0.0160427		0.000503095		-6.81123e-06		3.41279e-08		0
1.13318		-0.0122557		0.000346973		-4.72885e-06		2.52091e-08		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
1		0		0		0		0		0
