62.3529		23.5632		25.0686		94.1355
-113.42		-76.289		43.8078		58.6779
87.8526		50.7648		35.4522		75.4101
-53.0372		12.3171		20.9116		100.436
119.231		-46.8067		41.9516		62.4385
56.32		-40.6615		25.9878		92.6332
-121.656		13.399		40.6589		65.0517
66.1016		-29.8539		26.9755		90.9793
-116.279		23.7935		39.7909		66.8003
0.0019085		139.745		44.4407		57.396
-106.721		-28.0247		37.7509		70.8816
-78.0013		-29.1941		30.3046		85.1289
-39.3739		-45.6476		22.9301		97.4822
-87.2998		71.9541		38.4462		69.4961
-16.9178		53.5393		21.5057		99.5885
-119.856		-73.4729		44.6122		57.0488
20.696		57.2672		23.1377		97.1669
34.3683		45.4285		21.789		99.1778
80.2541		39.0309		32.0572		81.8994
-24.0057		-93.3529		34.0752		78.0749
41.3569		109.807		39.4685		67.4483
69.4222		-81.2956		36.8773		72.6129
75.9656		-5.91514		28.1337		88.9901
-48.3302		129.659		44.1583		57.9678
-0.389154		85.446		30.9481		83.9541
20.1069		-129.255		42.5507		61.2252
126.977		47.1607		43.5475		59.2054
-53.3714		-80.575		34.1464		77.9383
67.4735		89.3176		38.1509		70.0853
-96.946		6.81089		34.294		77.6544
90.3691		-90.6724		41.9351		62.4718
9.03865		-80.2371		29.5371		86.5126
70.7784		122.536		44.8		56.6685
0.510874		-87.6631		31.5994		82.7518
-45.1896		16.3174		18.6321		103.512
-53.1193		-97.5936		37.9451		70.4954
94.6215		-61.0481		38.3164		69.7552
-113.201		17.3976		38.7895		68.8097
38.8665		43.5615		22.2781		98.4591
-138.504		-27.7578		44.7491		56.7715
89.3546		53.2557		36.1285		74.0873
-57.3451		-17.1108		22.7802		97.7087
133.539		47.0051		44.8124		56.6435
8.051		74.6917		27.7977		89.5725
90.3221		41.3981		34.8859		76.5109
52.8361		21.0502		21.7581		99.2229
20.2232		-40.0103		17.4637		104.974
-94.6757		45.9281		36.4437		73.4679
-81.0445		-1.38877		29.632		86.3427
-93.0808		-107.594		44.9535		56.358
47.6519		82.3202		33.7227		78.7504
38.2487		53.8653		24.8727		94.4508
49.7463		-39.102		23.9427		95.9241
-34.1049		56.4081		24.824		94.5289
-6.10467		-70.6819		26.4669		91.836
39.6728		64.9845		28.1155		89.0217
-31.5717		127.863		42.7451		60.8314
77.3976		83.8762		38.6916		69.0056
-90.4476		-34.5398		34.1932		77.8482
31.2777		-43.4575		20.5932		100.883
-45.8366		-34.582		21.9464		98.9478
-18.8019		-71.0794		27.2919		90.4411
-48.6549		75.1249		32.133		81.7578
-80.2907		-25.9811		30.6343		84.5285
39.9083		72.8078		30.2273		85.2691
140.497		8.88638		44.6517		56.9687
8.8157		111.706		38.1793		70.0288
-70.2043		92.2845		39.1354		68.1168
42.8026		-82.2032		33.0392		80.0515
15.9853		-103.896		36.4153		73.5236
119.178		7.53934		39.9632		66.4538
73.8074		88.4054		38.9444		68.4997
68.3859		-0.464265		25.6369		93.211
50.2929		-78.7927		33.2636		79.6256
-1.25534		81.2183		29.6841		86.2492
127.54		37.1419		42.9902		60.3347
-22.785		43.0151		18.8598		103.218
-2.42563		75.1143		27.8068		89.5567
73.8497		-39.9213		30.5031		84.7678
20.8494		110.55		38.2899		69.808
2.00915		95.8492		33.9316		78.3504
92.2395		-4.33682		32.9436		80.2324
-38.0444		-41.7561		21.6239		99.4177
-54.8495		-50.2313		27.5614		89.9794
-37.8311		39.8773		21.0934		100.179
-83.8068		97.9483		42.1332		62.0708
-68.6056		44.5153		29.852		85.9473
-31.4121		-31.7857		17.4116		105.037
80.1313		-83.6885		39.1142		68.1592
-23.6887		55.7395		23.0262		97.3366
12.6612		-98.3735		34.8393		76.6013
7.06293		-62.5586		23.8357		96.0912
42.5134		69.8237		29.8416		85.966
53.3182		81.6089		34.3756		77.4972
-69.2547		-37.8111		28.974		87.5152
-36.7776		89.5285		34.1849		77.8642
-86.6023		-29.9123		32.7396		80.6179
54.9875		-27.3287		23.3115		96.9011
79.483		-107.213		43.1243		60.063
49.8387		75.2846		32.3579		81.3363
82.0172		84.5178		39.5726		67.2394
132.409		7.18188		42.9398		60.4369
-91.5846		61.3944		37.7308		70.9216
-98.9579		-0.327588		34.7779		76.7202
-26.8637		29.714		15.7008		107.026
-53.4301		67.2791		31.0861		83.7004
-124.096		41.3005		42.546		61.2348
-17.3635		123.95		41.2933		63.7702
50.7471		-97.5164		37.6481		71.086
-103.763		-7.18457		36.1258		74.0925
61.0107		-53.8105		29.7212		86.1826
-53.1428		116.623		41.9673		62.4067
98.5395		32.9649		36.0986		74.146
43.826		-30.9929		20.6406		100.817
73.3954		-86.7907		38.5773		69.2341
-39.235		85.3547		33.3941		79.3773
43.822		-128.619		43.6377		59.0227
106.192		32.1208		37.9025		70.58
-8.04786		47.9683		18.846		103.235
-17.2508		-35.6268		15.5242		107.221
-131.226		46.2342		44.3149		57.6506
-51.9917		-58.8327		28.8536		87.7279
73.9397		63.4097		34.3545		77.5378
102.164		5.284		35.6744		74.9764
55.3172		33.8967		24.4786		95.0801
76.6922		21.6256		29.2129		87.0911
49.2544		33.2753		22.6425		97.9158
-5.7231		46.3476		18.1448		104.131
2.83728		70.2885		26.2734		92.1591
-102.2		-80.4404		42.3866		61.5576
-40.1356		63.8473		27.8889		89.4148
-73.934		-104.769		41.9826		62.3757
-97.0085		67.6814		39.6951		66.993
-80.8336		0.855475		29.5656		86.4616
76.1535		87.9552		39.2294		67.9283
-99.1058		-45.9053		37.4689		71.4419
124.196		50.4712		43.2519		59.8044
82.422		-8.54269		30.1779		85.3586
-37.281		-105.268		38.085		70.2166
-51.3853		-16.9318		20.7903		100.607
-48.6808		-81.1713		33.5925		78.9991
35.6174		-29.6472		18.0148		104.294
-19.9355		46.6818		19.6066		102.232
-29.2585		-33.8186		17.4226		105.024
-38.3841		-15.4438		16.1905		106.475
-68.05		59.8117		32.4476		81.1679
91.1078		-76.7151		39.8895		66.602
11.7037		111.893		38.291		69.8059
-75.6201		59.7918		34.0787		78.0683
-129.808		13.1914		42.478		61.3725
119.074		-35.7112		41.1008		64.1594
-140.109		-19.8273		44.7992		56.6702
45.4576		126.871		43.4029		59.4985
-14.2113		-47.7754		19.279		102.668
18.8394		-113.941		39.0227		68.3427
-117.283		-32.5071		40.4995		65.3732
-73.6112		-82.1297		37.7386		70.9061
-86.553		-8.73982		31.4032		83.1154
123.09		-49.3613		42.9431		60.4302
12.3318		108.138		37.372		71.6339
-82.1278		66.6887		36.5907		73.1784
21.785		37.3715		16.8863		105.667
-64.3589		45.177		28.8901		87.6634
-81.1991		86.9211		39.8525		66.6766
52.6444		123.15		43.2243		59.8603
-61.1369		73.5914		33.8771		78.4549
55.7431		3.83482		21.4104		99.7258
8.53061		-70.2322		26.4035		91.9421
15.2975		-53.4315		21.3069		99.8743
95.4029		-9.23592		33.9257		78.3618
56.9334		1.551		21.7857		99.1827
-62.3626		-22.4469		24.944		94.3362
-57.2673		95.2572		37.9533		70.479
50.1855		115.213		41.4086		63.5372
-78.9145		49.0969		33.1131		79.9114
73.2802		-68.4551		35.1348		76.0279
68.8691		-63.0747		33.2391		79.6722
-39.0479		126.589		42.9119		60.4933
33.3545		-43.025		20.9085		100.441
37.5793		-105.606		38.1893		70.0087
53.5838		102.419		39.0473		68.2935
-65.2746		2.72408		24.6298		94.8394
100.571		-82.5016		42.3914		61.5479
3.56367		84.873		30.8002		84.2251
-5.24163		114.268		38.7549		68.879
-11.8165		69.0119		26.1668		92.3364
96.8999		-52.043		37.6634		71.0556
-65.8161		62.2142		32.4383		81.1854
-16.661		52.6348		21.1779		100.059
131.265		41.1675		43.9914		58.306
66.7235		-87.0505		37.585		71.2112
9.62724		-101.288		35.5267		75.2648
-63.4618		-2.11618		24.0174		95.8072
127.456		-31.9665		42.6802		60.963
-76.9307		47.4046		32.3799		81.295
22.5043		47.9628		20.3946		101.159
-12.0723		-126.441		41.7119		62.9236
-29.9076		29.2391		16.3577		106.284
32.5794		-77.2052		30.4579		84.8503
98.178		-12.1448		34.7691		76.7371
73.7134		-45.7457		31.3332		83.2448
77.6076		-44.0128		32.0507		81.9117
-14.0955		42.0287		17.28		105.197
-5.2145		-124.887		41.2561		63.8455
107.106		21.3052		37.4645		71.4505
-71.8858		75.5651		36.2005		73.946
66.2812		-88.7054		37.8499		70.6848
-115.906		78.5342		44.4943		57.2875
95.4173		-28.5448		34.9503		76.3861
-14.7418		-101.753		35.8107		74.7099
-63.7872		-3.54299		24.1476		95.603
38.1848		11.2914		15.6121		107.124
-92.9846		3.72836		33.1465		79.8481
-23.731		-47.7392		20.5118		100.996
-37.967		-69.67		29.1089		87.2759
-83.6863		-9.81165		30.5956		84.5992
-25.2543		81.8629		31.0139		83.8331
23.7074		-51.8911		21.8188		99.1343
38.6731		15.9308		16.3577		106.284
-34.5705		-22.5815		16.16		106.51
-23.098		107.783		37.7237		70.9358
31.3643		-25.7452		15.8945		106.81
-121.693		21.0781		40.9154		64.5338
-57.0318		-66.3162		31.5417		82.8588
28.1278		-119.514		40.7485		64.8709
-34.2163		45.0808		21.661		99.3639
-116.26		4.13854		39.2274		67.9324
62.6782		-52.5725		29.8595		85.9337
-70.2681		-74.0481		35.6165		75.0896
-13.734		76.8857		28.7267		87.9519
-80.25		-15.7132		29.8494		85.9519
-84.1538		14.6881		30.9419		83.9654
-54.3449		17.3064		21.8132		99.1426
9.75626		100.587		35.3438		75.6213
-1.42918		96.3914		34.0786		78.0685
-59.6917		61.7298		31.073		83.7244
8.89302		130.986		42.6549		61.0142
78.6194		-108.753		43.2808		59.7459
56.9376		60.6451		30.2744		85.1838
-35.8605		-23.944		16.8355		105.727
104.556		42.0526		38.3386		69.7109
-62.4345		-55.0175		30.2839		85.1665
-72.8436		3.31496		27.0994		90.769
46.7785		35.1637		22.3267		98.3871
53.9961		-102.731		39.1605		68.0665
-120.956		4.11586		40.3413		65.6921
132.648		-7.45568		42.9945		60.326
-75.6905		2.1899		27.9855		89.2475
-65.1007		-5.35617		24.6263		94.8451
54.2199		-95.8446		37.6953		70.9921
-22.7347		46.3173		19.9042		101.831
49.1356		25.069		21.1613		100.082
-12.4043		-85.1117		31.1146		83.648
-76.9346		57.332		33.953		78.3096
-125.808		51.6245		43.6605		58.9765
-14.7088		-106.351		36.9952		72.3799
39.3013		-107.358		38.7395		68.9098
-48.0701		75.8042		32.2069		81.6195
-49.4853		89.3716		35.6364		75.0506
-112.732		-58.7122		41.7318		62.8833
-5.21136		107.683		37.1096		72.1537
-90.4335		11.1561		32.5961		80.8884
47.9812		86.1207		34.6764		76.9165
63.4634		-48.3637		29.2462		87.032
-65.5925		7.85114		24.8717		94.4525
-111.842		30.522		39.1303		68.127
-131.924		-53.2039		44.9493		56.3665
-89.8566		-77.5034		39.785		66.8123
-89.1783		-26.9972		33.1791		79.7861
-103.808		10.2133		36.2039		73.9392
-49.0997		3.15327		19.0482		102.972
-0.350406		90.8387		32.5163		81.0388
-69.3532		6.32031		26.045		92.5385
100.46		-75.8966		41.4624		63.4283
-18.0399		-54.065		21.7998		99.1621
10.8622		-120.1		40.2395		65.8973
20.4052		-122.042		40.9686		64.4264
94.0098		52.2581		37.0453		72.2809
135.134		-28.1785		44.0893		58.1076
-43.9516		-26.1969		19.7514		102.037
-8.02362		46.5744		18.3482		103.874
81.9061		59.9464		35.4614		75.3921
47.9636		44.3674		24.6318		94.8362
-10.0597		-79.623		29.3882		86.7788
-92.3023		11.5388		33.1356		79.8687
-75.6705		-78.837		37.4828		71.4141
8.70045		91.3755		32.7869		80.5287
20.3384		106.274		37.2101		71.9548
-73.9524		13.2972		27.8021		89.5648
-77.0691		-8.10309		28.5381		88.2834
37.2589		28.8467		18.2976		103.938
-0.653048		71.1853		26.5452		91.7047
-38.7944		-36.6684		20.5363		100.962
45.5677		58.9137		27.5945		89.9226
-4.21561		65.4352		24.7094		94.7125
-36.29		-19.7865		16.1754		106.492
-56.7768		28.3667		24.0079		95.8222
-42.2033		-86.8353		34.1188		77.9913
-74.6322		-78.2635		37.1951		71.9845
-5.10266		-49.9866		19.4229		102.477
72.6538		8.94308		27.1895		90.6156
46.1356		-1.35681		17.9471		104.379
20.422		-53.4593		21.8801		99.0449
-112.442		-49.7057		40.7852		64.7968
6.65022		54.4318		21.0476		100.244
9.06934		100.51		35.306		75.6949
60.5218		-83.4454		35.8815		74.5714
7.41433		122.587		40.7557		64.8562
-83.5036		8.0481		30.4856		84.7998
-81.642		-60.6801		35.5209		75.2762
-97.6145		-42.0173		36.7148		72.9337
109.641		84.5423		44.1742		57.9357
-7.93759		-100.868		35.376		75.5587
69.1767		16.4053		26.5153		91.7549
37.2187		-107.098		38.5078		69.3731
43.9143		103.939		38.3732		69.6418
79.7157		12.3759		29.5146		86.5528
-111.238		87.1834		44.7643		56.7408
60.5047		82.3904		35.6532		75.0178
-31.7279		64.7782		26.8477		91.1955
7.45428		-50.0672		19.5561		102.3
33.046		138.401		44.958		56.349
60.0309		-26.1945		24.6849		94.7516
-69.3632		-116.71		43.6138		59.071
-47.4782		67.6502		30.1132		85.4758
80.2222		-47.6803		33.2205		79.7075
82.9533		-86.4775		40.0613		66.2563
-30.0681		50.4476		22.3981		98.2809
-46.7277		63.2166		28.8838		87.6746
87.6326		-8.17088		31.7009		82.5635
87.6805		4.03378		31.6311		82.6931
72.5087		-85.1568		38.1275		70.132
-41.0896		29.0421		19.4482		102.444
-34.8408		22.7685		16.2818		106.371
-0.669483		-66.0575		24.8717		94.4524
-15.0509		-109.317		37.7532		70.8771
-132.539		-35.0423		43.8921		58.5072
63.5306		76.6688		34.9435		76.3993
-116.211		34.5374		40.3902		65.5937
51.3751		23.4908		21.6247		99.4165
-54.3021		10.2387		21.1954		100.034
-109.684		-12.8466		37.7747		70.8344
97.1317		-52.963		37.8247		70.7348
-93.5293		14.7744		33.6034		78.9783
5.88442		-98.9128		34.8129		76.6524
45.5241		12.0532		18.2874		103.951
-27.5819		-84.0352		31.8268		82.3293
60.9197		46.6008		28.2911		88.7158
82.6121		-74.0754		37.9065		70.5722
58.9161		-57.3527		29.9848		85.7079
61.5748		33.7653		26.2344		92.2241
-91.4364		-23.2653		33.5087		79.159
-92.4652		-66.3572		38.6136		69.1615
47.2341		-10.6983		18.771		103.333
69.1277		27.4539		27.5629		89.9769
-16.5141		52.889		21.2472		99.9597
66.5917		-43.3472		29.1438		87.214
-129.81		47.656		44.1391		58.0067
11.7852		56.4818		22.043		98.8061
63.1358		-16.4248		24.5986		94.8892
-34.6096		20.4618		15.7562		106.965
-53.8078		-24.4683		22.529		98.0857
36.1936		89.9312		34.227		77.7832
-14.1954		46.5439		18.8539		103.225
-87.4683		93.9819		42.0177		62.3047
106.116		74.5677		42.3068		61.7193
-81.2162		23.9262		30.7169		84.3776
27.1488		-37.0321		17.8605		104.486
-85.5738		76.3786		38.8315		68.7256
-95.5574		97.6903		43.8005		58.6927
47.1971		-34.4396		22.2941		98.4353
86.4044		-8.8374		31.3627		83.1902
47.7167		-50.1518		25.91		92.7619
117.248		9.5583		39.5405		67.3037
63.6034		-53.8981		30.3296		85.0835
99.2772		-35.1159		36.4637		73.4285
78.2951		65.6794		35.6466		75.0307
-30.6627		-24.6002		15.4225		107.333
5.48792		63.8722		24.2219		95.486
-117.609		76.2013		44.5211		57.2332
101.86		26.5105		36.4503		73.4548
6.49806		113.23		38.5165		69.3556
-96.1451		-105.043		44.98		56.3043
14.1826		115.73		39.2906		67.8055
53.3555		106.345		39.86		66.6615
-54.7062		-70.6901		32.0988		81.8217
8.58392		-66.2516		25.1176		94.0563
-49.4337		-28.3135		21.7903		99.1759
36.68		43.7401		21.8306		99.1171
66.6489		88.3424		37.8325		70.7195
62.464		35.9996		26.8363		91.2148
-8.49243		-126.692		41.703		62.9417
-32.6418		32.1154		17.8146		104.543
32.5534		67.6018		27.7685		89.6229
-64.9137		-92.7576		38.467		69.4546
-41.1893		-56.6187		26.1667		92.3366
74.156		-49.3226		32.0049		81.9972
5.7139		-83.1032		30.3087		85.1214
-68.0635		87.9312		37.9657		70.4543
37.3449		-56.0913		25.3087		93.7465
-24.507		-45.1028		19.8098		101.959
30.111		64.2943		26.4833		91.8085
-100.679		10.2394		35.381		75.5489
-134.152		-22.3665		43.6639		58.9696
-58.5092		-71.0991		32.8691		80.3735
-22.7298		-43.8162		19.1057		102.896
1.31424		112.583		38.3127		69.7626
25.6133		97.135		35.1819		75.9364
-14.6734		67.6024		25.8942		92.7878
-47.152		-1.53189		18.3179		103.913
-21.1279		-84.486		31.4309		83.0642
-47.8352		-7.51737		18.768		103.336
-50.0198		12.8311		19.9196		101.81
-76.5647		-33.182		30.3526		85.0418
91.3268		-12.2006		32.886		80.3414
-85.9688		58.5726		36.1297		74.0849
109.496		-74.8542		42.9469		60.4225
59.0414		-18.0973		23.4296		96.7198
-42.4141		46.4041		23.8058		96.1377
9.55905		117.819		39.6763		67.0308
30.4903		61.5696		25.7408		93.0405
-47.7922		53.16		26.6405		91.5447
10.2316		117.807		39.6869		67.0096
71.0465		109.243		42.4424		61.4446
-32.9138		-59.1495		25.4086		93.584
73.686		106.962		42.3486		61.6345
-47.2951		96.393		36.9972		72.376
88.2001		11.1916		31.9605		82.08
-64.2187		-55.5978		30.7985		84.2283
67.4101		-75.3537		35.3562		75.5973
124.679		50.0806		43.3162		59.6741
11.9917		-54.1539		21.2676		99.9304
61.3011		124.817		44.2997		57.6816
62.4598		41.5949		27.7719		89.617
66.8051		-44.7523		29.435		86.6951
-74.8592		23.9122		28.8758		87.6889
22.229		113.182		38.9878		68.4127
98.6895		-63.3643		39.455		67.4755
-79.2198		-72.153		36.9414		72.4862
-109.24		15.8185		37.7611		70.8613
-50.4862		-12.7115		20.0696		101.606
41.9289		15.447		17.4099		105.039
-6.09213		86.3198		31.2686		83.364
-31.5118		-74.3072		29.5274		86.5299
-0.214071		67.1557		25.2331		93.8693
-55.5669		-14.0153		21.9078		99.0044
46.2734		24.0645		20.1033		101.56
-127.948		10.4		42.0138		62.3127
-42.8376		-83.8631		33.4585		79.2546
23.2006		97.8937		35.2222		75.858
-77.5779		49.4751		32.8501		80.4093
-41.3987		-14.2871		17.0838		105.432
61.0226		38.2314		26.8089		91.2611
44.151		-2.40543		17.2386		105.246
-34.5143		77.8034		30.8499		84.1342
57.7491		-31.5208		24.7825		94.5954
14.6712		-101.019		35.6155		75.0914
17.806		86.9241		31.9089		82.1763
-50.3769		44.3039		25.2104		93.9061
72.0005		-58.0286		32.9811		80.1615
120.337		49.3444		42.3871		61.5567
84.7715		-71.8843		37.9534		70.4788
81.4805		78.7108		38.4851		69.4183
-22.7215		-45.004		19.4831		102.397
-0.22451		-60.8679		23.1296		97.1793
43.2791		-3.13987		16.9361		105.608
-29.8486		-36.4402		18.2917		103.946
-20.2467		49.2716		20.4967		101.017
-4.41291		66.3377		25.0117		94.2272
-10.156		-94.2		33.6193		78.948
79.9083		97.8772		41.5632		63.2245
112.045		-60.3237		41.7646		62.8169
-57.5008		-96.0437		38.1514		70.0843
67.5792		-51.9623		30.8889		84.0627
111.811		-65.5915		42.2923		61.7486
4.08128		-97.5523		34.418		77.4154
49.0061		16.4379		19.9374		101.786
-38.637		-25.59		18.0152		104.294
24.5521		-107.72		37.7871		70.8096
-54.3864		63.7117		30.4489		84.8665
55.2417		-24.6191		22.9971		97.3806
-105.619		-81.7635		43.147		60.017
105.396		28.2233		37.4406		71.4979
-51.1363		50.477		26.7587		91.3458
-8.83438		123.358		40.9544		64.455
-51.4553		89.4678		35.9149		74.506
2.74566		58.3849		22.302		98.4236
-95.871		11.1087		34.109		78.0101
-12.3539		-40.5963		16.5828		106.023
-27.9174		42.9049		19.759		102.027
-77.1224		-113.113		43.8524		58.5875
-51.1112		-51.5607		26.9979		90.9413
13.688		-81.6546		30.157		85.3965
15.0847		57.2982		22.5772		98.0136
-87.2707		47.4088		34.8749		76.5323
68.0896		-30.6499		27.6545		89.8193
-7.88958		-80.5651		29.5998		86.4004
-79.9452		-108.71		43.4394		59.4245
-21.6996		-88.0426		32.4699		81.126
-66.1902		-101.103		40.2985		65.7784
-90.2188		-70.4194		38.7695		68.8498
36.5532		-91.4055		34.6379		76.9909
-71.649		58.8918		33.0581		80.0157
-83.0031		56.7198		35.2025		75.8964
-10.8564		61.0063		23.5013		96.6093
-8.86027		38.3821		15.4525		107.3
-2.2555		106.22		36.7071		72.9488
-48.7203		60.5498		28.6073		88.1619
-47.3148		-31.3426		21.7162		99.2838
-88.8848		11.3229		32.1614		81.7046
27.6058		49.2442		21.612		99.435
59.7516		-2.55037		22.7674		97.728
-50.0614		75.4362		32.4294		81.202
-50.0865		-28.5807		22.0323		98.8218
-69.8528		-30.4764		28.1387		88.9813
73.5746		-85.8157		38.4231		69.5421
-105.934		-33.8512		37.9695		70.4467
4.51092		57.3238		21.9749		98.9061
44.0306		-21.2142		18.931		103.125
17.6075		89.66		32.6684		80.7523
112.876		-24.4207		39.0227		68.3426
-22.3561		-77.2601		29.4412		86.6842
44.2248		-1.88051		17.2564		105.225
33.4865		76.6216		30.4046		84.9472
17.672		58.8641		23.3303		96.8724
36.8771		-53.3795		24.4794		95.0788
28.9716		-31.4705		16.7086		105.876
52.3639		-22.6058		21.8136		99.142
-19.9662		-134.647		43.688		58.9207
-14.6082		99.1961		35.131		76.0353
-116.774		-21.5011		39.8024		66.7774
109.036		68.4382		42.0947		62.1488
-42.3092		-119.19		41.5908		63.1687
-15.1871		-86.6403		31.6859		82.5913
-35.1276		38.5661		20.1065		101.555
2.59575		-99.3728		34.8993		76.4851
28.5611		48.0296		21.4122		99.7232
-64.7398		10.9138		24.7367		94.6687
-82.7228		-15.1367		30.547		84.6879
32.6137		39.3744		19.7374		102.056
-103.88		32.9487		37.4077		71.5632
11.5433		-61.7636		23.7943		96.1556
35.7152		80.7909		31.794		82.3903
132.33		-50.9555		44.8592		56.5488
1.99435		86.8698		31.3737		83.1699
6.66642		-47.045		18.4404		103.757
45.2447		63.949		28.7988		87.8247
-79.31		95.3807		41.0396		64.2829
-48.9091		-128.974		44.0676		58.1516
75.8515		-68.6554		35.6766		74.9721
68.9588		-17.3131		26.5165		91.753
12.9352		127.647		41.9985		62.3436
-37.9922		-23.8119		17.4662		104.971
23.2788		-38.268		17.4496		104.991
-68.624		52.6684		31.2601		83.3797
134.949		-31.3941		44.1954		57.8928
14.4838		74.0754		27.9089		89.3802
18.8745		61.3743		24.2565		95.4315
67.4805		-24.8202		26.7738		91.3202
-99.6791		-53.508		38.4466		69.4953
-94.3979		-6.87604		33.592		79.0001
-105.4		-6.4688		36.54		73.2782
18.7084		111.753		38.4897		69.4092
-88.2954		-73.4737		38.8718		68.645
48.8161		104.036		38.8846		68.6193
127.988		-3.94237		41.9425		62.457
27.9977		37.1992		18.0934		104.196
-53.9306		-28.3499		23.1499		97.1483
112.206		56.3411		41.3833		63.5883
54.3087		-36.7712		24.7145		94.7043
74.2314		-24.7049		28.7674		87.8801
-69.729		-18.0952		26.8182		91.2454
75.1703		-50.2729		32.3996		81.258
-28.0489		92.8549		34.2429		77.7528
10.9477		-48.0984		19.0941		102.912
60.6539		-52.6555		29.4081		86.7432
-1.64403		-88.5943		31.8742		82.2409
69.6879		103.054		41.1216		64.1174
-123.986		10.5086		41.1274		64.1056
-90.9823		20.086		33.1785		79.7872
73.244		77.9777		36.8975		72.5731
42.5751		-68.7365		29.5704		86.453
-22.9195		51.5513		21.5989		99.4539
-63.6103		37.0041		27.313		90.405
1.25389		89.136		32.0292		81.9518
82.6717		-91.8971		40.9399		64.4844
-47.7373		-50.4762		25.9911		92.6278
97.5235		76.0616		40.9552		64.4535
-30.6797		-28.297		16.3248		106.322
-88.1078		81.4591		40.0995		66.1793
68.4913		-91.1658		38.6665		69.0557
-51.1979		109.898		40.391		65.5921
86.7218		-102.835		43.35		59.6056
-7.78501		-111.497		38.1086		70.1696
8.34215		-76.4381		28.351		88.6111
-1.7282		-87.2834		31.4931		82.9489
-86.9087		100.473		42.9919		60.3313
137.908		-32.285		44.8259		56.6163
129.481		27.7964		42.9025		60.5125
103.849		53.154		39.3065		67.7737
55.9024		66.3217		31.3286		83.2532
-19.1189		36.9894		16.2883		106.363
-129.388		-18.4437		42.526		61.2752
52.4786		100.186		38.4381		69.5123
63.9859		-36.9558		27.4083		90.2419
-41.0434		69.9491		29.6456		86.3181
-86.7271		-89.3028		41.1398		64.0805
86.9832		-103.124		43.4327		59.438
120.294		36.4616		41.4153		63.5237
97.2178		57.9		38.4517		69.4851
110.22		22.7563		38.3012		69.7856
9.60743		-109.976		37.7651		70.8535
56.9048		31.3844		24.5149		95.0224
-35.7267		76.1765		30.5595		84.6651
-95.7656		-1.67629		33.9067		78.3982
-42.1937		53.3111		25.5062		93.4248
-108.126		-45.601		39.4713		67.4428
67.8764		31.4209		27.6944		89.7507
82.6963		-60.5926		35.7324		74.863
-73.0273		77.9695		36.8578		72.6515
18.0974		-60.0114		23.743		96.2353
40.4863		68.2704		29.1178		87.2602
-101.087		1.37974		35.3538		75.6018
78.6666		30.2587		30.6033		84.5851
