2.23865	-0.169559	0.0096374610100-0.000286286	4.60126e-06	-3.77717e-08	1.23946e-10	0.924484	-0.00157321	0.000107518	-1.60371e-06	8.05231e-09
2.00728	-0.132958	0.0074455210100-0.000221983	3.62268e-06	-3.04194e-08	1.02608e-10	0.904963	0.000458152	5.00196e-05	-9.68011e-07	5.59587e-09
2.18902	-0.164798	0.0098294310100-0.00030787	5.20239e-06	-4.47179e-08	1.53073e-10	0.967662	-0.00312336	0.000137572	-1.89476e-06	9.10487e-09
2.48979	-0.201618	0.012044310100-0.000373619	6.20584e-06	-5.22968e-08	1.75541e-10	1.18119	-0.0143633	0.000383875	-4.25611e-06	1.73917e-08
2.29878	-0.170358	0.010473310100-0.000339496	5.9142e-06	-5.23356e-08	1.84569e-10	1.07925	-0.00660719	0.000191998	-2.27698e-06	1.01757e-08
2.38534	-0.191576	0.012730310100-0.000446566	8.41409e-06	-8.0515e-08	3.06971e-10	1.1064	-0.00772587	0.000216685	-2.54327e-06	1.1344e-08
2.35622	-0.25303	0.023312810100-0.00111096	2.81876e-05	-3.62473e-07	1.85831e-09	-4.62799	0.266214	-0.00463012	3.51619e-05	-9.74333e-08
2.83507	-0.34242	0.029369710100-0.00129707	3.07441e-05	-3.72527e-07	1.81334e-09	-0.168919	0.0532588	-0.00082606	5.07063e-06	-8.37874e-09
0.984063	0.149	-0.0140418101000.000540582	-1.02918e-05	9.58318e-08	-3.47846e-10	1.22225	-0.0133005	0.000348499	-3.97543e-06	1.74649e-08
