2.23865	-0.169559	0.0096374610100-0.000286286	4.60126e-06	-3.77717e-08	1.23946e-10	1.08272	-0.0231717	0.00120887	-2.89289e-05	3.61652e-07-2.29343e-09	5.88721e-12
2.00728	-0.132958	0.0074455210100-0.000221983	3.62268e-06	-3.04194e-08	1.02608e-10	0.914077	-0.000261103	6.15635e-05	-6.47349e-07	-6.3583e-091.28379e-10	-4.61432e-13
2.18902	-0.164798	0.0098294310100-0.00030787	5.20239e-06	-4.47179e-08	1.53073e-10	1.3965	-0.0586503	0.00286505	-6.7811e-05	8.46511e-07-5.36178e-09	1.36417e-11
2.48979	-0.201618	0.012044310100-0.000373619	6.20584e-06	-5.22968e-08	1.75541e-10	1.43175	-0.0476862	0.00204289	-4.45747e-05	5.30071e-07-3.27637e-09	8.30554e-12
2.29878	-0.170358	0.010473310100-0.000339496	5.9142e-06	-5.23356e-08	1.84569e-10	0.853053	0.0219463	-0.00118249	3.04731e-05	-4.02213e-072.62834e-09	-6.67831e-12
2.38534	-0.191576	0.012730310100-0.000446566	8.41409e-06	-8.0515e-08	3.06971e-10	2.39796	-0.138823	0.00552576	-0.000112909	1.25877e-06-7.29477e-09	1.72974e-11
2.35622	-0.25303	0.023312810100-0.00111096	2.81876e-05	-3.62473e-07	1.85831e-09	-151.904	10.8659	-0.320362	0.00501777	-4.40396e-052.05364e-07	-3.9741e-10
2.83507	-0.34242	0.029369710100-0.00129707	3.07441e-05	-3.72527e-07	1.81334e-09	-18.7792	1.32696	-0.0368718	0.000545048	-4.52512e-062.00059e-08	-3.66651e-11
0.984063	0.149	-0.0140418101000.000540582	-1.02918e-05	9.58318e-08	-3.47846e-10	0.706907	0.04774	-0.00242915	5.89461e-05	-7.39116e-074.61772e-09	-1.12487e-11
